,char,movie,mbti,votes
1132,Fritz Lang,Le Mépris (Contempt) 1963,ENTP,1 Pdb Vote
1133,Mechanicles,Aladdin (1992),ENTP,10 Pdb Votes
1134,Grimcutty,Grimcutty,ENTP,21 Pdb Votes
1135,The Friends on the Other Side,The Princess and the Frog (2009),ENTP,1 Pdb Vote
1136,Loaf,Slappy and the Stinkers,ENTJ,7 Pdb Votes
1137,Domino,Slappy and the Stinkers,XXXX,6 Pdb Votes
1138,Ratso,The ugly duckling and me,ENTP,3 Pdb Votes
1139,Adam Gopnik,Tár,ENTP,2 Pdb Votes
1140,Barbara Spooner,Amazing Grace (2006),ENTJ,1 Pdb Vote
1141,Decker (Three To Tango),Three To Tango (1999),INTJ,4 Pdb Votes
1142,La Rata ,Chilangolandia (2022),ENTP,10 Pdb Votes
1143,Inspector Alan Santini,Opera(1987),ENTP,31 Pdb Votes
1144,Gilbert,Hocus Pocus 2 (2022),ENTP,1 Pdb Vote
1145,Simon,Session 9 (2001 film),XXXX,17 Pdb Votes
1146,Zanahoria,City of God (2002),ENTP,12 Pdb Votes
1147,Amamiya masaki,High and Low,ENTP,2 Pdb Votes
1148,Clark/Jizzmaster Zero,Orgazmo (1997),XXXX,2 Pdb Votes
1149,"Charlotte ""Mamie Suze"" Tuche",Les Tuche (2011),ENTP,17 Pdb Votes
1150,Adela Leon,Niñas mal (2007),ENTP,5 Pdb Votes
1151,Bogdan,Planeta Singli,ENTP,24 Pdb Votes
1152,Ben Rumson,Paint Your Wagon (1969),ENTP,9 Pdb Votes
1153,Todd,Go (1999),ENTP,12 Pdb Votes
1154,Tristan Voy,Run Hide Fight,ENTP,25 Pdb Votes
1155,Yoon Hong-Dae,Dream (2023),ENTP,2 Pdb Votes
1156,Dr. Drakken,Kim Possible (2019),ENTP,23 Pdb Votes
1157,Dr. Livesey,"Treasure Island (USSR, 1988, Kievnauchfilm)",XXXX,3 Pdb Votes
1158,Fred Nickle,The Ant Bully,ENTP,1 Pdb Vote
1159,Kang Woo-Ram,Double Patty (2021),ENTP,5 Pdb Votes
1160,Payne,Slow West (2015),ENTP,62 Pdb Votes
1161,James McKay,Babylon,ENTP,9 Pdb Votes
1162,William Byrne,The Wonder (2022),ENTP,1 Pdb Vote
1163,Gooper Pollitt,Cat on a Hot Tin Roof (1958),ENTP,1 Pdb Vote
1164,Bob Gudetti (Боб Гудетти),"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",XXXX,11 Pdb Votes
1165,Dire Head,Harry Potter / Wizarding World Films,ENTP,56 Pdb Votes
1166,Bennie Loewy,The Fabelmans (2022),ENTP,11 Pdb Votes
1167,Akira Rai,Jab Tak Hai Jaan (2012),ENTP,4 Pdb Votes
1168,Schwartzberg,Walk Hard: The Dewey Cox Story (2007),ENTP,15 Pdb Votes
1169,Honest John,Pinocchio (2022),ENTP,5 Pdb Votes
1170,The Coachman,Pinocchio (2022),ENTP,2 Pdb Votes
1171,James St. James,Party Monster (2003),ESFP,6 Pdb Votes
1172,Mohan Bhargava,Brahmāstra: Part One – Shiva,ENTP,41 Pdb Votes
1173,Jessica Marbles,Murder by Death (1976),ENTP,6 Pdb Votes
1174,Charlie,Love in the Villa (2022),ENTP,5 Pdb Votes
1175,Loretta,Drop Dead Gorgeous (1999),ENTP,1 Pdb Vote
1176,Mr. Edward Hyde,Dr. Jekyll and Mr. Hyde (1920 Paramount),ENTP,9 Pdb Votes
1177,Charlie,Born on the Fourth of July (1989),XXXX,6 Pdb Votes
1178,Lee,Enter the Dragon (1973),ENTP,16 Pdb Votes
1179,Skeletor,The Purge (Franchise),ENTP,19 Pdb Votes
1180,Jake Pentecost,Pacific Rim (2013),ENTP,2 Pdb Votes
1181,Caligula,Caligula (1979),ENTP,15 Pdb Votes
1182,Gloria Horne,Romancing the Stone (1984),ENTP,4 Pdb Votes
1183,Captain/Professor Unreliable,we made horrible school superheroes (2021),ENTP,8 Pdb Votes
1184,Surgeon,Mad god,ENTP,2 Pdb Votes
1185,Dr. Demento,Weird: The Al Yankovic Story (2022),ENTP,2 Pdb Votes
1186,Jeremy Clay,The Naked Edge,ENTP,36 Pdb Votes
1187,Shariff,Matthias & Maxime (2019),ENTP,2 Pdb Votes
1188,Marc-Antoine Rivette,Matthias & Maxime (2019),ESTJ,6 Pdb Votes
1189,Ucup,Mencuri Raden Saleh (2022),ENTP,1 Pdb Vote
1190,Nina,The Sorcerers (Чародеи),ENTP,4 Pdb Votes
1191,Lucio Napoli,Smetto quando voglio (I can quit whenever I want),ENTP,3 Pdb Votes
1192,Cartwright,Seven Stages to Achieve Eternal Bliss (2018),XXXX,5 Pdb Votes
1193,Taylor Gold,Get a Clue,ENTP,1 Pdb Vote
1194,Gabe,Get a Clue,ENTP,19 Pdb Votes
1195,Thomas,Follow me (2020),ENTP,1 Pdb Vote
1196,Ray,"No Risk, No Gain",XXXX,0
1197,Jack Sparrow,Pirates of the Caribbean (Ride),ENTP,0
1198,Rupert of Hentzau,The Prisoner of Zenda (1937),XXXX,0
1199,Marquis St. Evremonde,A Tale of Two Cities (1935),XXXX,0
1200,James Lee Bartlow,The Bad and the Beautiful (1952),ENTP,2 Pdb Votes
1201,Long John Silver,Treasure Island (1950),ENTP,7 Pdb Votes
1202,Johnny Yuma,Johnny Yuma (1966),ENTP,2 Pdb Votes
1203,Jason Carvey,Scream (Franchise),ENTP,21 Pdb Votes
1204,Norah Samuels,Beast (2022),ENTP,7 Pdb Votes
1205,Aj.Kiraphat,Ed.so family,ENTP,10 Pdb Votes
1206,Aj.Pornthai,Ed.so family,ENTP,8 Pdb Votes
1207,Johnny Quid,RocknRolla (2008),ENTP,26 Pdb Votes
1208,Shamsun ,Darlings,ENTP,7 Pdb Votes
1209,Vaughn Haige,My Super Ex Girlfriend (2006),XXXX,2 Pdb Votes
1210,Jamal Weber,The Game Plan (2007),ENTP,5 Pdb Votes
1211,Uuno Turhapuro,Uuno Turhapuro,ENTP,17 Pdb Votes
1212,Vernon L. Pinkley,Dirty Dozen (1967),ENTP,2 Pdb Votes
1213,Victor R. Franko,Dirty Dozen (1967),XXXX,1 Pdb Vote
1214,"Phantasma ""Phanty""",Scooby-Doo and the Ghoul School,ESFP,9 Pdb Votes
1215,Scott Tibbs,Saw Series (2004),ENTP,13 Pdb Votes
1216,Monte Rutledge,Hell's Angels,ENTP,4 Pdb Votes
1217,Alan Shepard,The Right Stuff (1983),XXXX,1 Pdb Vote
1218,'Maxim' de Winter,Rebecca (1940),ISTJ,1 Pdb Vote
1219,Fatma,Çakallarla Dans,XXXX,2 Pdb Votes
1220,Ramesh Rao,Dear Comrade,ENTP,8 Pdb Votes
1221,Giulio,D1ARIE,ENTP,12 Pdb Votes
1222,Detective Ma,Extreme Job (2019),ENTP,4 Pdb Votes
1223,Reza,Dance With Me (2019),ENTP,2 Pdb Votes
1224,Tom Ripley,The American Friend (1977),ENTP,2 Pdb Votes
1225,General Munro,The Fifth Element (1997),ENTP,1 Pdb Vote
1226,Timekeeper,Odd Squad and the Timekeeper,ENTP,2 Pdb Votes
1227,Shiro,Yakuza Princess,ENTP,5 Pdb Votes
1228,Por,Fast & Feel Love,XXXX,14 Pdb Votes
1229,Rich Munsch,"I Love You, Beth Cooper",ENTP,1 Pdb Vote
1230,James Humphrey,Cannibal! The Musical,XXXX,70 Pdb Votes
1231,Denise,Turma da Mônica,ENTP,21 Pdb Votes
1232,Indrid Wardin,Natural Selection (2016),ENTP,10 Pdb Votes
1233,Jeremias,Turma da Mônica,ENTP,2 Pdb Votes
1234,Ronaq Ali,Quaid-e-Azam Zindabad,ENTP,1 Pdb Vote
1235,Hailay,Aminimigos,ENTP,1 Pdb Vote
1236,Ichiro,Paws Of Fury: The Legend Of Hank,ENTP,2 Pdb Votes
1237,Yoo Jung Bang,1987: when the day comes (2017),ENTP,2 Pdb Votes
1238,Reporter Yoon Sang Sam,1987: when the day comes (2017),ENTP,5 Pdb Votes
1239,Prosecutor Choi Hwan,1987: when the day comes (2017),ENTP,12 Pdb Votes
1240,Darksaber,Star Wars: Lightsabers,ENTP,4 Pdb Votes
1241,Car Wash Clerk #1,Fred: The Movie,ENTP,1 Pdb Vote
1242,Jee Jong,One Way Trip,ENTP,3 Pdb Votes
1243,Captain Kang,6/45,ENTP,4 Pdb Votes
1244,Yong Ho,6/45,ENTP,23 Pdb Votes
1245,Gwen Batterbie,The Sea Beast,ENTP,7 Pdb Votes
1246,Florinda,Into the Woods (2014),ENTP,4 Pdb Votes
1247,Nappa,"Dragon Ball: Fight Son Goku, Win Son Goku",ENTP,24 Pdb Votes
1248,Tito Turtle,Willy's Wonderland (2021),ENTP,2 Pdb Votes
1249,"Jonathan ""Snuffy"" Bradberry",Toy soldiers,XXXX,4 Pdb Votes
1250,Jack,The Dead Don't Die (2019),ENTP,7 Pdb Votes
1251,Gail,After Hours (1985),ENTP,72 Pdb Votes
1252,Burt,Amsterdam (2022),ENTP,1 Pdb Vote
1253,Andy,Human Traffic,ENTP,9 Pdb Votes
1254,Yousef,Cease Fire (2006),XXXX,1 Pdb Vote
1255,"Fraga, the Mechanic",Alive (1993),ENTP,4 Pdb Votes
1256,Carlitos Páez,Alive (1993),XXXX,20 Pdb Votes
1257,Kraken,Hotel Transylvania (2012),ENTP,7 Pdb Votes
1258,Ken,Despicable Me (Franchise),ENTP,2 Pdb Votes
1259,Reginald  (Auralnauts cannon),Auralnauts Star Wars Cannon,ENTP,6 Pdb Votes
1260,Stinker,Zhu Zhu Pets: Quest For Zhu,ENTP,21 Pdb Votes
1261,Oliver,The Invitation (2022),ENTP,4 Pdb Votes
1262,Party Crasher,The Hard Way (1991),ENTP,2 Pdb Votes
1263,Viewers/voters in the funhouse game,Funhouse,ENTP,3 Pdb Votes
1264,Pete sake,Funhouse,ENTP,8 Pdb Votes
1265,Arkham Prisoner,The Dark Knight,ENTP,5 Pdb Votes
1266,Nero Alexander,Funhouse,ENTP,1 Pdb Vote
1267,Eric Clark,PASSENGERS (2008),XXXX,6 Pdb Votes
1268,John Smith,Captain Pineapple,ENTP,74 Pdb Votes
1269,Max,The Black Phone,ENTP,3 Pdb Votes
1270,Odile Deray,La Cité de la Peur (1994),ENTP,2 Pdb Votes
1271,Amanda,Mariposa,ENFP,14 Pdb Votes
1272,Bruiser Woods,Legally Blonde (2001),ENTP,7 Pdb Votes
1273,Arya,Arya,ENTP,9 Pdb Votes
1274,Luna Ghost,Scooby-Doo (2002),ENTP,7 Pdb Votes
1275,“The Butcher”,Baby Driver (2017),ENTP,24 Pdb Votes
1276,Splat,Strange World (2022),ENTP,1 Pdb Vote
1277,Siddhi Patel,Jayeshbhai Jordaar,ENTP,3 Pdb Votes
1278,Timothy Conigrave,Holding The Man,XXXX,8 Pdb Votes
1279,Aubrey,"Hello, Goodbye, and Everything In Between",ENTP,3 Pdb Votes
1280,Samuel Benson,Opposite Day,ENTP,2 Pdb Votes
1281,Leszek Czyński,Znachor (1982),ENTP,11 Pdb Votes
1282,César Ambrósio,Swingverse,ENTP,6 Pdb Votes
1283,Ahmad Notosastro,Habibie & Ainun 3 (2019),XXXX,6 Pdb Votes
1284,Ian,Satan's Slaves (Franchise),ENTP,16 Pdb Votes
1285,Bondi,Satan's Slaves (Franchise),ENTP,30 Pdb Votes
1286,Stanley Beren,Hustle,ENTP,17 Pdb Votes
1287,Kane,Nine Days (2020),ENTP,10 Pdb Votes
1288,Rohaan,Bhool Bhulaiyaa 2 (2022),ENTP,2 Pdb Votes
1289,Eric Rambal-Cochet,"""The Toy"" (1976)",ENTP,2 Pdb Votes
1290,Tony Perkis Sr.,Heavyweights (1995),ENTP,5 Pdb Votes
1291,Roy Murphy,Heavyweights (1995),XXXX,8 Pdb Votes
1292,Gunji Yamazaki,Exte,ENTP,8 Pdb Votes
1293,Mathias,The Man with the Answers,ENTP,2 Pdb Votes
1294,Daniel,Take This Waltz,XXXX,2 Pdb Votes
1295,Cesar,Kidnapped (Secuestrados),XXXX,1 Pdb Vote
1296,Michael James,What's New Pussycat? (1965),ENTP,5 Pdb Votes
1297,"Yevgeny ""Zhenya""",I Am Losing Weight,ENTP,26 Pdb Votes
1298,Kabir Mehra,Dil Dhadakne Do,ENTP,4 Pdb Votes
1299,Ja-Young,Nothing Serious,ENTP,0
1300,Dinky Winks,Spy Kids (2001),XXXX,4 Pdb Votes
1301,The Animator,Monty Python and the Holy Grail (1975),ENTP,3 Pdb Votes
1302,Jeon Taeryong,Decibel (2022),ENTP,6 Pdb Votes
1303,Andy Davis,The Stepfather (1987),ENTP,6 Pdb Votes
1304,Dimka Teryentev,I Give You My Word,ENTP,8 Pdb Votes
1305,Alyonushka (Аленушка),The Adventure of Alyonushka And Yerema,ENTP,7 Pdb Votes
1306,Sam,Bruce Almighty (2003),XXXX,4 Pdb Votes
1307,The Kowalski Family Matriarch,Bruce Almighty (2003),ENTP,2 Pdb Votes
1308,Captain Monroe,Ambulance (2022),ENTP,1 Pdb Vote
1309,Robin,Angry Birds: Summer Madness (2022),XXXX,6 Pdb Votes
1310,Gadget,Chip 'n Dale Rescue Rangers (2022),ENTP,31 Pdb Votes
1311,Isaac,A House on the Bayou (2021),XXXX,20 Pdb Votes
1312,Carmine Nigro,Pawn Sacrifice,ENTP,2 Pdb Votes
1313,Agashe,Malang,ENTP,1 Pdb Vote
1314,Millburn,Prometheus,ENTP,8 Pdb Votes
1315,Deli Emin,Vizontele Duology,ENTP,14 Pdb Votes
1316,Bobby Davis,Wild Hogs,XXXX,5 Pdb Votes
1317,Deshbandhu Roy,Dhamaal (2007),ENTP,9 Pdb Votes
1318,Riley,Men (2022),ENTP,6 Pdb Votes
1319,Amir,Coherence,ENTP,5 Pdb Votes
1320,Ángel,Poema de Salvación,ENTP,1 Pdb Vote
1321,Talon Labarthe,Ratatouille (2007),ENTP,20 Pdb Votes
1322,Rahul,Chennai Express (2013),ENTP,29 Pdb Votes
1323,Chinami Kataoka,Still Walking,ENTP,8 Pdb Votes
1324,Renatus,Moonwalkers,ENTP,7 Pdb Votes
1325,Dizdar Koşu,Cinayet Süsü,ENTP,3 Pdb Votes
1326,Prateek ,Ra.One (2011),ENTP,25 Pdb Votes
1327,Pastor park ,Savah : the sixth finger,ENTP,1 Pdb Vote
1328,Mu-Reuk,Alienoid (2022),ENTP,7 Pdb Votes
1329,freddy (el peruano),tadeo jones : the lost explorer 2012,ENTP,22 Pdb Votes
1330,Richard Fink,The Unbearable Weight of Massive Talent (2022),ENTP,10 Pdb Votes
1331,Cody Banks,Agent Cody Banks,ENTP,4 Pdb Votes
1332,Des McGrath,The Last Days of Disco (1998),ENTP,3 Pdb Votes
1333,Domenico,365 Days (2020),ENTP,9 Pdb Votes
1334,The Black Angels of Hell,The Vomit Gore Trilogy,XXXX,3 Pdb Votes
1335,Dr. Ivo “Eggman” Robotnik,Sonic the Hedgehog (OVA),ENTP,6 Pdb Votes
1336,Atta,Gasht-e ershad,ENTP,6 Pdb Votes
1337,Rats,Encanto (2021),ENTP,42 Pdb Votes
1338,Shoe,The Boxtrolls (2014),XXXX,5 Pdb Votes
1339,Vasconcelos,Bingo: O Rei das Manhãs,ENTP,8 Pdb Votes
1340,Bingo (Augusto Mendes),Bingo: O Rei das Manhãs,ENTP,82 Pdb Votes
1341,Amanda,It Takes Two,ENTP,17 Pdb Votes
1342,Vijayendra Ingalgi,K.G.F (Series),ENTP,13 Pdb Votes
1343,Mable,The Outfit,ENTP,8 Pdb Votes
1344,Three Finger,Wrong Turn 4,ENTP,5 Pdb Votes
1345,Anthony Perkins,Scream (Franchise),ENTP,14 Pdb Votes
1346,Detective Conan,Vacanze Estive,ENTP,16 Pdb Votes
1347,Anthony,Mass (2021),XXXX,1 Pdb Vote
1348,Song Yoo-Hwa,Real (2017),ENTP,11 Pdb Votes
1349,Kang Kying-ho,"The Gangster, the Cop, the Devil",ENTP,23 Pdb Votes
1350,Roque,"Ó Paí, Ó (Look at this)",ENTP,6 Pdb Votes
1351,Jerry Conlaine,Without a Paddle,ENTP,5 Pdb Votes
1352,Cat R. Waul,An American Tail (1986),XXXX,1 Pdb Vote
1353,Dr. Pilcher,The Silence of the Lambs (1991),ENTP,8 Pdb Votes
1354,Natsuki Miyawaki,Let's Play Some Mafia (2022),ENTP,5 Pdb Votes
1355,Vivian,The Unbearable Weight of Massive Talent (2022),ENTP,11 Pdb Votes
1356,Heimir the Fool,The Northman (2022),ENTP,54 Pdb Votes
1357,Jagger Percebe,Jagger Royale,ENTP,2 Pdb Votes
1358,Qingping (green snake),The Sorcerer and The White Snake,ENTP,1 Pdb Vote
1359,The Princess of Sweet Rhyme,The Phantom Tollbooth,ENTP,23 Pdb Votes
1360,Paria,No Men Allowed (2011),ENTP,1 Pdb Vote
1361,Faramarz,No Men Allowed (2011),ENTP,3 Pdb Votes
1362,Baby scrat,Ice Age (Franchise),ENTP,15 Pdb Votes
1363,Altan Çamlı,Her Şey Çok Güzel Olacak,ENTP,20 Pdb Votes
1364,Chon-Chon,Nahuel y el libro mágico,ENTP,2 Pdb Votes
1365,Mason Verger,Hannibal (2001),ENTP,25 Pdb Votes
1366,Glen,Weekend (2011),ENTP,12 Pdb Votes
1367,Yazhaan (Aryan),Hey Sinamika (2022),ENFJ,9 Pdb Votes
1368,Salvador Dalí,Midnight in Paris (2011),ENTP,15 Pdb Votes
1369,Pandit,Fukrey,XXXX,1 Pdb Vote
1370,Hunny,Fukrey,XXXX,1 Pdb Vote
1371,Torran Garcia,Bar Boys,ENTP,8 Pdb Votes
1372,Mario ,The Little Girl Who Lives Down the Lane,ENTP,2 Pdb Votes
1373,Jack Lint,Brazil (1985),ENTP,2 Pdb Votes
1374,Richard,Postal (2007),ENTP,7 Pdb Votes
1375,The Man,I Trapped the Devil,ENTP,7 Pdb Votes
1376,Kondraty Ryleyev / Кондратий Рылеев,Union Of Salvation / Союз Спасения (2019),ENTP,7 Pdb Votes
1377,Duane Cody,Rat Race (2001),ENTP,2 Pdb Votes
1378,John Gustafson Sr.,Grumpy Old Men,ENTP,3 Pdb Votes
1379,Jack Favell,Should be Rebecca (1940),ENTP,23 Pdb Votes
1380,Pete,This is 40,ENTP,14 Pdb Votes
1381,Catherine,8 femmes,ENTP,10 Pdb Votes
1382,Donald P. Sinclair,Rat Race (2001),ENTP,2 Pdb Votes
1383,"David ""Rooster"" Fisk",Righteous Kill (2008),ENTP,7 Pdb Votes
1384,Thax,Centurion,ENTP,7 Pdb Votes
1385,Harmon James,The Purge (Franchise),ENTP,3 Pdb Votes
1386,Ralphie,Blast Of Silence (1961),ENTP,10 Pdb Votes
1387,Étienne Lousteau,Illusions perdues (2021),ENTP,4 Pdb Votes
1388,Ruth,Juniper,ENTP,9 Pdb Votes
1389,Wu Mu-Chi,The Pirates: The Last Royal Treasure (2022),ENTP,25 Pdb Votes
1390,Nigel Wolpert,Harry Potter / Wizarding World Films,ENTP,5 Pdb Votes
1391,Alan Dershowitz,Reversal of Fortune (1990),ENTP,7 Pdb Votes
1392,Vivian,The Linguini Incident,ENTP,3 Pdb Votes
1393,Vice President,How High (2001),ENTP,1 Pdb Vote
1394,Chaff Mittchel,Tales Of The Hunger Games (TOTHG),ENTP,19 Pdb Votes
1395,Penny,Fresh (2022),ENTP,1 Pdb Vote
1396,Vidal,Ma nuit chez Maud,ENTP,1 Pdb Vote
1397,Casco Astrianna,Tales Of The Hunger Games (TOTHG),ENTP,1 Pdb Vote
1398,Delphine Dubour,Tales Of The Hunger Games (TOTHG),ENTP,8 Pdb Votes
1399,Parker,Marry Me (2022),ENTP,0
1400,Rodney,Dr.Doolittle (1998),XXXX,1 Pdb Vote
1401,Dr. Jack Byron,Anaconda,ENTP,23 Pdb Votes
1402,Jung Dae,Yaksha: Ruthless Operations,ENTP,11 Pdb Votes
1403,Salvador Dalì,Little Ashes (2008),ENTP,7 Pdb Votes
1404,Wallace Shawn,My Dinner with André,ENTP,18 Pdb Votes
1405,Billy Whistler,The Best Offer (2013),ENTP,6 Pdb Votes
1406,Madelyn Pugh,Being the Ricardos (2021),ENTP,5 Pdb Votes
1407,Grace,The Flying Luna Clipper,ENTP,12 Pdb Votes
1408,Dawn Lockard,Swimming With Sharks,XXXX,1 Pdb Vote
1409,Phospho,Mune: Guardian of the Moon,ENTP,10 Pdb Votes
1410,La Tana Ferro,Un novio para mi mujer,ENTP,2 Pdb Votes
1411,Brer Rabbit,The Adventures of Brer Rabbit,ENTP,6 Pdb Votes
1412,La Boeuf,True Grit (1969),XXXX,1 Pdb Vote
1413,Cheeta,Tarzan (Weissmuller series),ENTP,1 Pdb Vote
1414,Jane Parker,Tarzan (Weissmuller series),XXXX,11 Pdb Votes
1415,Hideo Takiya,Crows Zero (2007),ENTP,6 Pdb Votes
1416,Isaac Cooper,X+Y / A Brilliant Young Mind (2014),ENTP,3 Pdb Votes
1417,Timothy McGinn,"Legally Blonde 2: Red, White & Blonde",ENTP,6 Pdb Votes
1418,Maria Rodríguez,Book of Love (2022),ENTP,7 Pdb Votes
1419,Ray Boyd,Jerry Maguire (1996),ENTP,17 Pdb Votes
1420,Glp ,Captain Pineapple,ENTP,8 Pdb Votes
1421,Herr Bergmann,Captain Pineapple,ENTP,9 Pdb Votes
1422,Nico,A Cat in Paris (Une vie de chat),ENTP,24 Pdb Votes
1423,Kerem,Aşk Taktikleri,ENTP,11 Pdb Votes
1424,Ben Quick,"The Long, Hot Summer",ENTP,14 Pdb Votes
1425,Henry,Henry fool(1997),ENTP,12 Pdb Votes
1426,Barnaba Cecchini,Inamorata Pazzo (Madly in love),ENTP,8 Pdb Votes
1427,Destiny Ashley Goding,STRIVE,ENTP,8 Pdb Votes
1428,Eric Carl Robano,STRIVE,ENTP,4 Pdb Votes
1429,Comet,Space Chimps (2008),ENTP,10 Pdb Votes
1430,Slyly,Rudolph the Red-Nosed Reindeer (1998),ENTP,6 Pdb Votes
1431,Stormella,Rudolph the Red-Nosed Reindeer (1998),ENTP,5 Pdb Votes
1432,Druun,Raya and the Last Dragon (2021),ENTP,15 Pdb Votes
1433,Joong-gil,Hot Young Bloods,XXXX,15 Pdb Votes
1434,Kanji,OMG - Oh My God!,ENTP,1 Pdb Vote
1435,John Mackenzie,First Daughter (2004),ENTP,1 Pdb Vote
1436,Jerry,Heavy Traffic (1973),ESTP,16 Pdb Votes
1437,Darryl Witherspoon,Senseless,ENTP,2 Pdb Votes
1438,Ian,Over the Counter,ENTP,2 Pdb Votes
1439,Humberto,Marighella,ENTP,1 Pdb Vote
1440,Alex Brenner,Insidious,ENTP,13 Pdb Votes
1441,Lemuel Gulliver,Gulliver’s Travels,XXXX,6 Pdb Votes
1442,Moira,Belfast,ENTP,12 Pdb Votes
1443,Sergey,Zhmurki (2005),ENTP,1 Pdb Vote
1444,Shahzenan,Arabian nights (2000 miniseries),ENTP,1 Pdb Vote
1445,Ben Ryder,Kodachrome,XXXX,2 Pdb Votes
1446,Pecos Bill,Melody Time,ENTP,2 Pdb Votes
1447,"Larry ""Fink"" Finkelstein",Meatballs (1979),ENTP,3 Pdb Votes
1448,Tripper,Meatballs (1979),ENTP,9 Pdb Votes
1449,Charlie Maguire,The Tender Bar,ENTP,26 Pdb Votes
1450,Peyton Kelly,The Game Plan (2007),ENTP,10 Pdb Votes
1451,Ringleader,Big Hero 6 (2014),ENTP,12 Pdb Votes
1452,Sang-Hun,Jung-E,ENTP,1 Pdb Vote
1453,Grady,Crash Pad,XXXX,1 Pdb Vote
1454,Rudy Brodziarz,Tureckie Problemy,ENTP,7 Pdb Votes
1455,M.G.,"Girl, Interrupted (1999)",XXXX,1 Pdb Vote
1456,Yakup Bozturk,Yalancılar ve Mumları (The Liars & Their Candles),ENTP,2 Pdb Votes
1457,Kyrra,Climax (2018),ENTP,2 Pdb Votes
1458,Jonathan Breezewood,Brazen (2022),ENTP,1 Pdb Vote
1459,Cezary,Sara (1997),ENTP,10 Pdb Votes
1460,Kyung-Hoon,The Closet,ENTP,1 Pdb Vote
1461,Hal Vukovich,Terminator,ENTP,3 Pdb Votes
1462,Lina,Anonymously Yours,ENTP,7 Pdb Votes
1463,Terry Crabtree,Wonder Boys,ENTP,15 Pdb Votes
1464,Rob Gretton,Control (2007),ENTP,16 Pdb Votes
1465,Jutt,Legend of the Guardians: The Owls of Ga'Hoole,ENTP,2 Pdb Votes
1466,Zafran,5 cm,ENTP,1 Pdb Vote
1467,Rev. Ray Porter,Pass the Ammo (1988),ENTP,15 Pdb Votes
1468,Mei Ling,Kung Fu Panda (Franchise),ENTP,14 Pdb Votes
1469,Pop,Belfast,ENTP,8 Pdb Votes
1470,Ünlü Stratejist Mehmet Bey,Büyük Meclis,ENTP,8 Pdb Votes
1471,Said Bey (Said Başkan),Büyük Meclis,ENTP,5 Pdb Votes
1472,Professor Hardy,The Lost Daughter,ENTP,25 Pdb Votes
1473,Hunter Cunard,The Princess Switch (2018),ENTP,2 Pdb Votes
1474,Tomek Wilczyński,Planeta Singli,ENTP,4 Pdb Votes
1475,Casper,Candy (2006),ENTP,1 Pdb Vote
1476,Kacper,Listy do M.,ENTP,11 Pdb Votes
1477,Peter Venkman,Ghostbusters,ENTP,6 Pdb Votes
1478,Aunt Mei,Dumplings (2005),XXXX,1 Pdb Vote
1479,Diving Dee,Seal Team (2021),ENTP,1 Pdb Vote
1480,Fronky,Ozzy (2016),ENTP,3 Pdb Votes
1481,Jerry,Tom and Jerry: The Movie,ENTP,4 Pdb Votes
1482,Finn,Real Steel (2011),ENTP,2 Pdb Votes
1483,"Alphonse ""Big Boy"" Caprice",Dick Tracy (1990),ENTP,2 Pdb Votes
1484,Maria Schisa,È stata la mano di Dio,XXXX,5 Pdb Votes
1485,Irv Gideon,My Life in Ruins (2009),ENTP,18 Pdb Votes
1486,Zwykły wisior,Magnaci i Czarodzieje,ENTP,16 Pdb Votes
1487,Czarnoksiężnik z Grodzkiej Doliny,Magnaci i Czarodzieje,XXXX,17 Pdb Votes
1488,Benjamin Danz,Mr. & Mrs. Smith (2005),ENTP,2 Pdb Votes
1489,Eddie,Mr. & Mrs. Smith (2005),ENTP,6 Pdb Votes
1490,The Director,Bolt (2008),ENTP,8 Pdb Votes
1491,Louie Amendola,A Christmas Wish (The Great Rupert),ENTP,4 Pdb Votes
1492,Skip Engblom,Lords of Dogtown (2005),ENTP,3 Pdb Votes
1493,Szczepan Lisiecki,Listy do M.,XXXX,12 Pdb Votes
1494,Dr. Hawking,Superhero Movie (2008),ENTP,4 Pdb Votes
1495,William N. Bilbo,Lincoln (2012),ENTP,17 Pdb Votes
1496,Billy Hoyle,White Men Can't Jump,ENTP,8 Pdb Votes
1497,Kazimierz Pawlak,Sami swoi,ENTP,0
1498,Markiplier (Post-Heist),Markiplier Cinematic Multiverse,ENTP,0
1499,Masood tabesh,Bache mohandes,ENTP,0
1500,Arthur Gayle,This Boy's Life (1993),XXXX,7 Pdb Votes
1501,The Player,Rosencrantz & Guildenstern are Dead (1990),XXXX,8 Pdb Votes
1502,Johnny LaGuardia,Time Square 1980,ENTP,1 Pdb Vote
1503,Josh Birnbaum,Heavyweights (1995),XXXX,5 Pdb Votes
1504,Luis Mario Vitette Sellanes,El robo del siglo,ENTP,19 Pdb Votes
1505,Pawel,Open Your Eyes (Otwórz Oczy),ENTP,6 Pdb Votes
1506,Klette,Die Wilden Kerle,ENTP,7 Pdb Votes
1507,Ian,The Spy Next Door,ENTP,11 Pdb Votes
1508,Manny Heffley,Diary of a Wimpy Kid (2020s Series),ENTP,4 Pdb Votes
1509,Steve,Die wilden Hühner (2006),ENTP,1 Pdb Vote
1510,Flash,St Trinian’s,ENTP,2 Pdb Votes
1511,Meg,Chickenhare and the Hamster of Darkness,ENTP,14 Pdb Votes
1512,Miro,Onni von Sopanen (2006),ENTP,2 Pdb Votes
