,char,movie,mbti,votes
1195,David Raskin,Project Almanac,INTP,7 Pdb Votes
1196,Professor,Șantaj,INTP,0
1197,Zapata,Undrafted (2016),INTP,0
1198,Skeezites,Barbie Mariposa,INTP,0
1199,Max Riesler,Cube²: Hypercube (2002),INTP,0
1200,Zipi,Zip & Zap and the Marble Gang,INTP,11 Pdb Votes
1201,Xuhuai,The Legend of Hei (2019),INTP,26 Pdb Votes
1202,Luis,Magical Girl (2014),ISFJ,4 Pdb Votes
1203,Russell Core,Hold The Dark (2018),INTP,2 Pdb Votes
1204,Elizabeth Tudor,Anne Of The Thousand Days,INTP,6 Pdb Votes
1205,Frik,Merlin (1998 Miniseries),INTP,3 Pdb Votes
1206,Charles,License to Drive (1988),INTP,1 Pdb Vote
1207,Jacob Yates,Hot Tub Time Machine,XXXX,9 Pdb Votes
1208,Ed Whittle,Replicas (2018),INTP,4 Pdb Votes
1209,Jay Dhingra,I Hate Luv Storys (2010),INTP,10 Pdb Votes
1210,Kaku,Falcon of the Evening,INTP,86 Pdb Votes
1211,Claudia,My First Summer,INTP,9 Pdb Votes
1212,Lydia,You Get Me,INTP,10 Pdb Votes
1213,Gretel Goetze,The Diary of a Teenage Girl (2015),INTP,9 Pdb Votes
1214,Zips,Plan Bee (2007),INTP,1 Pdb Vote
1215,Jordan,London Boulevard (2010),INTP,3 Pdb Votes
1216,Riddler,THE BATMAN,INTP,1 Pdb Vote
1217,Catwoman,THE BATMAN,INTP,8 Pdb Votes
1218,Hannah Marris,The Secret (2007),INTP,2 Pdb Votes
1219,Uh-Huh,The Little Rascals (1994),INTP,14 Pdb Votes
1220,Eugene Evans,Dreamland (2019),XXXX,3 Pdb Votes
1221,Costello,Arrival (2016),INTP,4 Pdb Votes
1222,Victor Nieves,Kong: Skull Island (2017),INTP,3 Pdb Votes
1223,Fred Ballinger,Youth (2015),INTP,14 Pdb Votes
1224,Xi,The Gods Must Be Crazy,XXXX,1 Pdb Vote
1225,Dieter,The Big Lebowski (1998),INTP,8 Pdb Votes
1226,Isaak,Europa Europa (1990),INTP,4 Pdb Votes
1227,Toby Wright,In the Loop,INTP,2 Pdb Votes
1228,Simon Foster,In the Loop,INTP,8 Pdb Votes
1229,Kissatennootoko,Noriko's Dinner Table(2006),INTP,22 Pdb Votes
1230,Mr. Jun [Teacher],The Chinese Widow (Feng huo fang fei) (2017),INTP,1 Pdb Vote
1231,Snow,Solaris (2002),INTP,2 Pdb Votes
1232,Wilee,Premium Rush,INTP,2 Pdb Votes
1233,Guido,The Land Before Time (1988),INTP,2 Pdb Votes
1234,Eleanor,Trust (2021),INTP,17 Pdb Votes
1235,Enokida Takumi,Kamisama no Iutoori,INTP,2 Pdb Votes
1236,Mike Parker,Eight Legged Freaks (2002),INTP,8 Pdb Votes
1237,Taffy Dale,Mars Attacks! (1996),INTP,13 Pdb Votes
1238,Billy Willis,A Soldier's Daughter Never Cries (1998),INTP,1 Pdb Vote
1239,Martin Blythe,The Emperor's Club (2002),INTP,3 Pdb Votes
1240,Alex,Looks That Kill (2020),INTP,12 Pdb Votes
1241,"Susan ""Sadie"" Atkins",Charlie Says (2018),INTP,2 Pdb Votes
1242,Liberty Wells,What Lies Below,INTP,2 Pdb Votes
1243,Peter,Arthur Christmas,INTP,10 Pdb Votes
1244,Zeke Banks,Spiral,INTP,15 Pdb Votes
1245,Dana Harris,Malice (1993),INTP,4 Pdb Votes
1246,Italian Cannibal,Hostel 2 (2007),INTP,29 Pdb Votes
1247,The Dutch Businessman,Hostel (2005),INTP,1 Pdb Vote
1248,Bishop,Waiting... (2005),INTP,9 Pdb Votes
1249,Akeelah Anderson,Akeelah and the Bee,INTP,4 Pdb Votes
1250,Hui-joon,Bleak Night,INTP,14 Pdb Votes
1251,David Kim,Stowaway,INTP,1 Pdb Vote
1252,Ed Gentry,Deliverance (1972),INTP,5 Pdb Votes
1253,Uncle Arthur,A Serious Man (2009),INTP,1 Pdb Vote
1254,Joy Johnson,Zero to Hero,INTP,20 Pdb Votes
1255,Ponder Stibbons,Hogfather (2006),INTP,1 Pdb Vote
1256,Death,Hogfather (2006),INTP,3 Pdb Votes
1257,Death,The Color Of Magic (2008 Television Film),INTP,11 Pdb Votes
1258,Roger Markus,Barely Lethal (2015),INTP,27 Pdb Votes
1259,Rocco,Death Race,INTP,13 Pdb Votes
1260,Lists,Death Race,INTP,9 Pdb Votes
1261,Parrot,Pirates of the Caribbean,INTP,14 Pdb Votes
1262,Clyde,Wreck-It Ralph (Franchise),INTP,20 Pdb Votes
1263,Sofia Amundsen,The Sofia world (Sofies verden) (1999),INTP,43 Pdb Votes
1264,Doc Heller,Mystery men (1999),INTP,38 Pdb Votes
1265,Firewater,Sausage Party (2016),INTP,5 Pdb Votes
1266,Fungus Maximus,Barbie: Fairytopia (2005),INTP,6 Pdb Votes
1267,Dax,Project X,INTP,10 Pdb Votes
1268,J.B.,Project X,INTP,16 Pdb Votes
1269,Greg,Psycho Goreman,INTP,41 Pdb Votes
1270,Gregg Turkington,Mister America,XXXX,5 Pdb Votes
1271,Dennis Dunne,"Love, Rosie (2014)",INTP,2 Pdb Votes
1272,WALL-A,WALL-E (2008),INTP,7 Pdb Votes
1273,Bobby Wiggins,The Dead Don't Die (2019),INTP,53 Pdb Votes
1274,Ronnie Peterson,The Dead Don't Die (2019),INTP,11 Pdb Votes
1275,Ben,American Assassin,INTP,5 Pdb Votes
1276,Knížepán,Fimfárum Jana Wericha (2002),INTP,17 Pdb Votes
1277,Theo,P1H: The Beginning of a New World,INTP,3 Pdb Votes
1278,Botan,The Last Button,INTP,4 Pdb Votes
1279,Will Stanton,A Nightmare on Elm Street (Franchise),INTP,25 Pdb Votes
1280,Bruce 1,Naomi and Ely’s No Kiss List (2015),XXXX,1 Pdb Vote
1281,Ola,Pet Control (2018),INTP,20 Pdb Votes
1282,Amalie,Battle (2018),INTP,2 Pdb Votes
1283,Oscarcito,Esperando la carroza,INTP,2 Pdb Votes
1284,Julien,LOL (Laughing Out Loud),INTP,15 Pdb Votes
1285,Oliver (Ollie) Larrson,There's Someone Inside Your House (2021),INTP,3 Pdb Votes
1286,Dave,Face (1997),INTP,2 Pdb Votes
1287,Clive Nicoli,Splice,INTP,6 Pdb Votes
1288,Julie Abrams,Bienvenue chez les Ch'tis,INTP,3 Pdb Votes
1289,Michael,A Lot Like Love (2005),INTP,2 Pdb Votes
1290,Oliver Martin,A Lot Like Love (2005),INTP,6 Pdb Votes
1291,Carl Arbogast,Sneakers (1992),INTP,30 Pdb Votes
1292,Karait,Rikki-Tikki-Tavi,INTP,16 Pdb Votes
1293,Wolfgang Müller,Explorers (1985),INTP,12 Pdb Votes
1294,Tall,Goat Story Franchise,INTP,0
1295,Ren Serizawa,Godzilla vs. Kong,INTP,0
1296,Nathan Lind,Godzilla vs. Kong,INTP,0
1297,"Aleksandr ""Shurik"" Timofeyev",Ivan Vasilievich: Back to the Future,INTP,0
1298,Dr.Tenma,Astro Boy (2009),INTP,0
1299,Seth,Race to Witch Mountain (2009),INTP,0
1300,Paul,500 Days of Summer (2009),INTP,52 Pdb Votes
1301,Sherlock Holmes,The Abominable Bride,INTP,7 Pdb Votes
1302,Kuba Brenner,Chłopaki nie płaczą,INTP,16 Pdb Votes
1303,Ninnetta Crummles (The Infant Phenomenon),Nicholas Nickleby (2002),INTP,2 Pdb Votes
1304,Ned Cheeryble,Nicholas Nickleby (2002),INTP,2 Pdb Votes
1305,Gabby Harrison,How to Build a Better Boy (2014),INTP,40 Pdb Votes
1306,"Robbie ""Pinhead"" Feinberg",The Wolf of Wall Street (2013),INTP,8 Pdb Votes
1307,Martin,Free Fire,INTP,1 Pdb Vote
1308,Frank,Free Fire,INTP,1 Pdb Vote
1309,Walter Gibbs,Tron (Series),INTP,3 Pdb Votes
1310,Lakshmikant Chauhan,Pad Man,INTP,3 Pdb Votes
1311,Rain Burroughs,Fear of Rain,INTP,9 Pdb Votes
1312,George Fields,Tootsie (1982),INTP,1 Pdb Vote
1313,Jeff Slater,Tootsie (1982),INTP,1 Pdb Vote
1314,Paul,The Good Lie (2014),INTP,2 Pdb Votes
1315,Vince Sherman,Mindhunters (2004),INTP,1 Pdb Vote
1316,Smith Vance,After (Film Trilogy),XXXX,6 Pdb Votes
1317,Malcolm,Dope (2015),INTP,17 Pdb Votes
1318,Paulie,The Last Supper (1995),INTP,1 Pdb Vote
1319,John Stitt,Exchange Student Zero,INTP,3 Pdb Votes
1320,May Bella,Ginger and Rosa,INTP,2 Pdb Votes
1321,Hope,She's The One (1996),INTP,1 Pdb Vote
1322,Pauline,Excision,INTP,25 Pdb Votes
1323,Isaac Newton,Mr. Peabody & Sherman (2014),XXXX,13 Pdb Votes
1324,Abraham Lincoln,Mr. Peabody & Sherman (2014),INTP,9 Pdb Votes
1325,Einstein,Mr. Peabody & Sherman (2014),INTP,16 Pdb Votes
1326,Lucy Trager,Moonlight and Valentino (1995),INTP,1 Pdb Vote
1327,Courtney,The Angry Birds Movie (2016),INTP,66 Pdb Votes
1328,Robert Llewellyn,Proof (2005),INTP,7 Pdb Votes
1329,Amy Taylor,Breakdown (1997),INTP,2 Pdb Votes
1330,Dan,Willy's Wonderland (2021),INTP,1 Pdb Vote
1331,Dr. Oatman,Grosse Pointe Blank (1997),INTP,1 Pdb Vote
1332,Battra,MonsterVerse,INTP,10 Pdb Votes
1333,Manuela 'Pipa' Pelari,Intuition (2020),INTP,3 Pdb Votes
1334,Mr. Holmes (Sherlock Holmes),Mr. Holmes,INTP,23 Pdb Votes
1335,Profesor Cavan,El día de la bestia,ENTP,6 Pdb Votes
1336,Kang Hyeon-u,Space Sweepers (2021),INTP,3 Pdb Votes
1337,Mathew,Lake Mungo,INTP,6 Pdb Votes
1338,Paul Cook,Hackers (1995),INTP,3 Pdb Votes
1339,Joey Pardella,Hackers (1995),INTP,3 Pdb Votes
1340,Dade Murphy,Hackers (1995),INTP,12 Pdb Votes
1341,Harlan,Videodrome (1983),INTP,24 Pdb Votes
1342,Jan Jurkowski,G.F.Darwin,INTP,11 Pdb Votes
1343,Ludwik Montgomery,G.F.Darwin,INTP,11 Pdb Votes
1344,Kenny,Firebreather (2010),INTP,3 Pdb Votes
1345,Trevor Adams,Bang Bang You're Dead (2002),INTP,12 Pdb Votes
1346,Hiob,G.F.Darwin,INTP,6 Pdb Votes
1347,Langston,Charlie's Angels (2019),INTP,18 Pdb Votes
1348,Old Dolio,Kajillionaire (2020),INTP,39 Pdb Votes
1349,Scott Ozsik,Cyberbully (2011),INTP,1 Pdb Vote
1350,Mechagodzilla (MonsterVerse),MonsterVerse,INTP,54 Pdb Votes
1351,Bia,Rio (2011),INTP,58 Pdb Votes
1352,Dr. Earl W. Tarr,Changeling,INTP,2 Pdb Votes
1353,Fred,Gifted (2017),INTP,21 Pdb Votes
1354,Donatello,Teenage Mutant Ninja Turtles (2014),INTP,43 Pdb Votes
1355,Beverly,We Summon The Darkness,INTP,15 Pdb Votes
1356,British Foreign Secretary James Willett,Eye in the Sky,INTP,1 Pdb Vote
1357,Jesse,Zootopia (2016),INTP,18 Pdb Votes
1358,Doug Ramses,Zootopia (2016),INTP,30 Pdb Votes
1359,Murat,Kaybedenler Kulübü,INTP,6 Pdb Votes
1360,Allegra Geller,eXistenZ (1999),INTP,6 Pdb Votes
1361,Willi,The Golden Glove (2019),INTP,19 Pdb Votes
1362,Mr. Mole,Bambi (1942),INTP,2 Pdb Votes
1363,Guru,Roadside Romeo,INTP,2 Pdb Votes
1364,Kari Sorjonen,Bordertown,INTP,23 Pdb Votes
1365,Sebastian,The Princess and the Pea (2002 film),INTP,1 Pdb Vote
1366,Seo Yeon-Hee,"Love, Lies (2016)",INTP,8 Pdb Votes
1367,Brown,Buster's Mal Heart,INTP,17 Pdb Votes
1368,Julian Assange,The Fifth Estate (2013),INTP,11 Pdb Votes
1369,Nelson Wright,Flatliners (1990),INTP,11 Pdb Votes
1370,Scud,D.E.B.S. (2004),INTP,11 Pdb Votes
1371,Mathieu,La Boum (1 & 2),XXXX,7 Pdb Votes
1372,Tibby Schlegel,Howards End,INTP,5 Pdb Votes
1373,Hilbert,Fermat's Room (La habitación de Fermat) (2007),INTP,2 Pdb Votes
1374,Pascal,Fermat's Room (La habitación de Fermat) (2007),XXXX,6 Pdb Votes
1375,Fisher,Advantageous (2015),INTP,2 Pdb Votes
1376,Takuma Kakinouchi,I Give My First Love to You (2009),INTP,3 Pdb Votes
1377,David Gale,The Life of David Gale (2003),INTP,19 Pdb Votes
1378,Moe,Peep ‘TV’ Show,INTP,4 Pdb Votes
1379,Ronald James McGorvey,Little Children (2006),INTP,2 Pdb Votes
1380,Sidney Hall,The Vanishing of Sidney Hall (2017),INTP,32 Pdb Votes
1381,Ebenezer Scrooge,A Christmas Carol (2019),INTP,5 Pdb Votes
1382,David Murphy,Indecent Proposal (1993),XXXX,14 Pdb Votes
1383,Darius Britt,Safety Not Guaranteed (2012),INTP,25 Pdb Votes
1384,David Yi,Minari (2020),INTP,8 Pdb Votes
1385,Avatar,Wizards (1977),INTP,5 Pdb Votes
1386,Pete Monash,Win a Date with Tad Hamilton! (2004),INTP,20 Pdb Votes
1387,Spider Rico,Rocky,INTP,40 Pdb Votes
1388,George Harrison (A Hard Day's Night),A Hard Day's Night (1964),INTP,25 Pdb Votes
1389,"Wilhelmina ""Billie"" Logan",Bill & Ted (Franchise),INTP,22 Pdb Votes
1390,Wheels,We Can Be Heroes (2020),INTP,2 Pdb Votes
1391,Gary,Unicorn Store,INTP,13 Pdb Votes
1392,Joshua Mansky,The Coldest Game,INTP,2 Pdb Votes
1393,Leon,Cosmos (2015),INTP,2 Pdb Votes
1394,James,Death to 2020,INTP,2 Pdb Votes
1395,Pyrex Flask,Death to 2020,INTP,42 Pdb Votes
1396,Abraham Lincoln,Soul (2020),INTP,1 Pdb Vote
1397,Dadaji,Immaculate Conception (1992),INTP,105 Pdb Votes
1398,Connie,Soul (2020),INTP,11 Pdb Votes
1399,"Iris Sullivan ""Sully""",The Midnight Sky (2020),INTP,0
1400,Howie,Krampus (2015),XXXX,2 Pdb Votes
1401,Hudson Milbank,Numb (2007),INTP,2 Pdb Votes
1402,Sandy Bates,Stardust Memories,INTP,2 Pdb Votes
1403,Torgo,Manos: The Hands of Fate,INTP,25 Pdb Votes
1404,Malena,"Fala Sério, Mãe!",INTP,1 Pdb Vote
1405,Father Time,The Santa Clause (trilogy),INTP,2 Pdb Votes
1406,Paco,Ferdinand (Olé el Viaje de Ferdinand),INTP,12 Pdb Votes
1407,Binkley,Animal Crackers,INTP,12 Pdb Votes
1408,Ming,The Five Year Engagement,INTP,1 Pdb Vote
1409,Dexter,Bratz: The Movie (2007),INTP,9 Pdb Votes
1410,Gene Loomis,Matinee (1993),INTP,2 Pdb Votes
1411,Yuichi Sumida,Himizu (2011),INTP,51 Pdb Votes
1412,Momo,La Vita Davanti a sé,INTP,15 Pdb Votes
1413,Jay Baruchel,This Is the End (2013),INTP,50 Pdb Votes
1414,Ichabod Crane,Disney's The Legend of Sleepy Hollow,INTP,80 Pdb Votes
1415,Frank Bledsoe,Uncle Frank,INTP,18 Pdb Votes
1416,Dr. Daniel Jackson,Stargate (1994),INTP,36 Pdb Votes
1417,Bob Booker,The Christmas Chronicles (Franchise),INTP,5 Pdb Votes
1418,Delbert McClintock,Arachnophobia (1990),INTP,6 Pdb Votes
1419,Craig Foster,My Octopus Teacher (2020),INTP,38 Pdb Votes
1420,Frazer,Barbie as the Island Princess (2007),INTP,17 Pdb Votes
1421,Ben,G-Force (2009),INTP,6 Pdb Votes
1422,Speckles,G-Force (2009),INTP,13 Pdb Votes
1423,David,Prometheus,INTP,78 Pdb Votes
1424,Cheng,Geostorm,INTP,6 Pdb Votes
1425,Bill Pruitt,Hope Floats (1998),INTP,9 Pdb Votes
1426,Adam Raki,Adam (2009),INTP,85 Pdb Votes
1427,Stork,Animal House,INTP,2 Pdb Votes
1428,"Loris ""Barrow"" Harrow",City Of Ember,INTP,8 Pdb Votes
1429,Toshi,The Meg (2018),INTP,4 Pdb Votes
1430,Josie McCoy,Josie and the Pussycats (2001),INTP,33 Pdb Votes
1431,Curtis the Elf,The Santa Clause (trilogy),INTP,12 Pdb Votes
1432,Dr. Neal Miller,The Santa Clause (trilogy),INTP,41 Pdb Votes
1433,Lasker-Jones,Maurice (1987),XXXX,1 Pdb Vote
1434,Jeffrey Dahmer,My Friend Dahmer (2017),INTP,166 Pdb Votes
1435,Camera Man,Swiss Army Man,INTP,13 Pdb Votes
1436,Roma,Love is Everything (Miłość jest wszystkim),INTP,2 Pdb Votes
1437,Tom Pearson,Aliens in the Attic,INTP,12 Pdb Votes
1438,Louis Dega,Papillon (2017),INTP,18 Pdb Votes
1439,Angie,Megan Is Missing (2011),INTP,12 Pdb Votes
1440,Jonathan Teatime,Hogfather (2006),INTP,17 Pdb Votes
1441,Sea Bass,Padak,INTP,5 Pdb Votes
1442,Benjamin,Animal Farm (1954),INTP,15 Pdb Votes
1443,Wallace Hastings,What If (2013),INTP,30 Pdb Votes
1444,Jimmy Myers,Cursed (2005),INTP,10 Pdb Votes
1445,Masashi Miyamoto,Hana and Alice (2004),INTP,25 Pdb Votes
1446,Riley Johnson,Happiest Season (2020),INTP,61 Pdb Votes
1447,Bertram Cates,Inherit The Wind (1960),XXXX,1 Pdb Vote
1448,Edward Snowden,Snowden (2016),INTP,46 Pdb Votes
1449,Clifford Chatterley,Lady Chatterley's Lover (2015),INTP,4 Pdb Votes
1450,Kelly Davison,You're Next,INTP,2 Pdb Votes
1451,Felix Davinson,You're Next,INTP,22 Pdb Votes
1452,Liet Kynes,Dune (1984),XXXX,2 Pdb Votes
1453,Ned Gold,17 Again (2009),INTP,38 Pdb Votes
1454,Alec,Twilight (Franchise),INTP,36 Pdb Votes
1455,Paula Walsh,Godmothered (2020),XXXX,1 Pdb Vote
1456,Etch A Sketch,Toy Story (Franchise),INTP,23 Pdb Votes
1457,Conrad Brean,Wag the Dog (1997),INTP,9 Pdb Votes
1458,Lawrence Dunn,Popstar: Never Stop Never Stopping,INTP,8 Pdb Votes
1459,Alex Murphy,The Commuter (2018),INTP,2 Pdb Votes
1460,Bink,Fluppy Dogs,XXXX,2 Pdb Votes
1461,Marty Kolker,Assassination Nation (2018),INTP,15 Pdb Votes
1462,Wade,Friday the 13th (1980),INTP,1 Pdb Vote
1463,Tommy,Nerve (2016),INTP,61 Pdb Votes
1464,Prof. Blinov,DAU. Natasha (2020),INTP,1 Pdb Vote
1465,"""The Female""",Under the Skin (2013),INTP,36 Pdb Votes
1466,Grégoire Pecque,"Who Are You, Polly Maggoo? (1966)",INTP,1 Pdb Vote
1467,Lucas Moreno,Truth Or Dare (2018),INTP,23 Pdb Votes
1468,Marian Wolański,Kogel-mogel,INTP,29 Pdb Votes
1469,Donatello,Teenage Mutant Ninja Turtles (1990 - 1993),INTP,20 Pdb Votes
1470,Dusty,Balto (1995),INTP,14 Pdb Votes
1471,Milly Farrier,Dumbo (2019),INTP,33 Pdb Votes
1472,Finado,La Leyenda de la Nahuala,INTP,8 Pdb Votes
1473,‘Ick’ Ikagami,Real Genius,INTP,4 Pdb Votes
1474,Jeff Daly,Rumor Has It... (2005),INTP,2 Pdb Votes
1475,The Mysterious Stranger,The Adventures Of Mark Twain,INTP,63 Pdb Votes
1476,Miguel Martinez,Vampires vs. the Bronx,INTP,4 Pdb Votes
1477,Edgar,Once Upon A Forest,INTP,18 Pdb Votes
1478,W. W. Beauchamp,Unforgiven (1992),INTP,5 Pdb Votes
1479,Kurt Longjohn,Boogie Nights (1997),INTP,7 Pdb Votes
1480,Siggy Marvin,What About Bob?,INTP,2 Pdb Votes
1481,Preston,Super 8 (2011),INTP,14 Pdb Votes
1482,Henry Baker,Cheaper by the Dozen (Franchise),INTP,5 Pdb Votes
1483,Jack Ryan,Patriot Games (1992),INTP,8 Pdb Votes
1484,Kaye Faulkner,Dazed and Confused (1993),XXXX,13 Pdb Votes
1485,Prof,House,INTP,25 Pdb Votes
1486,Andres,Upside Down Magic,INTP,2 Pdb Votes
1487,Ismael,Cuties (Mignonnes),INTP,13 Pdb Votes
1488,Leonard Weinglass,The Trial of the Chicago 7 (2020),INTP,29 Pdb Votes
1489,Rennie Davis,The Trial of the Chicago 7 (2020),INTP,6 Pdb Votes
1490,Lee Weiner,The Trial of the Chicago 7 (2020),INTP,1 Pdb Vote
1491,Sho Murakami,Life (2017),INTP,9 Pdb Votes
1492,Brewis,Attack the Block (2011),INTP,53 Pdb Votes
1493,Alex,Don't Breathe (2016),INTP,2 Pdb Votes
1494,Gordon,Dave Made a Maze,INTP,44 Pdb Votes
1495,حسام الخياط Husam Alkhayyat,The Book of Sun (شمس المعارف),INTP,8 Pdb Votes
1496,Rebecca Epstein,Starter for 10,INTP,12 Pdb Votes
1497,The Ghost,The Ghost Writer (2010),INTP,18 Pdb Votes
1498,Julius Kelp,The Nutty Professor (1963),INTP,4 Pdb Votes
1499,Charity Chase,Bad Girls From Valley High (2005),INTP,0
1500,Marion Quade,Picnic at Hanging Rock (1975),INTP,16 Pdb Votes
1501,Marc,Freak Show,INTP,2 Pdb Votes
1502,Carl Bernstein,All the President's Men (1976),INTP,29 Pdb Votes
1503,Thomas Buckley,Red Lights,INTP,72 Pdb Votes
1504,Yu,Paradise Hills (2019),INTP,5 Pdb Votes
1505,Danny,Withnail & I (1987),INTP,22 Pdb Votes
1506,Claire,Where the Wild Things Are,INTP,1 Pdb Vote
1507,Aidan Hall,The Lodge,INTP,15 Pdb Votes
1508,Wendy,Freaks: You're One of Us,INTP,15 Pdb Votes
1509,Joseph Turner,Three Days Of The Condor,INTP,2 Pdb Votes
1510,Rudi Gunn,Sahara (2005),INTP,1 Pdb Vote
1511,Kim Baker,Whiskey Tango Foxtrot (2016),INTP,3 Pdb Votes
1512,Patrick,Bedtime Stories (2008),INTP,9 Pdb Votes
1513,Victor Ellis,The Wedding Date (2004),XXXX,1 Pdb Vote
1514,Vidura,Mahabharat,INTP,11 Pdb Votes
1515,Dr.Vaseekaran,2.0,INTP,3 Pdb Votes
1516,Bobby,Turbo,INTP,5 Pdb Votes
1517,Igor,Igor,INTP,24 Pdb Votes
1518,Nico Ramirez,The Darkest Minds (2018),INTP,9 Pdb Votes
1519,Philosopher,Vivre Sa Vie,INTP,4 Pdb Votes
1520,Marcela Gracia Ibeas,Elisa & Marcela (2019),INTP,25 Pdb Votes
1521,Johann,Das Boot (1981),INTP,14 Pdb Votes
1522,Prince Louis,Barbie and the Three Musketeers (2009),INTP,64 Pdb Votes
1523,Kate Riley,Tremors,INTP,4 Pdb Votes
1524,Mr. Dinkles,Trolls World Tour,INTP,16 Pdb Votes
1525,Terr,"La Planète Sauvage (Fantastic Planet, 1973)",INTP,4 Pdb Votes
1526,Makoto Sakuma,Kyua (Cure) (1997),INTP,114 Pdb Votes
1527,Junie,La Belle Personne (2008),INTP,17 Pdb Votes
1528,Ally Andrews,The Silence (2019),INTP,11 Pdb Votes
1529,Frank Navasky,You've Got Mail (1998),INTP,23 Pdb Votes
1530,Quentin,October Sky (1999),INTP,3 Pdb Votes
1531,Max,Yellow Submarine (1968),INTP,7 Pdb Votes
1532,Uncle Hajský,Anthropoid (2016),INTP,1 Pdb Vote
1533,Dr. Diana Reddin,Junior (1994),INTP,68 Pdb Votes
1534,Klaus Baudelaire,Lemony Snicket's A Series of Unfortunate Events (2004),INTP,2 Pdb Votes
1535,Hadley,Guns Akimbo (2020),INTP,3 Pdb Votes
1536,Roscoe,Freaks (1932),INTP,6 Pdb Votes
1537,Garo Daragabrigadien,Bad News Bears (2005),INTP,31 Pdb Votes
1538,Hedvika,Valerie and Her Week of Wonders,INTP,11 Pdb Votes
1539,Ken Wu,The Mighty Ducks Trilogy,INTP,8 Pdb Votes
1540,Lex,Detroit Rock City (1999),INTP,1 Pdb Vote
1541,Elaine Wilby,Bad Ronald,INTP,3 Pdb Votes
1542,Teo,Amarcord (1973),INTP,12 Pdb Votes
1543,Dr. Falken,Wargames,INTP,21 Pdb Votes
1544,David Lightman,Wargames,INTP,1 Pdb Vote
1545,Jamaal Baileygates,"Me, Myself & Irene (2000)",INTP,16 Pdb Votes
1546,Arthur Edens,Michael Clayton (2007),INTP,21 Pdb Votes
1547,Paris,Gnomeo and Juliet,INTP,18 Pdb Votes
1548,Professor Andreiko,The Fast and the Furious (Film Franchise),XXXX,12 Pdb Votes
1549,Ronald Tompkins,Toy Story (Franchise),INTP,9 Pdb Votes
1550,Rejean,Toy Story (Franchise),INTP,16 Pdb Votes
1551,Mr. Mike,Toy Story (Franchise),INTP,31 Pdb Votes
1552,Lenny,Toy Story (Franchise),INTP,2 Pdb Votes
1553,Bookworm,Toy Story (Franchise),INTP,14 Pdb Votes
1554,Chris,Work It,INTP,3 Pdb Votes
1555,Boris Grushenko,Love and Death (1975),INTP,63 Pdb Votes
1556,Forrest Tucker,The Old Man & the Gun,XXXX,6 Pdb Votes
1557,Morgan,The Texas Chainsaw Massacre (Franchise),XXXX,4 Pdb Votes
1558,Josh Schrebnick,While We're Young (2014),INTP,22 Pdb Votes
1559,Dr. Samuel Johnson,Blazing Saddles,INTP,11 Pdb Votes
1560,Chuck,Help! I'm a Fish!,INTP,9 Pdb Votes
1561,Rei Kosaka,"He Won't Kill, She Won't Die (2019)",INTP,2 Pdb Votes
1562,Owl,Christopher Robin (2018),INTP,6 Pdb Votes
1563,Laurent,English Vinglish,INTP,5 Pdb Votes
1564,Benjy,The Experiment,INTP,19 Pdb Votes
1565,Habibie,Habibie & Ainun (2012),XXXX,4 Pdb Votes
1566,Peter Sullivan,Margin Call,INTP,40 Pdb Votes
1567,Rabbit,Twister,INTP,24 Pdb Votes
1568,William Kamkwamba,The Boy Who Harnessed the Wind,INTP,31 Pdb Votes
1569,Matty Van Patten,Pixels,INTP,11 Pdb Votes
1570,Ludlow Lamonsoff,Pixels,INTP,4 Pdb Votes
1571,Billy Tranter,This Beautiful Fantastic (2016),INTP,20 Pdb Votes
1572,Stéphanie,The Science of Sleep,INTP,12 Pdb Votes
1573,C,A Ghost Story (2017),INTP,11 Pdb Votes
1574,Jack Gardner,Color Out of Space,INTP,9 Pdb Votes
1575,Jacob Kanon,The Postcard Killings,INTP,37 Pdb Votes
1576,Stevie,Rumble Fish (1983),INTP,1 Pdb Vote
1577,Bruce Banner/Hulk,The incredible Hulk (2008),INTP,5 Pdb Votes
1578,Machimura Seiichiro,The Werewolf Game: The Villagers Side,INTP,3 Pdb Votes
1579,William Lichter,Can't Hardly Wait (1998),INTP,3 Pdb Votes
1580,Ted,Strange Brew (1983),INTP,26 Pdb Votes
1581,Kathleen Conklin,The Addiction (1995),INTP,23 Pdb Votes
1582,Jebediah Morningside (The Tall Man),Phantasm,INTP,12 Pdb Votes
1583,Archibald,Arthur and the Invisibles,INTP,11 Pdb Votes
1584,Dr. Tanner Rice,Next Gen (2018),INTP,1 Pdb Vote
1585,Oscar Wallace,The Untouchables (1987),INTP,4 Pdb Votes
1586,Grub,Mirror Mirror (2012),INTP,4 Pdb Votes
1587,Doctor Si Nustrix,Foodfight!,INTP,4 Pdb Votes
1588,Orville Wright,Around the World in 80 Days (2004),INTP,25 Pdb Votes
1589,Inspector Fix,Around the World in 80 Days (2004),INTP,4 Pdb Votes
1590,Alexander Ekdahl,Fanny & Alexander (1982),XXXX,13 Pdb Votes
1591,Uncle Drosselmeyer,The Nutcracker Prince (1990),INTP,2 Pdb Votes
1592,Sri Sumbhajee,Pirates of the Caribbean,INTP,2 Pdb Votes
1593,Doctor Mindbender,G.I. Joe (film series),INTP,25 Pdb Votes
1594,Sara Jean Reynolds,Flubber (1997),INTP,17 Pdb Votes
