,char,movie,mbti,votes
2488,The Wolf,The Sword in the Stone (1963),ISTP,3 Pdb Votes
2489,One-eyed Weasel,"Leafie, A Hen Into the Wild (2011) (Daisy: A Hen into the Wild)",ISTP,16 Pdb Votes
2490,Sparky (Experiment 221),Lilo & Stitch (Franchise),ISTP,73 Pdb Votes
2491,Andy Wheeldon,Sicario (2015),ISTP,23 Pdb Votes
2492,Fox,Wanted (2008),ISTP,4 Pdb Votes
2493,Tom,Vivarium,ISTP,178 Pdb Votes
2494,François,"Le Jour Se Lève (Daybreak, 1939)",ISTP,23 Pdb Votes
2495,John Hartley,Red Notice (2021),ISTP,2 Pdb Votes
2496,Marcus Hamilton,Hell or High Water,ISTP,60 Pdb Votes
2497,Doc,Paterson,ISTP,16 Pdb Votes
2498,Trish Jenner,Jeepers Creepers,ISTP,0
2499,Tayfun,Kolpaçino,ISTP,0
2500,Madeleine,Love at First Fight,ISTP,7 Pdb Votes
2501,Arletta,Cool Hand Luke (1967),ISTP,2 Pdb Votes
2502,Luke,Cool Hand Luke (1967),ISTP,34 Pdb Votes
2503,"Livamuka Sakonov, Town Mechanic &amp; Abortionist",Borat (Series),ISTP,1 Pdb Vote
2504,Civil War Antique Shop Wife,Borat (Series),ISTP,5 Pdb Votes
2505,The Car Salesman,Borat (Series),ISTP,2 Pdb Votes
2506,Joe Doucett,Oldboy (2013),ISTP,5 Pdb Votes
2507,Graham Eaton,But I'm a Cheerleader (1999),ISTP,227 Pdb Votes
2508,"Dr. Benjamin ""Ben"" McKenna",The Man Who Knew Too Much (1956),ISTP,15 Pdb Votes
2509,Taira Kazuya,The Werewolf Game: The Beast Side,ISTP,1 Pdb Vote
2510,"Richard ""Mule"" Mulhall",The Last Detail (1973),ISTP,5 Pdb Votes
2511,Katherine Daniels,Alien,ISTP,6 Pdb Votes
2512,Denise Fleming,Can't Hardly Wait (1998),ISTP,7 Pdb Votes
2513,The Knight,KIN Fables,ISTP,3 Pdb Votes
2514,Ashe Corven,The Crow: City of Angels,ISTP,13 Pdb Votes
2515,Shep Proudfoot,Fargo (1996),ISTP,21 Pdb Votes
2516,Hosehead,Strange Brew (1983),ISTP,2 Pdb Votes
2517,Russell Dodson,Kill The Messenger (2014),ISTP,2 Pdb Votes
2518,Tamerlan Tsarnaev,Patriots Day (2016),XXXX,2 Pdb Votes
2519,Ashley,Better Watch Out,ISTP,79 Pdb Votes
2520,Arvin Russell,The Devil All the Time (2020),ISTP,215 Pdb Votes
2521,Charles Freck,A Scanner Darkly (2006),ISTP,8 Pdb Votes
2522,Michael Myers,Halloween H20,ISTP,7 Pdb Votes
2523,'Shoeless' Joe Jackson,Field of Dreams (1989),ISTP,7 Pdb Votes
2524,Miles,Barnyard (2006),ISTP,34 Pdb Votes
2525,The Twins,The Matrix Trilogy,ISTP,13 Pdb Votes
2526,Jim Hutton,Bohemian Rhapsody (2018),ISTP,18 Pdb Votes
2527,Vickie,Raging Bull (1980),ISTP,29 Pdb Votes
2528,Mac,Unbroken (2014),ISTP,11 Pdb Votes
2529,Dr. Meta Kozak,The Old Guard (2020),ISTP,4 Pdb Votes
2530,"Sebastien ""Booker"" Lelivre",The Old Guard (2020),ISTP,12 Pdb Votes
2531,Wolf,Mirror Mirror (2012),ISTP,1 Pdb Vote
2532,Dex Dogtective,Foodfight!,XXXX,13 Pdb Votes
2533,Sean,Desperados,ISTP,5 Pdb Votes
2534,Leïto,Banlieue 13,ISTP,15 Pdb Votes
2535,Marty,Pirates of the Caribbean,ISTP,7 Pdb Votes
2536,General Joseph Colton,G.I. Joe (film series),ISTP,5 Pdb Votes
2537,"Sergeant Geoffrey Stone IV ""Stone""",G.I. Joe (film series),ISTP,2 Pdb Votes
2538,Snake Eyes,G.I. Joe (film series),ISTP,28 Pdb Votes
2539,"Shana M. O'Hara "" Scarlett """,G.I. Joe (film series),ISTP,4 Pdb Votes
2540,Gort,Halloweentown (1998),ISTP,10 Pdb Votes
2541,Mick Mars,The Dirt (2019),ISTP,51 Pdb Votes
2542,Brian,The Woman,ISTP,1 Pdb Vote
2543,The Woman,The Woman,ISTP,36 Pdb Votes
2544,"Annabel ""Annie""",MAMA (2013),ISTP,15 Pdb Votes
2545,John Raymond 'Ray' Arnold,Jurassic Park / Jurassic World (Film Franchise),ISTP,2 Pdb Votes
2546,Aunt Edith,Rock And Rule,ISTP,42 Pdb Votes
2547,Omar,Rock And Rule,ISTP,8 Pdb Votes
2548,Wheezy,Who Framed Roger Rabbit (1988),ISTP,4 Pdb Votes
2549,Candu,Alpha And Omega,ISTP,26 Pdb Votes
2550,Andie,Step Up : Highwater,XXXX,35 Pdb Votes
2551,The Hessian Horseman,Sleepy Hollow (1999),ISTP,2 Pdb Votes
2552,Teofilatto dei Leonzi,"L'armata Brancaleone (For Love and Gold, 1966)",ISTP,38 Pdb Votes
2553,The Carpenter,Alice in Wonderland (1951),ISTP,2 Pdb Votes
2554,Shûji Kamimura,A Colt Is My Passport (1967),ISTP,14 Pdb Votes
2555,Axel Palmer,My Bloody Valentine (2009),ISTP,35 Pdb Votes
2556,Tom Hanninger,My Bloody Valentine (2009),ISTP,21 Pdb Votes
2557,Harry Warden,My Bloody Valentine (2009),ISTP,7 Pdb Votes
2558,Zed,Zardoz (1974),ISTP,14 Pdb Votes
2559,Zack Mayo,An Officer and a Gentleman (1982),ISTP,10 Pdb Votes
2560,Frank Heffley,Diary of a Wimpy Kid: The Long Haul,ISTP,3 Pdb Votes
2561,Royal,High-Rise,ISTP,4 Pdb Votes
2562,"Beatrice ""The Bear"" Leep",Hoot (2006),ISTP,8 Pdb Votes
2563,Officer Raymond,My Life as a Zucchini,ISTP,13 Pdb Votes
2564,Gorbag,The Lord of the Rings (Film Trilogy),ISTP,5 Pdb Votes
2565,Michał Wołodyjowski,With Fire and Sword (Ogniem i Mieczem; 1999),ISTP,2 Pdb Votes
2566,Jang Cheol-Min,Always (2011),ISTP,12 Pdb Votes
2567,Vic Manning,Stuber (2019),ISTP,14 Pdb Votes
2568,Wai Lin,James Bond Film Series,ISTP,10 Pdb Votes
2569,Gazanfer Mermer,Ölümlü Dünya (2018),ISTP,4 Pdb Votes
2570,Donatella Morelli,"Like crazy (La pazza gioia, 2016)",ISTP,16 Pdb Votes
2571,Jack Rusoe,Nim's Island,ISTP,12 Pdb Votes
2572,Doc,The Land Before Time (1988),ISTP,6 Pdb Votes
2573,Crackers,Pink Flamingos (1972),ISTP,2 Pdb Votes
2574,Philip Calvert,When Eight Bells Toll (1971),ISTP,1 Pdb Vote
2575,Drum Eatenton,Steel Magnolias (1989),XXXX,29 Pdb Votes
2576,Gojira (1954),MonsterVerse,ISTP,1 Pdb Vote
2577,Tim Lansing,Lady Driver (2020),ISTP,1 Pdb Vote
2578,Anna,To Rome with Love (2012),XXXX,62 Pdb Votes
2579,Declan O'Callaghan,Leap Year (2010),ISTP,3 Pdb Votes
2580,Justin Smith,The Endless,ISTP,25 Pdb Votes
2581,Chicharrón,Coco (2017),ISTP,2 Pdb Votes
2582,David Caravaggio,The English Patient,ISTP,9 Pdb Votes
2583,Michael Myers,"Halloween 4,5,6 Timeline",ISTP,15 Pdb Votes
2584,Thomas Richardson,Apostle (2018),ISTP,27 Pdb Votes
2585,"Meela Nais ""Anck-su-namun""",The Mummy (Franchise),ISTP,7 Pdb Votes
2586,John Tayback,Tropic Thunder (2008),ISTP,1 Pdb Vote
2587,Cengo,Sıfır Bir,ISTP,9 Pdb Votes
2588,Miguel Hernandez,Sicario (2015),ISTP,10 Pdb Votes
2589,April,The Party (2017),ISTP,15 Pdb Votes
2590,Paul,Who Am I- No System is Safe,ISTP,2 Pdb Votes
2591,Captain Of The Rocket,A Trip To The Moon (1902),ISTP,4 Pdb Votes
2592,Androgynous Young Woman,Un Chien Andalou (1929),ISTP,2 Pdb Votes
2593,Dog By The Stairs,The Red Balloon (1956),ISTP,2 Pdb Votes
2594,Boy Shooting The Slingshot,The Red Balloon (1956),ISTP,2 Pdb Votes
2595,Postman,The Red Balloon (1956),ISTP,27 Pdb Votes
2596,Hanzo Hasashi “Scorpion”,Mortal Kombat Legends: Scorpion's Revenge (2020),ISTP,24 Pdb Votes
2597,Angelique,Rango,ISTP,24 Pdb Votes
2598,Uncle Eerow,The Last Airbender (2010),ISTP,10 Pdb Votes
2599,Cheol-su,A Moment To Remember,ISTP,0
2600,Hans,Trollhunter «Trolljegeren» (2010),ISTP,12 Pdb Votes
2601,Tor Johnson,Ed Wood (1994),ISTP,4 Pdb Votes
2602,"Raval, Thief",The Seventh Seal (1957) (Det sjunde inseglet),ISTP,8 Pdb Votes
2603,Marcello (the Policeman),The End? L'inferno fuori (Hell Outside),ISTP,4 Pdb Votes
2604,1967 Food - Way Manager,The Shawshank Redemption (1994),ISTP,16 Pdb Votes
2605,Dre Morgan,Happy Death Day (Film Series),ISTP,14 Pdb Votes
2606,Brent Abbott,Saw Series (2004),ISTP,23 Pdb Votes
2607,Obi Tate,Saw Series (2004),ISTP,12 Pdb Votes
2608,Zeke Thompson,Minutemen (Disney),ISTP,18 Pdb Votes
2609,Undertow,The Little Mermaid (1989),ISTP,20 Pdb Votes
2610,Sheena,"Dhoom (Film Trilogy, 2004-2013)",ISTP,3 Pdb Votes
2611,ACP Jai Dixit,"Dhoom (Film Trilogy, 2004-2013)",ISTP,20 Pdb Votes
2612,Ghost,Takers,ISTP,12 Pdb Votes
2613,Fiona Volpe,James Bond Film Series,ISTP,10 Pdb Votes
2614,Spencer,Killers (2010),ISTP,2 Pdb Votes
2615,Sawyer,Fifty Shades of Grey (2015),ISTP,3 Pdb Votes
2616,Irwin Kerr,Breakfast on Pluto (2005),ISTP,2 Pdb Votes
2617,Mary Margaret Zane,Fallen,ISTP,6 Pdb Votes
2618,Irena,Zero Motivation (2014),XXXX,110 Pdb Votes
2619,Sherri Shepard,Short Cuts (1993),ISTP,1 Pdb Vote
2620,Warren Peace,Sky High (2005),ISTP,23 Pdb Votes
2621,Simas,O Vendedor de Sonhos,ISTP,34 Pdb Votes
2622,Hank,The Neon Demon (2016),ISTP,4 Pdb Votes
2623,Cory Lambert,Wind River,ISTP,15 Pdb Votes
2624,Lydia González,Talk to Her (Hable con ella) 2002,ISTP,5 Pdb Votes
2625,Pedro Machuca,Machuca (2004),ISTP,1 Pdb Vote
2626,"Steve ""the Colonel"" Cropper",The Blues Brothers (1980),ISTP,4 Pdb Votes
2627,Captain Douglas Gordon,MonsterVerse,XXXX,2 Pdb Votes
2628,Ted Narracott,War Horse (2011),XXXX,12 Pdb Votes
2629,Marius Wistrom,Mission: Impossible (Franchise),ISTP,4 Pdb Votes
2630,Anatoly Sidorov,Mission: Impossible (Franchise),ISTP,36 Pdb Votes
2631,ED-209,RoboCop,ISTP,1 Pdb Vote
2632,Roberta Martin,Now and Then (1995),ISTP,10 Pdb Votes
2633,Marcus Sommers,American Flyers (1985),ISTP,14 Pdb Votes
2634,Dr. Clay Haskett,Dolphin Tale (2011),ISTP,9 Pdb Votes
2635,Jamie Ashen,Dead Silence,XXXX,16 Pdb Votes
2636,Kelly Foster,We Bought A Zoo,ISTP,13 Pdb Votes
2637,Big Bad Wolf,Red Riding Hood,ISTP,1 Pdb Vote
2638,Melina Havelock,James Bond Film Series,ISTP,2 Pdb Votes
2639,Callum Lynch,Assassin's Creed (2016),ISTP,1 Pdb Vote
2640,Poldek Pfefferberg,Schindler's List (1993),ISTP,24 Pdb Votes
2641,Charles Ferry,Everyone Says I Love You (1996),ISTP,1 Pdb Vote
2642,Juror #5,12 Angry Men (1997),XXXX,1 Pdb Vote
2643,Heather Mooney,Romy and Michele's High School Reunion (1997),ISTP,30 Pdb Votes
2644,Charles Lytton,The Pink Panther (film series),ISTP,2 Pdb Votes
2645,Cato Fong,The Pink Panther (film series),ISTP,8 Pdb Votes
2646,Howard Langston,Jingle All the Way (1996),ISTP,9 Pdb Votes
2647,Ernie Klump Jr.,The Nutty Professor (1996),ISTP,22 Pdb Votes
2648,Jack Harmon,Mission: Impossible (Franchise),ISTP,6 Pdb Votes
2649,Franz Krieger,Mission: Impossible (Franchise),ISTP,31 Pdb Votes
2650,Zhen Lei,Mission: Impossible (Franchise),ISTP,2 Pdb Votes
2651,Demetri,Twilight (Franchise),ISTP,37 Pdb Votes
2652,Val Goldman,The Birdcage (1996),ISTP,54 Pdb Votes
2653,Armand Goldman,The Birdcage (1996),ISTP,7 Pdb Votes
2654,Squirrel Master,Half Baked (1998),ISTP,33 Pdb Votes
2655,Isildur,The Lord of the Rings (Film Trilogy),ISTP,5 Pdb Votes
2656,Bruce,Jaws (1975),ISTP,1 Pdb Vote
2657,Tuvia Bielski,Defiance (2008),ISTP,1 Pdb Vote
2658,Vinny Daniel,The Big Short (2015),ISTP,13 Pdb Votes
2659,Adam,Dangerous lies (2020),ISTP,7 Pdb Votes
2660,Annabel,Mama,ISTP,31 Pdb Votes
2661,Adele Rousseau,Alien vs. Predator (Franchise),ISTP,1 Pdb Vote
2662,Predators / Hunters / Yautja,Alien vs. Predator (Franchise),ISTP,6 Pdb Votes
2663,Fiona,The To Do List,ISTP,3 Pdb Votes
2664,Tonto,The Lone Ranger,ISTP,23 Pdb Votes
2665,A-Rab,West Side Story (1961),ISTP,10 Pdb Votes
2666,Richard the Lionheart,The Lion in Winter (1968),ISTP,30 Pdb Votes
2667,Percy Boleslaw,Monsters University (2013),ISTP,3 Pdb Votes
2668,Claire Wheeler,Monsters University (2013),ISTP,9 Pdb Votes
2669,Great Ahmed Khan,Network (1976),ISTP,19 Pdb Votes
2670,Antonin Dolohov,Harry Potter / Wizarding World Films,ISTP,2 Pdb Votes
2671,niSSh,Ella Enchanted (2004),ISTP,1 Pdb Vote
2672,Walt,Words and Pictures,ISTP,14 Pdb Votes
2673,Benny,Benny's Video (1992),ISTP,24 Pdb Votes
2674,Ian Grayson,Stealing Beauty (1996),ISTP,4 Pdb Votes
2675,Antônio Carlos,Carandiru (2003),ISTP,2 Pdb Votes
2676,Alfred Lubitsch,A Woman is a Woman (1961),ISTP,10 Pdb Votes
2677,Courtney,The Barbie Diaries,ISTP,38 Pdb Votes
2678,David Shaw,A Perfect Murder,ISTP,26 Pdb Votes
2679,Grandfather Saverio,Parenti serpenti (1992),ISTP,1 Pdb Vote
2680,Adit,Eiffel I'm in Love (2003),ISTP,12 Pdb Votes
2681,Herman Blume,Rushmore (1998),ISTP,8 Pdb Votes
2682,Tummler,Gummo,ISTP,8 Pdb Votes
2683,Samy,Les nuites fauves (Savage Nights) (1992),ISTP,28 Pdb Votes
2684,Kirill,Jason Bourne,ISTP,22 Pdb Votes
2685,Renton,ARQ (2016),ISTP,16 Pdb Votes
2686,Mr. Trout,The Boxtrolls (2014),ISTP,16 Pdb Votes
2687,Ox,UglyDolls,ISTP,6 Pdb Votes
2688,Frankie,Beach rats (2018),ISTP,4 Pdb Votes
2689,Clyde Logan,Logan Lucky,ISTP,50 Pdb Votes
2690,Jimmy Logan,Logan Lucky,ISTP,3 Pdb Votes
2691,Earl Cole,Kong: Skull Island (2017),ISTP,17 Pdb Votes
2692,Cpl. Ford,Overlord,ISTP,43 Pdb Votes
2693,Bobby,The Florida Project (2017),ISTP,154 Pdb Votes
2694,Seso,Prince of Persia: The Sands of Time (2010),ISTP,1 Pdb Vote
2695,George,Erin Brockovich (2000),ISTP,78 Pdb Votes
2696,Larousse,Ratatouille (2007),ISTP,0
2697,Horst,Ratatouille (2007),ISTP,0
2698,Ah Tze,Rebels of the Neon God (1992),XXXX,0
2699,Manny,Cloudy with a Chance of Meatballs (2009),ISTP,0
2700,Evelyn Salt,Salt,ISTP,44 Pdb Votes
2701,Pat,Goon (2011),ISTP,1 Pdb Vote
2702,Clay Banning,Has Fallen Series,XXXX,1 Pdb Vote
2703,John Patrick Mason,The Rock (1996),ISTP,14 Pdb Votes
2704,Hunter #1,Never Cry Wolf,XXXX,1 Pdb Vote
2705,Philip Marlowe,The Big Sleep (1946),ISTP,22 Pdb Votes
2706,Toomas Sinijärv,Klass (2007),ISTP,2 Pdb Votes
2707,Ernst Röhm,Hitler: The Rise of Evil (2003),ISTP,5 Pdb Votes
2708,Felix Leiter (Jack Lord / Dr. No),James Bond Film Series,ISTP,4 Pdb Votes
2709,Zachry,Cloud Atlas (2012),ISTP,15 Pdb Votes
2710,Bob,The Fundamentals of Caring (2016),ISTP,4 Pdb Votes
2711,Andre Bryant,Freedom Writers (2007),ISTP,5 Pdb Votes
2712,Kenan,Once Upon a Time in Anatolia (2011),ISTP,4 Pdb Votes
2713,Ramón Peralta,El Ángel (2018),ISTP,34 Pdb Votes
2714,Jack Beauregard,My Name Is Nobody (1973),ISTP,36 Pdb Votes
2715,Aidan,Barbie and the Magic of Pegasus (2005),ISTP,95 Pdb Votes
2716,Steve Randle,The Outsiders (1983),ISTP,19 Pdb Votes
2717,Majorek,The Pianist (2002),ISTP,7 Pdb Votes
2718,Pieter,Girl with a Pearl Earring (2003),ISTP,10 Pdb Votes
2719,The Stranger,High Plains Drifter (1973),ISTP,107 Pdb Votes
2720,Terence,The Angry Birds Movie (2016),ISTP,89 Pdb Votes
2721,Abou Tareq,Incendies (2010),ISTP,9 Pdb Votes
2722,George Stone,The Untouchables (1987),ISTP,16 Pdb Votes
2723,Josey Wales,The Outlaw Josey Wales (1976),ISTP,18 Pdb Votes
2724,"Shannon ""Chan"" Tyrell",A Rainy Day in New York (2019),ISTP,38 Pdb Votes
2725,Erik Ponti,Ondskan / Evil (2003),ISTP,66 Pdb Votes
2726,Maj. Gen. Sosabowski,A Bridge Too Far (1977),XXXX,3 Pdb Votes
2727,SSgt. Dohun,A Bridge Too Far (1977),ISTP,9 Pdb Votes
2728,Denys Finch Hatton,Out of Africa (1985),ISTP,36 Pdb Votes
2729,Col. Bat Guano,Dr. Strangelove (1964),ISTP,11 Pdb Votes
2730,Dr. David Brett-Major,93 Days (2016),ISTP,1 Pdb Vote
2731,Sarah,The Neon Demon (2016),ISTP,21 Pdb Votes
2732,Telma Alves,Les Traducteurs (The Translators),ISTP,3 Pdb Votes
2733,Eli,Let the Right One In (2008),INTP,16 Pdb Votes
2734,Marshal Jed Cooper,Hang 'Em High (1968),ISTP,28 Pdb Votes
2735,Coogan,Coogan's Bluff (1968),XXXX,5 Pdb Votes
2736,Stony,Once Upon a Time in the West (1968),XXXX,6 Pdb Votes
2737,Zao,James Bond Film Series,ISTP,20 Pdb Votes
2738,Smith,Event Horizon,ISTP,7 Pdb Votes
2739,Cooper,Event Horizon,ISTP,6 Pdb Votes
2740,"Donald ""Red"" Grant",James Bond Film Series,ISTP,20 Pdb Votes
2741,Specter,Onward (2020),ISTP,14 Pdb Votes
2742,Ezylryb / the Lyze of Kiel,Legend of the Guardians: The Owls of Ga'Hoole,ISTP,32 Pdb Votes
2743,Philo Beddoe,Every Which Way but Loose (1978),ISTP,63 Pdb Votes
2744,Sanjuro Kuwabatake / The Samurai,Yojimbo (1961) (用心棒),ISTP,56 Pdb Votes
2745,Duke Weaselton,Zootopia (2016),ISTP,8 Pdb Votes
2746,Genjuro,Ugetsu (1953),ISTP,20 Pdb Votes
2747,Mr. Prenderghast,ParaNorman (2012),ISTP,110 Pdb Votes
2748,Big Bad Wolf,Shrek (Franchise),ISTP,4 Pdb Votes
2749,Jack Cunningham,The Way Back (2020),ISTP,2 Pdb Votes
2750,Winged Migration (Le Peuple Migrateur),Winged Migration (Le Peuple Migrateur),ISTP,29 Pdb Votes
2751,Aiden,Eighth Grade (2018),ISTP,129 Pdb Votes
2752,The Woman in the Blonde Wig,Chungking Express (1994),ISTP,9 Pdb Votes
2753,Mai Linh,Die Hard,ISTP,8 Pdb Votes
2754,Detective Joe Lambert,Die Hard,ISTP,2 Pdb Votes
2755,Pappi Sargassi,Ghostbusters (1984),ISTP,1 Pdb Vote
2756,Otets,Vozvrashchenie / The Return (2003),ISTP,2 Pdb Votes
2757,Tim,SubUrbia (1996),ISTP,14 Pdb Votes
2758,Hud's Fiancée,Hair (1979),ISTP,13 Pdb Votes
2759,T. Ray Owens,The Secret Life of Bees (2008),ISTP,14 Pdb Votes
2760,Bruton,Dinosaur (2000),ISTP,27 Pdb Votes
2761,Man,The Red Turtle,ISTP,15 Pdb Votes
2762,Lyle,Manic (2001),ISTP,6 Pdb Votes
2763,Nix,Guns Akimbo (2020),ISTP,1 Pdb Vote
2764,The Barkeep,Predestination,ISTP,12 Pdb Votes
2765,Elias Voorhees,Friday the 13th (1980),ISTP,15 Pdb Votes
2766,The Twins,Men in Black,ISTP,3 Pdb Votes
2767,Bert,Memento (2000),ISTP,3 Pdb Votes
2768,Sebastian Moran,Sherlock Holmes,ISTP,18 Pdb Votes
2769,Barnes,Terminator,ISTP,6 Pdb Votes
2770,"Katsuhiko Kumanosuke ""Mac"" Takahashi",Doom (2005),ISTP,4 Pdb Votes
2771,Kung Fury,Kung Fury,ISTP,2 Pdb Votes
2772,Terminator T-1000 (Genisys),Terminator,ISTP,7 Pdb Votes
2773,M.B Nash,Jurassic Park / Jurassic World (Film Franchise),ISTP,2 Pdb Votes
2774,Cooper,Jurassic Park / Jurassic World (Film Franchise),ISTP,55 Pdb Votes
2775,Ajay Sidhu,Jurassic Park / Jurassic World (Film Franchise),ISTP,108 Pdb Votes
2776,Grandfather / Grandpa Sawyer,The Texas Chainsaw Massacre (Franchise),ISTP,53 Pdb Votes
2777,Rellian Cash,Captain Fantastic (2016),ISTP,6 Pdb Votes
2778,Ruby Roundhouse,Jumanji (Reboot),ISTP,23 Pdb Votes
2779,"Bård Guldvik ""Faust"" Eithun",Lords of Chaos (2018),XXXX,3 Pdb Votes
2780,Françoise,The Call of the Wild (2020),ISTP,28 Pdb Votes
2781,Veronika,Trainspotting (1996),ISTP,34 Pdb Votes
2782,Ray Garrison / Bloodshot,Bloodshot (2020),ISTP,28 Pdb Votes
2783,Macbeth,Macbeth (2015),ISTP,7 Pdb Votes
2784,Stokely,The Faculty,ISTP,5 Pdb Votes
2785,"Thomas ""Gunny"" Highway",Heartbreak Ridge,ISTP,3 Pdb Votes
2786,Erik,In Bruges (2008),ISTP,4 Pdb Votes
2787,Black Hawk,Hostiles (2017),ISTP,8 Pdb Votes
2788,Mr. Alphonso,"Alice, Sweet Alice (Communion)",ISTP,31 Pdb Votes
2789,Kena Mwaura,Rafiki (2018),ISTP,9 Pdb Votes
2790,Tommy Marcano,Sleepers (1996),ISTP,105 Pdb Votes
2791,Brady,Thirteen (2003),ISTP,1 Pdb Vote
2792,Park Nam-il,The Host (2006),ISTP,3 Pdb Votes
2793,James Bond (Dalton),James Bond Film Series,ISTP,13 Pdb Votes
2794,Little Nai Nai,The Farewell (2019),ISTP,32 Pdb Votes
2795,Tyler,E.T. the Extra-Terrestrial (1982),ISTP,44 Pdb Votes
2796,Sam Bell,Moon (2009),ISTP,6 Pdb Votes
2797,Richard Parker (Tiger),Life of Pi (2012),ISTP,0
2798,Demany,Uncut Gems (2019),ISTP,0
2799,Philippe Roaché,MonsterVerse,ISTP,0
2800,Bree,Transcendence (2014),ISTP,2 Pdb Votes
2801,Jack Harper,Oblivion (2013),ISTP,24 Pdb Votes
2802,Kip,"The Way, Way Back (2013)",ISTP,2 Pdb Votes
2803,Charlie,Jack Reacher (2012-2016),ISTP,2 Pdb Votes
2804,Jack Reacher,Jack Reacher (2012-2016),ISTP,53 Pdb Votes
2805,Tucker McGee,Tucker & Dale vs. Evil (2010),ISTP,26 Pdb Votes
2806,Yuri Karpov,2012 (2009 disaster film),ISTP,17 Pdb Votes
2807,Ben Carson,Mirrors (2008),ISTP,23 Pdb Votes
2808,Stranz Van Waldenberg,Blades of Glory (2007),XXXX,9 Pdb Votes
2809,Lewis Mowbray,The Water Horse: Legend of the Deep (2007),XXXX,1 Pdb Vote
2810,Wayne Westerberg,Into the Wild (2007),ISTP,7 Pdb Votes
2811,Sharon McCarthy,P.S. I Love You (2007),ISTP,6 Pdb Votes
2812,Tyler Simms,The Covenant (2006),ISTP,3 Pdb Votes
2813,Ian Rider,Stormbreaker / Alex Rider: Stormbreaker (2006),ISTP,1 Pdb Vote
2814,Yassen Gregorovich,Stormbreaker / Alex Rider: Stormbreaker (2006),ISTP,1 Pdb Vote
2815,Alex Rider,Stormbreaker / Alex Rider: Stormbreaker (2006),ISTP,6 Pdb Votes
2816,Wing Commander Gutsy,Valiant (2005),ISTP,1 Pdb Vote
2817,Æon Flux,Æon Flux (2005),ISTP,4 Pdb Votes
2818,Cousin Angelo,My Big Fat Greek Wedding (franchise),ISTP,1 Pdb Vote
2819,John Laroche,Adaptation (2002),ISTP,28 Pdb Votes
2820,Chief John Anderton,Minority Report (2002),ISTP,47 Pdb Votes
2821,Will Freeman,About a Boy (2002),ISTP,59 Pdb Votes
2822,Otto Halliwell,Gone in 60 Seconds (2000),ISTP,4 Pdb Votes
2823,"Sara ""Sway"" Wayland",Gone in 60 Seconds (2000),ISTP,11 Pdb Votes
2824,Ichigo Kurosaki,Bleach (2018),ISTP,9 Pdb Votes
2825,"Colonel Francis D. ""Frank"" Corvin",Space Cowboys (2000),XXXX,6 Pdb Votes
2826,Lee Christmas,The Expendables,ISTP,28 Pdb Votes
2827,Barney Ross,The Expendables,ISTP,30 Pdb Votes
2828,Putnam,The Wizard (1989),ISTP,2 Pdb Votes
2829,Wolf,Hoodwinked! (2005),ISTP,142 Pdb Votes
2830,Grace Poole,Jane Eyre (1996),ISTP,1 Pdb Vote
2831,Dr. Amanda Hayes,Anaconda,ISTP,1 Pdb Vote
2832,Bill Johnson,Anaconda,ISTP,7 Pdb Votes
2833,Chick,Armageddon (1998),ISTP,4 Pdb Votes
2834,Rick,The Cable Guy (1996),ISTP,8 Pdb Votes
2835,James Cole,12 Monkeys / Twelve Monkeys (1995),ISTP,59 Pdb Votes
2836,Kazuya Mishima,Tekken (2009),ISTP,2 Pdb Votes
2837,Dana Tasker,True Lies ( 1994),ISTP,1 Pdb Vote
2838,Carlson,Of Mice and Men (1992),ISTP,4 Pdb Votes
2839,George Milton,Of Mice and Men (1992),ISTP,39 Pdb Votes
2840,Moon,Double Impact ( 1991),XXXX,1 Pdb Vote
2841,Detective John Kimble,Kindergarten Cop (1990),ISTP,26 Pdb Votes
2842,General Taligaro,Kull the Conqueror (1997),XXXX,1 Pdb Vote
2843,Bombaata,Conan the Barbarian (1982),ISTP,3 Pdb Votes
2844,Captain Ivan Danko,Red Heat (1988),ISTP,20 Pdb Votes
2845,Spartacus,Spartacus (1960),ISTP,42 Pdb Votes
2846,Hooch,Turner & Hooch (1989),ISTP,7 Pdb Votes
2847,Leonard Smalls,Raising Arizona (1987),ISTP,14 Pdb Votes
2848,Vohnkar,Willow (1988),ISTP,2 Pdb Votes
2849,Ren McCormack,Footloose (2011),ISTP,14 Pdb Votes
2850,"Kalidor, the Lord of Hyrkania",Red Sonja (1985),XXXX,4 Pdb Votes
2851,Cadet/Off./Sgt. Larvell Jones,Police Academy,ISTP,7 Pdb Votes
2852,Cadet/Off./Sgt./Capt. Eugene Tackleberry,Police Academy,ISTP,12 Pdb Votes
2853,Cadet Karen Thompson,Police Academy,XXXX,5 Pdb Votes
2854,Jim Nightshade,Something Wicked This Way Comes (1983),XXXX,1 Pdb Vote
2855,"Patricia ""Patti"" Szalinski","Honey, I...",ISTP,2 Pdb Votes
2856,Frank Marino,Casino (1995),ISTP,25 Pdb Votes
2857,Sister Willow Woodward,The Wicker Man (2006),ISTP,3 Pdb Votes
2858,Jim Douglas,The Love Bug (1968),ISTP,6 Pdb Votes
2859,Gigi,I Lost My Body (2019),ISTP,10 Pdb Votes
2860,Gabrielle,I Lost My Body (2019),ISTP,24 Pdb Votes
2861,Tom Shaw,Richard Jewell (2019),ISTP,11 Pdb Votes
