,char,movie,mbti,votes
3333,Darby Massey,While We're Young (2014),XXXX,5 Pdb Votes
3334,Djali,The Hunchback of Notre Dame (1996),ESFP,30 Pdb Votes
3335,Gabby Johnson,Blazing Saddles,ESFP,2 Pdb Votes
3336,Isa,Ana e Vitória,ESFP,3 Pdb Votes
3337,Bruno,Ana e Vitória,ESFP,3 Pdb Votes
3338,Kayla,Kötü Çocuk (2017),ESFP,26 Pdb Votes
3339,Johnny Caspar,Miller's Crossing (1990),ESFP,4 Pdb Votes
3340,Francis Rayford,...And Justice For All (1979),ESFP,5 Pdb Votes
3341,Sasha,Help! I'm a Fish!,ESFP,11 Pdb Votes
3342,Squirt,2001: A Space Odyssey (1968),ESFP,4 Pdb Votes
3343,May Belle Aarons,Bridge to Terabithia (2007),ESFP,47 Pdb Votes
3344,Jesse,Blades of Glory (2007),ESFP,2 Pdb Votes
3345,Vicky,Halloween (2018),ESFP,4 Pdb Votes
3346,Christa-Maria Sieland,The Lives Of Others (2006),ESFP,16 Pdb Votes
3347,Clown,The Nightmare Before Christmas (1993),ESFP,11 Pdb Votes
3348,Zero,The Nightmare Before Christmas (1993),ESFP,37 Pdb Votes
3349,Jaime,The Devil's Backbone (El Espinazo Del Diablo) (2001),ESFP,5 Pdb Votes
3350,Jemma,Host (2020),ESFP,15 Pdb Votes
3351,Andie Fitzgerald,Gone Girl (2014),ESFP,89 Pdb Votes
3352,Barry,Wanted (2008),ESFP,6 Pdb Votes
3353,Huevito Afeminado,Una Película de Huevos,ESFP,12 Pdb Votes
3354,Panthy,El Arca (2007),ESFP,26 Pdb Votes
3355,Dustin Davis,Twister,ESFP,21 Pdb Votes
3356,Jasmine Hale,Work It,ESFP,24 Pdb Votes
3357,Robin,Project Power (2020),ESFP,9 Pdb Votes
3358,Dr. Evelyn Harris,Danika,ESFP,2 Pdb Votes
3359,Pimm,Barbie as The Nutcracker (2001),ESFP,15 Pdb Votes
3360,George W. Bush,Vice,ESFP,6 Pdb Votes
3361,Sid,The Descendants,ESFP,14 Pdb Votes
3362,Dwight,Dodgeball (2004),ESFP,7 Pdb Votes
3363,Darry Jenner,Jeepers Creepers,ESFP,48 Pdb Votes
3364,Ganyotçu,Kolpaçino,ESFP,15 Pdb Votes
3365,Özgür,Kolpaçino,ESFP,23 Pdb Votes
3366,Thorp,Smallfoot,ESFP,1 Pdb Vote
3367,Nathan Gardner,Color Out of Space,ESFP,14 Pdb Votes
3368,Rahul Khanna,Kuch Kuch Hota Hai,ESFP,26 Pdb Votes
3369,Dawn,Terrifier,ESFP,45 Pdb Votes
3370,David / Bartender Dave,Borat (Series),ESFP,4 Pdb Votes
3371,Pamela,Borat (Series),XXXX,1 Pdb Vote
3372,Luenell,Borat (Series),XXXX,15 Pdb Votes
3373,Atlanta Prostitutes,Borat (Series),XXXX,1 Pdb Vote
3374,Jack,Dorbees: Making Decisions,ESFP,2 Pdb Votes
3375,Thadeus,Your Highness (2011),ESFP,11 Pdb Votes
3376,Rusty James,Rumble Fish (1983),ESFP,46 Pdb Votes
3377,Kichijirō,Silence (2016),ESFP,10 Pdb Votes
3378,Dominique Vidal,Three Colours trilogy,ESFP,7 Pdb Votes
3379,Lucille,Three Colours trilogy,ESFP,7 Pdb Votes
3380,Caitlin Bree,Clerks (1994),ESFP,10 Pdb Votes
3381,Marnie,She's Out of My League,ESFP,3 Pdb Votes
3382,Devon,Teen Beach Movie,XXXX,4 Pdb Votes
3383,Cheechee,Teen Beach Movie,ESFP,10 Pdb Votes
3384,Kenny Fisher,Can't Hardly Wait (1998),ESFP,11 Pdb Votes
3385,Curve,The Crow: City of Angels,ESFP,4 Pdb Votes
3386,Flap Horton,Terms of Endearment (1983),ESFP,4 Pdb Votes
3387,Freddy Eynsford-Hill,My Fair Lady,ESFP,24 Pdb Votes
3388,Heather,John Tucker Must Die,ESFP,14 Pdb Votes
3389,Jerry Ceppos,Kill The Messenger (2014),ESFP,2 Pdb Votes
3390,Freeway Ricky Ross,Kill The Messenger (2014),ESFP,2 Pdb Votes
3391,Tong,Bad Genius,ESFP,6 Pdb Votes
3392,Maddalena,Accattone (1961),ESFP,1 Pdb Vote
3393,Garrett,Better Watch Out,ESFP,37 Pdb Votes
3394,Reggie,Phantasm,XXXX,16 Pdb Votes
3395,Ben Starling,Paper Towns (2015),ESFP,26 Pdb Votes
3396,Mister Bones,Star Wars,ESFP,6 Pdb Votes
3397,Sandy Henderson,The Devil All the Time (2020),ESFP,27 Pdb Votes
3398,Max,Arthur and the Invisibles,ESFP,10 Pdb Votes
3399,Mub,Epic (2013),ESFP,9 Pdb Votes
3400,Odessa Mitty,The Secret Life of Walter Mitty (2013),ESFP,7 Pdb Votes
3401,Dominic,Once Upon a Time in America (1984),ESFP,6 Pdb Votes
3402,Officer 'Fartface' Whitey,Once Upon a Time in America (1984),ESFP,6 Pdb Votes
3403,Joanna the Goanna,The Rescuers (1977),XXXX,17 Pdb Votes
3404,Link,The Matrix Trilogy,ESFP,11 Pdb Votes
3405,Margaret Henderson,Pleasantville (1998),ESFP,4 Pdb Votes
3406,Dustin,Another Cinderella Story (2008),ESFP,7 Pdb Votes
3407,Bree,Another Cinderella Story (2008),XXXX,2 Pdb Votes
3408,Britt,Another Cinderella Story (2008),INTJ,1 Pdb Vote
3409,Dominique Blatt,Another Cinderella Story (2008),XXXX,19 Pdb Votes
3410,Sergeant Red O'Neill,Platoon (1986),ESFP,12 Pdb Votes
3411,Brüno Gehard,Brüno (2009),ESFP,36 Pdb Votes
3412,Circuit,Munna Bhai MBBS,ESFP,6 Pdb Votes
3413,Von Schenken,Ondskan / Evil (2003),ESFP,2 Pdb Votes
3414,Daredevil Dan,Foodfight!,ESFP,4 Pdb Votes
3415,Bibi,Una Película de Huevos,ESFP,18 Pdb Votes
3416,Rachel,Heart (2006),ESFP,13 Pdb Votes
3417,Jack Littleton,Come Away (2020),ESFP,2 Pdb Votes
3418,Marie,The Nutcracker Prince (1990),ESFP,3 Pdb Votes
3419,"Wallace A. Weems "" Ripcord""",G.I. Joe (film series),ESFP,4 Pdb Votes
3420,Princess Meredith,Barbie: The Princess And The Popstar,ESFP,11 Pdb Votes
3421,Billy The Kid,Bill & Ted (Franchise),ESFP,10 Pdb Votes
3422,Vince Neil,The Dirt (2019),ESFP,50 Pdb Votes
3423,Tripp Summers,Bumblebee (2018),ESFP,8 Pdb Votes
3424,Fabio,Romeos,ESFP,1 Pdb Vote
3425,Harley David,Halloween (Rob Zombie),ESFP,2 Pdb Votes
3426,Annie Brackett,Halloween (Rob Zombie),ESFP,15 Pdb Votes
3427,Griselda,Strange Magic (2015),ESFP,5 Pdb Votes
3428,Maya Garrison,Thumbelina: A Magical Story (1993),ESFP,2 Pdb Votes
3429,Sleazy Schlepper,Rock And Rule,ESFP,1 Pdb Vote
3430,Leah Singer,Swiped (2018),ESFP,3 Pdb Votes
3431,Hwang Jin-Hee,Sunny (2011-South Korean Movie),ESFP,28 Pdb Votes
3432,Stupid,Who Framed Roger Rabbit (1988),ESFP,7 Pdb Votes
3433,Paddy,Alpha And Omega,ESFP,2 Pdb Votes
3434,Mooch,Alpha And Omega,ESFP,8 Pdb Votes
3435,Salty,Alpha And Omega,ESFP,9 Pdb Votes
3436,Sylwuś,Day of the Wacko (Dzień świra; 2002),ESFP,1 Pdb Vote
3437,Missy,Step Up : Highwater,XXXX,20 Pdb Votes
3438,Vicky,Millennium Mambo,ESFP,14 Pdb Votes
3439,Jenny,The Human Centipede,ESFP,7 Pdb Votes
3440,Rhonda,Song to Song (2017),ESFP,10 Pdb Votes
3441,Alexa,Realityhigh,ESFP,8 Pdb Votes
3442,Max Raimi,Valentine (2001),XXXX,24 Pdb Votes
3443,Dorothy Wheeler,Valentine (2001),ESFP,9 Pdb Votes
3444,Gu Senxi,Cry Me a Sad River (2018),ESFP,26 Pdb Votes
3445,Manny Heffley,Diary of a Wimpy Kid: The Long Haul,ESFP,71 Pdb Votes
3446,Greg Heffley,Diary of a Wimpy Kid: The Long Haul,ESFP,1 Pdb Vote
3447,Delphine,Atomic Blonde (2017),ESFP,2 Pdb Votes
3448,Mehtap,Happy Days (Neşeli Günler; 1978),ESFP,3 Pdb Votes
3449,Deborah Anne Fimple,Secret Admirer (1985),ESFP,28 Pdb Votes
3450,Michael Ryan,Secret Admirer (1985),ESFP,32 Pdb Votes
3451,Officer David Delinko,Hoot (2006),ESFP,12 Pdb Votes
3452,Terry Chaney,Final Destination (2000),ESFP,50 Pdb Votes
3453,Billy Hitchcock,Final Destination (2000),ESFP,1 Pdb Vote
3454,Ko Ching-Teng,You Are the Apple of My Eye (2011),ESFP,30 Pdb Votes
3455,Chin,Over the Moon (2020),ESFP,1 Pdb Vote
3456,Kelly,This Is England (2006),ESFP,6 Pdb Votes
3457,Jimmie “The Rocket Man” Zara,High School Musical (Film Trilogy),ESFP,2 Pdb Votes
3458,Lucia,Feel the Beat (2020),ESFP,8 Pdb Votes
3459,Paris Carver,James Bond Film Series,ESFP,28 Pdb Votes
3460,Felinet,The Adventures of Pinocchio (1996),ESFP,5 Pdb Votes
3461,Serhan Mermer,Ölümlü Dünya (2018),ESFP,8 Pdb Votes
3462,"Mildred ""Millie"" Lammoreaux",3 Women (1977),ESFP,18 Pdb Votes
3463,Emre,Biz Böyleyiz (The Way We Are),ESFP,20 Pdb Votes
3464,Adele August,Anywhere But Here (1999),ESFP,17 Pdb Votes
3465,Vicar Elton,Emma. (2020),ESFP,12 Pdb Votes
3466,Park Ki-Joon,Midnight Runners (2017),ESFP,258 Pdb Votes
3467,Chief Go,Extreme Job (2019),XXXX,22 Pdb Votes
3468,Raymond Marble,Pink Flamingos (1972),ESFP,5 Pdb Votes
3469,Gia Carangi,Gia (1998),ESFP,2 Pdb Votes
3470,Kim Man-Seob,A Taxi Driver,ESFP,17 Pdb Votes
3471,Grace Davis,The High Note (2020),ESFP,27 Pdb Votes
3472,Mulch Diggums,Artemis Fowl (2020),ESFP,14 Pdb Votes
3473,Shelby Eatenton-Latcherie,Steel Magnolias (1989),ESFP,72 Pdb Votes
3474,Wendell,No Country for Old Men (2007),ESFP,3 Pdb Votes
3475,"Gregory ""Gregster"" McConnell",Cruel Intentions (1999),ESFP,16 Pdb Votes
3476,Jennifer Jolie,Scream (Franchise),ESFP,6 Pdb Votes
3477,Richie,The King of Staten Island (2020),ESFP,3 Pdb Votes
3478,Kelsey,The King of Staten Island (2020),ESFP,2 Pdb Votes
3479,David,Da 5 Bloods (2020),ESFP,125 Pdb Votes
3480,Bicycle Man,Shiki-Jitsu,XXXX,2 Pdb Votes
3481,Monica,To Rome with Love (2012),ESFP,51 Pdb Votes
3482,Dr. Kabir Rajdheer Singh,Kabir Singh,ESFP,14 Pdb Votes
3483,Anna,The Endless,ESFP,14 Pdb Votes
3484,Ryan Connolly,Whiplash (2014),ESFP,29 Pdb Votes
3485,Helen,An Education (2009),ESFP,31 Pdb Votes
3486,Alicia,The Beguiled (2017),ESFP,16 Pdb Votes
3487,Deborah Clasky,Spanglish,XXXX,10 Pdb Votes
3488,Alan,Booksmart (2019),ESFP,22 Pdb Votes
3489,Rick Peck,Tropic Thunder (2008),ESFP,2 Pdb Votes
3490,Isabel Reyes,Sicario (2015),XXXX,42 Pdb Votes
3491,Alicia Rivera,The Clique,ESFP,4 Pdb Votes
3492,Shelby,The Clique,ESFP,10 Pdb Votes
3493,Nick Howland,Booksmart (2019),ESFP,2 Pdb Votes
3494,Quarrel,James Bond Film Series,XXXX,2 Pdb Votes
3495,Stephan,Who Am I- No System is Safe,ESFP,2 Pdb Votes
3496,Captive Selenite,A Trip To The Moon (1902),ESFP,2 Pdb Votes
3497,Selenites,A Trip To The Moon (1902),ESFP,0
3498,The Stars,A Trip To The Moon (1902),ESFP,0
3499,Agreeing Astronomers,A Trip To The Moon (1902),ESFP,0
3500,Young Girl,Un Chien Andalou (1929),ESFP,4 Pdb Votes
3501,The Dog Chasing The Balloon,The Red Balloon (1956),ESFP,2 Pdb Votes
3502,Pascal,The Red Balloon (1956),ESFP,5 Pdb Votes
3503,Bob Hinson,A League of Their Own (1992),ESFP,6 Pdb Votes
3504,"""All the Way"" Mae Mordabito",A League of Their Own (1992),ESFP,21 Pdb Votes
3505,Phyllis Bernard,Kramer vs. Kramer (1979),ESFP,6 Pdb Votes
3506,Wayne,Uncut Gems (2019),ESFP,10 Pdb Votes
3507,Alberto,I vitelloni (1953),ESFP,9 Pdb Votes
3508,Waffles,Rango,ESFP,21 Pdb Votes
3509,"Lisa / Kunigunda, Plog's Wife",The Seventh Seal (1957) (Det sjunde inseglet),ESFP,18 Pdb Votes
3510,"Plog, Blacksmith",The Seventh Seal (1957) (Det sjunde inseglet),ESFP,7 Pdb Votes
3511,Shashinarayan,The World Of Apu (1959),ESFP,1 Pdb Vote
3512,Fresh Fish Con,The Shawshank Redemption (1994),ESFP,9 Pdb Votes
3513,Andy Dufresne's Wife,The Shawshank Redemption (1994),ESFP,16 Pdb Votes
3514,Addison Corday,Saw Series (2004),ESFP,46 Pdb Votes
3515,Azusa Odagiri,Hot Gimmick: Girl Meets Boy (2019),ESFP,5 Pdb Votes
3516,Ami Ozawa,The Forest of Love (2019),ESFP,7 Pdb Votes
3517,Aaliyah,"Dhoom (Film Trilogy, 2004-2013)",ESFP,5 Pdb Votes
3518,Cameron Poe,Con Air,ESFP,39 Pdb Votes
3519,Omega,Up (2009),ESFP,11 Pdb Votes
3520,Gamma,Up (2009),ESFP,19 Pdb Votes
3521,Eun - Hye,Twenty,ESFP,1 Pdb Vote
3522,Jesse Attica,Takers,ESFP,2 Pdb Votes
3523,Olivia Brooks,Killers (2010),XXXX,2 Pdb Votes
3524,Cookie,Shrek (Franchise),ESFP,35 Pdb Votes
3525,Rapunzel,Shrek (Franchise),ESFP,40 Pdb Votes
3526,Mademoiselle Plusse,Delicatessen (1991),ESFP,3 Pdb Votes
3527,Gia Matteo,Fifty Shades of Grey (2015),ESFP,17 Pdb Votes
3528,Roland,Fallen,ESFP,3 Pdb Votes
3529,Arriane Altar,Fallen,ESFP,6 Pdb Votes
3530,"Tobias ""Toby"" Ragg",Sweeney Todd: The Demon Barber of Fleet Street (2007),ESFP,30 Pdb Votes
3531,Paulette,Beauty and the Beast (Franchise),ESFP,27 Pdb Votes
3532,Laurette,Beauty and the Beast (Franchise),ESFP,27 Pdb Votes
3533,Claudette,Beauty and the Beast (Franchise),ESFP,29 Pdb Votes
3534,Roz Focker,Meet the Parents (2000) / Little Fockers (2010),ESFP,33 Pdb Votes
3535,Toto (Gamera Millennium),Gamera,ESFP,1 Pdb Vote
3536,Barugon,Gamera,ESFP,1 Pdb Vote
3537,Gamera (Heisei),Gamera,ESFP,6 Pdb Votes
3538,Gamera (Shōwa),Gamera,ESFP,8 Pdb Votes
3539,Helga,The Pacifier (2005),ESFP,2 Pdb Votes
3540,Agnes Stark,Florence Foster Jenkins (2016),ESFP,4 Pdb Votes
3541,Carlos,Batteries Not Included (1987),ESFP,6 Pdb Votes
3542,Stanley,I Spit On Your Grave (1978),XXXX,7 Pdb Votes
3543,Andy,I Spit On Your Grave (1978),ESFP,43 Pdb Votes
3544,Riley Biers,Twilight (Franchise),ESFP,8 Pdb Votes
3545,Gene Shepard,Short Cuts (1993),ESFP,10 Pdb Votes
3546,Katharine 'Kitty' March,Scarlet Street (1945),XXXX,4 Pdb Votes
3547,Bartolomeu,O Vendedor de Sonhos,ESFP,2 Pdb Votes
3548,Juana María,Machuca (2004),ESFP,13 Pdb Votes
3549,Silvana,Machuca (2004),XXXX,4 Pdb Votes
3550,Bob,The Blues Brothers (1980),ESFP,6 Pdb Votes
3551,Norby LeBlaw,Baby's Day Out,ESFP,4 Pdb Votes
3552,Brij Nath,Mission: Impossible (Franchise),ESFP,8 Pdb Votes
3553,Bogdan,Mission: Impossible (Franchise),XXXX,2 Pdb Votes
3554,Duffy,RoboCop,ESFP,24 Pdb Votes
3555,"Tina ""Teeny"" Tercell",Now and Then (1995),ESFP,1 Pdb Vote
3556,Rifki,Midnight Express (1978),ESFP,1 Pdb Vote
3557,David,American Flyers (1985),ESFP,1 Pdb Vote
3558,Cyril,Breaking Away (1979),ESFP,1 Pdb Vote
3559,Sarah Hill,Soul Surfer (2011),ESFP,8 Pdb Votes
3560,Rosie Mee,We Bought A Zoo,ESFP,17 Pdb Votes
3561,Tommy Ross,Carrie (2013),ESFP,13 Pdb Votes
3562,Charlie T,Taxi Driver (1976),ESFP,12 Pdb Votes
3563,Megan,The Girl On The Train,ESFP,44 Pdb Votes
3564,Scarlett Witch,Dr. Strange (1978),ESFP,20 Pdb Votes
3565,Kris McDuffy,Let it Shine,ESFP,1 Pdb Vote
3566,Juror #6,12 Angry Men (1997),ESFP,23 Pdb Votes
3567,Michele Weinberger,Romy and Michele's High School Reunion (1997),ESFP,18 Pdb Votes
3568,Myron Larabee,Jingle All the Way (1996),ESFP,5 Pdb Votes
3569,Lindsey Farris,Mission: Impossible (Franchise),ESFP,5 Pdb Votes
3570,Bobbie Markowe,The Stepford Wives (1975),ESFP,13 Pdb Votes
3571,Edith,La Vie en rose (2007),ESFP,5 Pdb Votes
3572,Roger 'Lil Raj' Brittle,Django Unchained (2012),ESFP,7 Pdb Votes
3573,Betina,Django Unchained (2012),ESFP,55 Pdb Votes
3574,Tanner,Teen Beach Movie,ESFP,77 Pdb Votes
3575,Abby Jensen,16 Wishes (2010),ESFP,47 Pdb Votes
3576,Albert,The Birdcage (1996),ESFP,4 Pdb Votes
3577,Sir Smoke-a-Lot,Half Baked (1998),ESFP,3 Pdb Votes
3578,Scarface,Half Baked (1998),ESFP,38 Pdb Votes
3579,Amelia Wren,The Aeronauts,ESFP,1 Pdb Vote
3580,Jang-ho,Time to Hunt (2020),ESFP,1 Pdb Vote
3581,Eliş,Məhəllə,ESFP,2 Pdb Votes
3582,Qüdrət,Məhəllə,ESFP,9 Pdb Votes
3583,Lottie,A Little Princess (1995),ESFP,12 Pdb Votes
3584,Jamie Shipley,The Big Short (2015),ESFP,12 Pdb Votes
3585,Brock Hudson,She's All That (1999),ESFP,65 Pdb Votes
3586,Fru Fru,Zootopia (2016),ESFP,10 Pdb Votes
3587,Prince John,Robin Hood: Men in Tights,ESFP,14 Pdb Votes
3588,General Custer,Night At The Museum (Franchise),ESFP,9 Pdb Votes
3589,J.T.,My Cousin Vinny (1992),ESFP,12 Pdb Votes
3590,Mrs. Mac,Black Christmas (1974),ESFP,12 Pdb Votes
3591,Lily Desange,Mama,ESFP,15 Pdb Votes
3592,Shellie,Sin City (franchise),ESFP,6 Pdb Votes
3593,Amber,The To Do List,ESFP,5 Pdb Votes
3594,"Ebby ""Nuke"" Laloosh",Bull Durham (1988),ESFP,2 Pdb Votes
3595,Action,West Side Story (1961),XXXX,12 Pdb Votes
3596,John,The Lion in Winter (1968),ESFP,50 Pdb Votes
3597,Inga,Young Frankenstein,ESFP,4 Pdb Votes
3598,Cousin Itt,The Addams Family,ESFP,0
3599,Brittney Davis,Monsters University (2013),ESFP,0
3600,Chet Alexander,Monsters University (2013),ESFP,3 Pdb Votes
3601,Jennifer Harwood,Ice Princess (2005),ESFP,22 Pdb Votes
3602,Mia,American Pie,ESFP,12 Pdb Votes
3603,Kara,American Pie,ESFP,14 Pdb Votes
3604,Bert,Cabin Fever,ESFP,6 Pdb Votes
3605,Lucinda,Ella Enchanted (2004),ESFP,18 Pdb Votes
3606,Dr. Christmas Jones,James Bond Film Series,ESFP,41 Pdb Votes
3607,Fraulein Brandi,American Pie,ESFP,18 Pdb Votes
3608,Bear,American Pie,ESFP,18 Pdb Votes
3609,Wimp Lo,Kung Pow: Enter the Fist (2002),ESFP,5 Pdb Votes
3610,Marinês,The Man Who Copied (2003),ESFP,12 Pdb Votes
3611,Ruth,The Willoughbys (2020),ESFP,9 Pdb Votes
3612,Missy Wiener,Welcome to the Dollhouse (1995),ESFP,13 Pdb Votes
3613,Ezequiel,Carandiru (2003),ESFP,4 Pdb Votes
3614,Don Massimo Fanucci,The Godfather (1972),ESFP,34 Pdb Votes
3615,Megan Garris,Friday the 13th (1980),ESFP,4 Pdb Votes
3616,Reagan,The Barbie Diaries,ESFP,4 Pdb Votes
3617,Darren,A Simple Favor (2018),ESFP,12 Pdb Votes
3618,Micol Finzi-Contini,The Garden of the Finzi-Continis (1970),ESFP,2 Pdb Votes
3619,Gina,Parenti serpenti (1992),ESFP,2 Pdb Votes
3620,Jean,Les nuites fauves (Savage Nights) (1992),ESFP,1 Pdb Vote
3621,King Gristle,Trolls (2016),ESFP,37 Pdb Votes
3622,Samuel Masham,The Favourite (2018),ESFP,12 Pdb Votes
3623,Gilda,Gilda (1946),ESFP,68 Pdb Votes
3624,Jason,The Intern (2015),ESFP,10 Pdb Votes
3625,Samantha Newman,Click (2006),ESFP,4 Pdb Votes
3626,Nicky Dimes,True Romance (1993),ESFP,5 Pdb Votes
3627,Cody Nicholson,True Romance (1993),ESFP,6 Pdb Votes
3628,Mr.B,Palo Alto (2013),ESFP,28 Pdb Votes
3629,Moonee,The Florida Project (2017),ESFP,67 Pdb Votes
3630,Katerina Cavalieri,Amadeus (1984),ESFP,18 Pdb Votes
3631,Grace Decker,A Cinderella Story: Christmas Wish (2019),XXXX,3 Pdb Votes
3632,Garsiv,Prince of Persia: The Sands of Time (2010),ESFP,5 Pdb Votes
3633,Maura,What's Up with Love? (2002),ESFP,5 Pdb Votes
3634,Émile,Ratatouille (2007),ESFP,204 Pdb Votes
3635,Elise Vandevelde,The Broken Circle Breakdown (2012),ESFP,5 Pdb Votes
3636,Bryan,Love Wedding Repeat (2020),ESFP,4 Pdb Votes
3637,Hayley,Love Wedding Repeat (2020),ESFP,3 Pdb Votes
3638,Arash,A Girl Walks Home Alone at Night (2014),ESFP,8 Pdb Votes
3639,Ah-jung,Vive L'Amour (1994),ESFP,4 Pdb Votes
3640,Ah Kuei,Rebels of the Neon God (1992),ESFP,2 Pdb Votes
3641,Jenny Young,Someone Great (2019),ESFP,28 Pdb Votes
3642,Laura Biel,365 Days (2020),ESFP,197 Pdb Votes
3643,Molly Davis,Toy Story (Franchise),ESFP,36 Pdb Votes
3644,Lynda Van Der Klok,Halloween (1978),ESFP,51 Pdb Votes
3645,Lancelot,First Knight (1995),ESFP,23 Pdb Votes
3646,Drunk,Never Cry Wolf,ESFP,1 Pdb Vote
3647,Mike,Never Cry Wolf,ESFP,1 Pdb Vote
3648,Daisy,The Brown Bunny (2004),XXXX,7 Pdb Votes
3649,Rudy Mangano,Joy (2015),ESFP,10 Pdb Votes
3650,Sara Tuffington,The Notebook (2004),ESFP,2 Pdb Votes
3651,Sarah (Rose) O’Reilly,We're The Millers (2013),ESFP,58 Pdb Votes
3652,Kati Kass,Klass (2007),ESFP,4 Pdb Votes
3653,Jezzie,Jacob's Ladder (1990),ESFP,11 Pdb Votes
3654,Nefretiri,The Ten Commandments (1956),ESFP,12 Pdb Votes
3655,Sophie,Hanna (2011),XXXX,9 Pdb Votes
3656,The Girl,The Seven Year Itch (1955),ESFP,30 Pdb Votes
3657,Felix Leiter (Rik Van Nutter / Thunderball),James Bond Film Series,ESFP,3 Pdb Votes
3658,Sayaka Yumi,Mazinger Z: Infinity,ESFP,1 Pdb Vote
3659,Koji Kabuto,Mazinger Z: Infinity,ESFP,3 Pdb Votes
3660,Jamal Hill,Freedom Writers (2007),ESFP,10 Pdb Votes
3661,Gloria Munez,Freedom Writers (2007),XXXX,6 Pdb Votes
3662,Kleinfeld,Carlito's Way,ESFP,15 Pdb Votes
3663,Fifi,Beauty and the Beast (Franchise),ESFP,88 Pdb Votes
3664,Hugo,The Hunchback of Notre Dame (1996),ESFP,33 Pdb Votes
3665,Carver Doone,Lorna Doone (2000),ESFP,6 Pdb Votes
3666,Hatice,Whisper If I Forget (Unutursam Fısılda; 2014),ESFP,19 Pdb Votes
3667,Gabu,Arashi no Yoru ni,ESFP,29 Pdb Votes
3668,"Keith ""Two-Bit"" Mathews",The Outsiders (1983),ESFP,26 Pdb Votes
3669,Dominic Badguy,The Muppets (2011),XXXX,16 Pdb Votes
3670,Kaori,Love Exposure (2008),ESFP,38 Pdb Votes
3671,Angela Vickers,A Place In The Sun,ESFP,9 Pdb Votes
3672,Christian VII of Denmark,A Royal Affair (2012),ESFP,24 Pdb Votes
3673,Cornelia,Girl with a Pearl Earring (2003),ESFP,4 Pdb Votes
3674,Callie Travers,High Plains Drifter (1973),ESFP,28 Pdb Votes
3675,Carol,The Beguiled (1971),XXXX,4 Pdb Votes
3676,Tree Gelbman,Happy Death Day (Film Series),ESFP,204 Pdb Votes
3677,Lamont,American History X (1998),ESFP,34 Pdb Votes
3678,Toole - Soldier in Fistfight,Barry Lyndon (1975),ESFP,7 Pdb Votes
3679,Clarice,The Texas Chainsaw Massacre (Franchise),ESFP,6 Pdb Votes
3680,Tee Hee,James Bond Film Series,XXXX,3 Pdb Votes
3681,Gigi,The Neon Demon (2016),ESFP,17 Pdb Votes
3682,Juan Miranda,"Duck, You Sucker! / A Fistful of Dynamite / Once Upon a Time...the Revolution (1971)",ESFP,12 Pdb Votes
3683,Inokichi - Ushitora's Rotund Brother,Yojimbo (1961) (用心棒),ESFP,14 Pdb Votes
3684,Unosuke - Gunfighter,Yojimbo (1961) (用心棒),ESFP,16 Pdb Votes
3685,Billy Marrowbone,Marrowbone (2017),ESFP,16 Pdb Votes
3686,Gore,Onward (2020),ESFP,11 Pdb Votes
3687,Twilight,Legend of the Guardians: The Owls of Ga'Hoole,ESFP,26 Pdb Votes
3688,Digger,Legend of the Guardians: The Owls of Ga'Hoole,ESFP,17 Pdb Votes
3689,Clyde,Every Which Way but Loose (1978),ESFP,10 Pdb Votes
3690,Peggy,Once Upon a Time in America (1984),ESFP,17 Pdb Votes
3691,Cockeye,Once Upon a Time in America (1984),ESFP,48 Pdb Votes
3692,Lina Lamont,Singin' in the Rain (1952),ESFP,8 Pdb Votes
3693,Piero,L'Eclisse (1962),ESFP,8 Pdb Votes
3694,The Man,Sunrise: A Song of Two Humans,ESFP,11 Pdb Votes
3695,Sophia,The Color Purple (1985),ESFP,38 Pdb Votes
3696,Judy,Rebel Without a Cause (1955),ESFP,10 Pdb Votes
3697,Snow White,Charming (2018),XXXX,12 Pdb Votes
3698,Cinderella,Charming (2018),ESFP,1 Pdb Vote
3699,King Duncan,Macbeth (2015),ESFP,0
3700,Tamara,Pirates of the Caribbean,ESFP,22 Pdb Votes
3701,Tom Hewett,Match Point (2005),ESFP,9 Pdb Votes
3702,Argyle,Die Hard,ESFP,35 Pdb Votes
3703,Gazelle,Zootopia (2016),ESFP,107 Pdb Votes
3704,Princess Su,Mulan (Franchise),ESFP,99 Pdb Votes
3705,Ryan,The Layover,ESFP,1 Pdb Vote
3706,Erica,SubUrbia (1996),ESFP,2 Pdb Votes
3707,Sooze,SubUrbia (1996),ESTJ,2 Pdb Votes
3708,Buff,SubUrbia (1996),ENFP,2 Pdb Votes
3709,George Berger,Hair (1979),ESFP,41 Pdb Votes
3710,Hilary Van Doren,Fame (1980),ESFP,3 Pdb Votes
3711,Freda Lubert,The Aftermath (2019),ESFP,1 Pdb Vote
3712,Deborah Fontanel Owens,The Secret Life of Bees (2008),ESFP,22 Pdb Votes
3713,Roll,A Bug's Life (1998),ESFP,20 Pdb Votes
3714,Tuck,A Bug's Life (1998),ESFP,13 Pdb Votes
3715,Sydney,The Invisible Man (2020),ESFP,9 Pdb Votes
3716,Suri,Dinosaur (2000),ESFP,7 Pdb Votes
3717,Url,Dinosaur (2000),ESFP,6 Pdb Votes
3718,Son,The Red Turtle,ESFP,78 Pdb Votes
3719,Clank,Tinker Bell (2008),ESFP,39 Pdb Votes
3720,Isaac,The Fault in Our Stars (2014),ESFP,5 Pdb Votes
