,char,movie,mbti,votes
1132,Mr. Eugene Helpmann,Brazil (1985),XXXX,1 Pdb Vote
1133,Thayla Caldeira,Dan Life,ESFJ,23 Pdb Votes
1134, Ayano Yoshino ,Love Like the Falling Petals (2022),ESFJ,4 Pdb Votes
1135,Marilene,Tô ryca,XXXX,4 Pdb Votes
1136,Ulysses,Tô ryca,XXXX,5 Pdb Votes
1137,Debbie,This is 40,ESFJ,15 Pdb Votes
1138,Beth,Await Further Instructions,ESFJ,1 Pdb Vote
1139, Maggie,Along For The Ride,ESFJ,6 Pdb Votes
1140,Emma,Bodies Bodies Bodies,ESFJ,108 Pdb Votes
1141,April Havens,Knight and Day,XXXX,4 Pdb Votes
1142,slugma,Turning Red (2022),ESFJ,11 Pdb Votes
1143,Pamela Legat,Munich - The Edge of War,ESFJ,2 Pdb Votes
1144,Camilla,Isi and Ossi,ESFJ,5 Pdb Votes
1145,Bhorn,The Maid,ESFJ,3 Pdb Votes
1146,Jody Flynn,Being Flynn (2012),ESFJ,2 Pdb Votes
1147,The Crec 🚐,STRIVE,ESFJ,6 Pdb Votes
1148,Judy,The Crazies (2010),ESFJ,10 Pdb Votes
1149,Helen McCaffrey,Backdraft (1991),ESFJ,3 Pdb Votes
1150,Adia (100th),Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
1151,Hae-Geum,The Pirates: The Last Royal Treasure (2022),XXXX,4 Pdb Votes
1152,Siobhan,Wendell and Wild,ESFJ,47 Pdb Votes
1153,Carolyn Brody,Cats & Dogs,ESFJ,1 Pdb Vote
1154,Janice Townsend,The Bronze,ESFJ,8 Pdb Votes
1155,Mamma King,How High (2001),ESFJ,3 Pdb Votes
1156,Calvin,Moonshot (2022),XXXX,3 Pdb Votes
1157,Live Astley,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
1158,Cornella Clay,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
1159,Wisconsent Eskin,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
1160,District 10,Tales Of The Hunger Games (TOTHG),ESFJ,1 Pdb Vote
1161,District 1,Tales Of The Hunger Games (TOTHG),ESFJ,7 Pdb Votes
1162,Françoise,Ma nuit chez Maud,ESFJ,2 Pdb Votes
1163,Dre Lena Fiore Kendricks,Tears of the Sun,XXXX,12 Pdb Votes
1164,Jill,Greener Grass,ESFJ,6 Pdb Votes
1165,Frankie Fishlips,Despicable Me (Franchise),ESFJ,1 Pdb Vote
1166,Marcia Carpenter,Drive Thru - Fast food killer ( 2007 ),ESFJ,2 Pdb Votes
1167,Mrs. Bowers,Death on the Nile (2022),ESFJ,7 Pdb Votes
1168,Graziella,West Side Story (2021),ESFJ,16 Pdb Votes
1169,Monica,Il filo invisibile (The Invisible Thread),ESFJ,10 Pdb Votes
1170,Sarah,Under The Silver Lake,ESFJ,19 Pdb Votes
1171,Jesse,Turning Red (2022),ESFJ,60 Pdb Votes
1172,Cora Papadakis,The Postman Always Rings Twice (1981),ESFJ,2 Pdb Votes
1173,Mrs. Taft,Charley Varrick,ESFJ,2 Pdb Votes
1174,Eamnon's Mum,Sing Street (2016),XXXX,1 Pdb Vote
1175,Matt,I Trapped the Devil,ESFJ,5 Pdb Votes
1176,Harper,Captain Fantastic (2016),ESFJ,10 Pdb Votes
1177,Breakfast ,Ax 'Em (1992),XXXX,1 Pdb Vote
1178,Lena Dupree,Scooby-Doo on Zombie Island (1998),XXXX,4 Pdb Votes
1179,Desi Arnaz,Being the Ricardos (2021),ESFJ,12 Pdb Votes
1180,Tang Mie,The Kerberos Saga,ESFJ,1 Pdb Vote
1181,Ellie Reed,The Adam Project,ESFJ,61 Pdb Votes
1182,Stacy,Wayne's World (1992),ESFJ,11 Pdb Votes
1183,Inez Quintero,The Mark of Zorro (1940),XXXX,1 Pdb Vote
1184,Libby Hauser,"Legally Blonde 2: Red, White & Blonde",ESFJ,3 Pdb Votes
1185,Jeanne,A Cat in Paris (Une vie de chat),ESFJ,1 Pdb Vote
1186,Aslı,Aşk Taktikleri,ESFJ,13 Pdb Votes
1187,Alotta Fagina,Austin Powers,ESFJ,4 Pdb Votes
1188,Atul Joesph,STRIVE,ESFJ,8 Pdb Votes
1189,Brody Smith,STRIVE,ESFJ,8 Pdb Votes
1190,Peter Bloomfield,But I'm a Cheerleader (1999),ESFJ,5 Pdb Votes
1191,Patoruzito,Patoruzito (Películas),ESFJ,7 Pdb Votes
1192,Faia Raige,After Earth,ESFJ,2 Pdb Votes
1193,Ryan,Sing (Franchise),ESFJ,9 Pdb Votes
1194,Rosalyn,Heavy Traffic (1973),ESFJ,1 Pdb Vote
1195,Molly,Heavy Traffic (1973),ESFJ,1 Pdb Vote
1196,Zhou Lin Lin,Love the Way You Are (2019),ESFJ,5 Pdb Votes
1197,"Moe ""Crazy Moe""",Heavy Traffic (1973),ESFJ,2 Pdb Votes
1198,Samantha Barzel,The Mexican (2001),ESFJ,4 Pdb Votes
1199,Doğuhan Bey (Halkçı Vekil),Büyük Meclis,ESFJ,8 Pdb Votes
1200,Kyoko Harase,Ju-On(Franchise),ESFJ,8 Pdb Votes
1201,Jennifer Fell,Aileen Wuornos: American Boogeywoman (2021),ESFJ,1 Pdb Vote
1202,Ginny,Enough (2002),ESFJ,1 Pdb Vote
1203,Baba Yaga,The Last Bogatyr (trilogy),ESFJ,3 Pdb Votes
1204,Sam,The Magic Roundabout / Doogal (2005),XXXX,1 Pdb Vote
1205,Zooey Kern,Kodachrome,ESFJ,3 Pdb Votes
1206,Joe,Melody Time,ESFJ,1 Pdb Vote
1207,Singing Harp,Fun and Fancy Free,XXXX,1 Pdb Vote
1208,Kenyon Stone,Coach Carter,XXXX,2 Pdb Votes
1209,Lara Tyler,The Decoy Bride,ESFJ,1 Pdb Vote
1210,Kareenah Dandrige,Deliver Us From Eva,XXXX,2 Pdb Votes
1211,"Morty ""Mickey"" Melnick",Meatballs (1979),ESFJ,2 Pdb Votes
1212,Candace,Meatballs (1979),ESFJ,2 Pdb Votes
1213,Dorothy Maguire,The Tender Bar,ESFJ,2 Pdb Votes
1214,Virginia Hill,Bugsy (1991),ESFJ,3 Pdb Votes
1215,Amy,Compulsion (2013),ESFJ,4 Pdb Votes
1216,Bok Nam,Seoul Vibe,ESFJ,3 Pdb Votes
1217,Aoi Kiryu,Fortuna's Eye,ESFJ,1 Pdb Vote
1218,Ralph,Saving Mr. Banks (2013),XXXX,6 Pdb Votes
1219,Nurse Margie,"Girl, Interrupted (1999)",XXXX,4 Pdb Votes
1220,Annette Kaysen,"Girl, Interrupted (1999)",ESFJ,1 Pdb Vote
1221,Noi-Naa,My Girl / Fan Chan (2003),ESFJ,5 Pdb Votes
1222,Vanags mother,Blizzard of Souls,ESFJ,16 Pdb Votes
1223,Sakura Hiraga,Fishbowl Wives,ESFJ,6 Pdb Votes
1224,Giselle,Animals United (2010),ESFJ,2 Pdb Votes
1225,Deirdre Blake,The Humans (2021),ESFJ,5 Pdb Votes
1226,Brigid Blake,The Humans (2021),ESFJ,2 Pdb Votes
1227,Sally Gerber,Perfect World (1993),ESFJ,4 Pdb Votes
1228,Helena Ekdahl,Fanny & Alexander (1982),ESFJ,1 Pdb Vote
1229,Big Joe Becker,Pass the Ammo (1988),ESFJ,21 Pdb Votes
1230,Strawberry,Red Rocket,ESFJ,8 Pdb Votes
1231,Aunt Em,The Wiz (1978),ESFJ,7 Pdb Votes
1232,Buddy Slade,Young Adult (2011),XXXX,2 Pdb Votes
1233,Hattie Hayes,Encounter (2021),ESFJ,7 Pdb Votes
1234,Vossellin,Le Trou (1960),ESFJ,2 Pdb Votes
1235,Dr. Elizabeth Tullen,My Life in Ruins (2009),ESFJ,12 Pdb Votes
1236,Druid Dziki Dzik,Magnaci i Czarodzieje,ESFJ,2 Pdb Votes
1237,Rosalinda Amendola,A Christmas Wish (The Great Rupert),ESFJ,4 Pdb Votes
1238,Dorfman,Bad Santa (2003- 2016),ESFJ,1 Pdb Vote
1239,Wan,The Whole Truth (2021),ESFJ,4 Pdb Votes
1240,Whitey Duvall,8 Crazy Nights,ESFJ,1 Pdb Vote
1241,Aunt Lucille,Superhero Movie (2008),ESFJ,3 Pdb Votes
1242,Fernando Wood,Lincoln (2012),ESFJ,12 Pdb Votes
1243,Mary Todd Lincoln,Lincoln (2012),XXXX,4 Pdb Votes
1244,Rhonda Deane,White Men Can't Jump,ESFJ,3 Pdb Votes
1245,Lieutenant Mowett,Master and Commander: The Far Side of the World (2003),ESFJ,1 Pdb Vote
1246,Maire O'Donnell,A Shine of Rainbows (2009),ESFJ,6 Pdb Votes
1247,vikramadeva,Baahubali (Film Series),ESFJ,6 Pdb Votes
1248,Bernie Tiede,Bernie (2011),ESFJ,3 Pdb Votes
1249,Jackie,Back To The Outback,ESFJ,2 Pdb Votes
1250,Bibi gohar,Bache mohandes,ESFJ,13 Pdb Votes
1251,Farkhonde vahdat,Lahzeye gorgo mish,ESFJ,21 Pdb Votes
1252,Patrick “Pat” Finley,Heavyweights (1995),ESFJ,7 Pdb Votes
1253,Noelle Kringle,Noelle,ESFJ,2 Pdb Votes
1254,Diaz,Lightyear (2022),ESFJ,10 Pdb Votes
1255,Tasya,Teluk Alaska,ESFJ,3 Pdb Votes
1256,Lilly Bertineau,Taxi (1998),XXXX,9 Pdb Votes
1257,Elizabeth Dodd,The Master (2012),ESFJ,3 Pdb Votes
1258,William Collyer,The Deep Blue Sea,ESFJ,27 Pdb Votes
1259,Gillian,The Spy Next Door,ESFJ,7 Pdb Votes
1260,Susan Heffley,Diary of a Wimpy Kid (2020s Series),ESFJ,2 Pdb Votes
1261,Señora Guzmán,Encanto (2021),ESFJ,6 Pdb Votes
1262,Megsie Green,Nanny McPhee and the Big Bang,ESFJ,10 Pdb Votes
1263,"Veli-Pekka ""Veepee"" Miettinen",Onni von Sopanen (2006),ESFJ,1 Pdb Vote
1264,Frank Wishbone,Monster Family,ESFJ,2 Pdb Votes
1265,Principal John Walker,The Incredibles (Franchise),ESFJ,2 Pdb Votes
1266,Nilma Prasad,Raising Helen (2004),ESFJ,1 Pdb Vote
1267,Johnny,Thankskilling (2008),ESFJ,3 Pdb Votes
1268,Miriam Deering,"Hush...Hush, Sweet Charlotte (1964)",ESFJ,4 Pdb Votes
1269,Tina Tralman,Death Clique,XXXX,20 Pdb Votes
1270,Öznur Kula,Film (The Movie),ESFJ,4 Pdb Votes
1271,Mink Larouie,Miller's Crossing (1990),ESFJ,1 Pdb Vote
1272,Paul McCartney (Help!),Help! (1965),ESFJ,4 Pdb Votes
1273,Gladys Foster,Legion (2010),ESFJ,5 Pdb Votes
1274,Jaffe,Dirty Harry,ESFJ,1 Pdb Vote
1275,Mewsette,Guy Purr-ee,ESFJ,42 Pdb Votes
1276,Koharu Fukuura,The Cinderella Addiction (2021),ESFJ,1 Pdb Vote
1277,Reverend Brown,Coming to America (1988),ESFJ,1 Pdb Vote
1278,Glim,Mune: Guardian of the Moon,ESFJ,13 Pdb Votes
1279,Patricia,Chasing Papi (2003),ESFJ,116 Pdb Votes
1280,Thomas Fuentes,Chasing Papi (2003),ESFJ,23 Pdb Votes
1281,Topaz,Barbie: Fairytopia (2005),ESFJ,8 Pdb Votes
1282,John,Last Night in Soho (2021),ESFJ,1 Pdb Vote
1283,Tía Rosita,Coco (2017),ESFJ,8 Pdb Votes
1284,Rory,About Time (2013),ESFJ,5 Pdb Votes
1285,Joe,Christmas Oranges,ESFJ,17 Pdb Votes
1286,Coach Bang,Take Off,ESFJ,4 Pdb Votes
1287,Ed,Markiplier Cinematic Multiverse,ESFJ,1 Pdb Vote
1288,Sophia,Silent House,ESFJ,18 Pdb Votes
1289,Meta Man,The Incredibles (Franchise),XXXX,2 Pdb Votes
1290,Fyodor Ivanovich Borozdin,The Cranes Are Flying,ESFJ,1 Pdb Vote
1291,Irène Leblan,Elle (2016),ESFJ,19 Pdb Votes
1292,Zoot,Monty Python and the Holy Grail (1975),ESFJ,39 Pdb Votes
1293,Marion,De Pernas pro Ar (franchise),ESFJ,106 Pdb Votes
1294,Crunch,Seal Team (2021),XXXX,6 Pdb Votes
1295,Keely,One of us is Lying (Show),ESFJ,0
1296,Юлия Семакина,Univer. New Dorm,ESFJ,0
1297,Addy Prentiss,One of us is Lying (Show),ESFJ,0
1298,Emmi,Ali: Fear Eats the Soul (1974),XXXX,0
1299,Michael Chase,The Collector,ESFJ,0
1300,Officer Norton,Chucky,ESFJ,12 Pdb Votes
1301,Christa Marsh,Final Destination (2000),ESFJ,3 Pdb Votes
1302,Jun-hee,On the Beach at Night Alone (2017),ESFJ,2 Pdb Votes
1303,Suzanne Kingston,Are We There Yet?,ESFJ,3 Pdb Votes
1304,Amanda Benson,Swindle (2013),ESFJ,18 Pdb Votes
1305,Aaron,Kristy (2014),ESFJ,7 Pdb Votes
1306,Diane Weston,Sugar & Spice (2001),ESFJ,9 Pdb Votes
1307,Paola Franchi,House of Gucci,ESFJ,11 Pdb Votes
1308,Stewart,The Bounty Hunter,ESFJ,5 Pdb Votes
1309,Jonathan,The Banana Splits Movie (2019),ESFJ,3 Pdb Votes
1310,Drooper,The Banana Splits Movie (2019),ESFJ,18 Pdb Votes
1311,Neera Young,Planet 51,ESFJ,5 Pdb Votes
1312,Ariane,Belle du Seigneur,INFP,2 Pdb Votes
1313,Brad Whitaker,Daddy's Home,ESFJ,48 Pdb Votes
1314,Kiko of Neverland,The School for Good and Evil,ESFJ,24 Pdb Votes
1315,Flamba,I magicanti e i 3 elementi,ESFJ,3 Pdb Votes
1316,Oneka,Coven/Akelarre (2021),ESFJ,1 Pdb Vote
1317,Caroline McCall,A Thousand Words,XXXX,13 Pdb Votes
1318,Berta,I roteò e la magia dello specchio,ESFJ,5 Pdb Votes
1319,Tia,I roteò e la magia dello specchio,ESFJ,56 Pdb Votes
1320,Scarburon,Gli Animotosi nella Terra di Nondove,ESFJ,1 Pdb Vote
1321,Scuti,Gli Animotosi nella Terra di Nondove,ESFJ,7 Pdb Votes
1322,Bill Tanner (Rory Kinnear),James Bond Film Series,ESFJ,1 Pdb Vote
1323,Barb Lin,Love Hard (2021),ESFJ,9 Pdb Votes
1324,Natalie,Love Hard (2021),ESFJ,4 Pdb Votes
1325,Fernando,C'mon C'mon,XXXX,1 Pdb Vote
1326,Brad Stevenson,The Family Stone,XXXX,2 Pdb Votes
1327,Meeta's Father,Hasee Toh Phasee (2014),ESFJ,1 Pdb Vote
1328,Maureen Trant,The Man in the Moon (1991),ESFJ,3 Pdb Votes
1329,"Elisabeth ""Lisi"" Schnabelstedt",Fack ju Göhte (Suck me Shakespeer),ESFJ,7 Pdb Votes
1330,Françoise,The party (La Boom),ESFJ,7 Pdb Votes
1331,Cindy,Princess Lillifee And The Little Unicorn,ESFJ,12 Pdb Votes
1332,Pasty Cline,Coal Miner's Daughter,ESFJ,7 Pdb Votes
1333,Señora Marquesa,The Holy Innocents / Los Santos Inocentes (1984),ESFJ,23 Pdb Votes
1334,Paco,The Holy Innocents / Los Santos Inocentes (1984),XXXX,2 Pdb Votes
1335,Chuck,The Secret Life of Pets (2016),ESFJ,4 Pdb Votes
1336,Jerry,Liar Liar (1997),ESFJ,1 Pdb Vote
1337,Katie Koons,There's Someone Inside Your House (2021),ESFJ,13 Pdb Votes
1338,Samantha,Confissões De Uma Garota Excluída (2021),ESFJ,3 Pdb Votes
1339,Bruce Niles,The Normal Heart,ESFJ,1 Pdb Vote
1340,Yuhara,Drive My Car,ESFJ,2 Pdb Votes
1341,zahra, Sun Children,ESFJ,1 Pdb Vote
1342,Nadja Cravinhos,O Menino que Matou Meus Pais / A Menina que Matou os Pais (2021),ESFJ,1 Pdb Vote
1343,"Mack ""Mighty Mack"" McTeer",Blues Brothers 2000,XXXX,3 Pdb Votes
1344,Marta,Cry Macho (2021),XXXX,9 Pdb Votes
1345,Rosa,Mar Adentro / The Sea Inside (2004),ESFJ,1 Pdb Vote
1346,Anna,Mauvais Sang,ESFJ,2 Pdb Votes
1347,Summer,Mimi (2021),ESFJ,2 Pdb Votes
1348,Chloe Steele,Left Behind (2014),ESFJ,8 Pdb Votes
1349,Dr. Worth Carter,A Walk to Remember (2002),ESFJ,6 Pdb Votes
1350,Koop,Afterlife of the Party (2021),ESFJ,2 Pdb Votes
1351,Nicole,Sparkshorts (Pixar Artists Projects),ESFJ,5 Pdb Votes
1352,Greg’s Mom,Sparkshorts (Pixar Artists Projects),ESFJ,3 Pdb Votes
1353,Flynn,Ice Age (Franchise),XXXX,1 Pdb Vote
1354,Vieille Dame,La Vieille Dame et les Pigeons,ESFJ,2 Pdb Votes
1355,Benbay,In the Name of the Father (1993),XXXX,4 Pdb Votes
1356,Tsugumi,"Wheel of Fortune and Fantasy (2021, 偶然と想像)",ESFJ,2 Pdb Votes
1357,Kotaro Sakazaki,Kaiji2: The Game of Reclaiming Life,ESFJ,7 Pdb Votes
1358,Brian,2 Fast 2 Furious,ESFJ,4 Pdb Votes
1359,Bahtiyar,Kolonya Cumhuriyeti,ESFJ,5 Pdb Votes
1360,Alison Lebray,Cruel Intentions 3 (2004),ESFJ,2 Pdb Votes
1361,"Robert ""Bob"" Spart",The Adventures of Priscilla: Queen of the Desert,ESFJ,4 Pdb Votes
1362,Jen Sarchie,Deliver Us from Evil(2014),ESFJ,10 Pdb Votes
1363,Philip Wills,Hostiles (2017),XXXX,2 Pdb Votes
1364,Abby,Minor Details,ESFJ,16 Pdb Votes
1365,Daisy Cooper,Laramie,ESFJ,26 Pdb Votes
1366,Corp. Henry Woodson,Hostiles (2017),XXXX,1 Pdb Vote
1367,Anna Schober,Funny Games (1997),XXXX,3 Pdb Votes
1368,Coach Wenchell,Teaching Mrs. Tingle,ESFJ,5 Pdb Votes
1369,Cicely,Triple Dog,ESFJ,2 Pdb Votes
1370,Sydney Lake,Malignant (2021),ESFJ,3 Pdb Votes
1371,Pepa Madrigal,Disney's Encanto,ESFJ,8 Pdb Votes
1372,Goli,The Pig,ESFJ,4 Pdb Votes
1373,Jill,Chucky,ESFJ,3 Pdb Votes
1374,Yohachi,The Sword of Doom (1966),ESFJ,4 Pdb Votes
1375,Curly,Grown Ups,XXXX,7 Pdb Votes
1376,The Plum Of,The Backstroke of the West,ESFJ,2 Pdb Votes
1377,Adam 2,Splitting Adam,ESFJ,9 Pdb Votes
1378,Lori Collins,Splitting Adam,ESFJ,4 Pdb Votes
1379,Nina,Carnaval (2021),ESFJ,4 Pdb Votes
1380,Kathy,Dirty Work (1998),ESFJ,2 Pdb Votes
1381,Kadeer,Sand Castle,ESFJ,14 Pdb Votes
1382,Dudu,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),ESFJ,1 Pdb Vote
1383,Sofia aka mom,Afterlife of the Party (2021),ESFJ,11 Pdb Votes
1384,Bridget,The Wild,ESFJ,4 Pdb Votes
1385,Pavi,Una Película de Huevos,ESFJ,4 Pdb Votes
1386,Sheri Squibbles,Monsters University (2013),ESFJ,1 Pdb Vote
1387,Jennifer,Pants on Fire (2014),ESFJ,12 Pdb Votes
1388,Daniel,Amores Perros / Love's a Bitch (2000),ESFJ,1 Pdb Vote
1389,Rebecca Cantor,The Moth Diaries (2011),ESFJ,9 Pdb Votes
1390,Melina,"Socorro, Virei Uma Garota!",ESFJ,11 Pdb Votes
1391,Angelika,All My Friends Are Dead (2020),XXXX,3 Pdb Votes
1392,Megumi Eto,Battle Royale (2000),ESFJ,4 Pdb Votes
1393,Lauren Thomas,Brawl in Cell Block 99,ESFJ,4 Pdb Votes
1394,Narissa,Cinderella (2021),ESFJ,4 Pdb Votes
1395,Герман,Трудные подростки,ESFJ,0
1396,Koop,Afterlife of the party,ESFJ,0
1397,Sofia,Afterlife of the party,ESFJ,0
1398,Rebecca,Days of Being Wild (1990),ESFJ,0
1399,Juliet Devereau,The Resident (2011),ESFJ,0
1400,Chris Redfield,Resident Evil: Welcome to Raccoon City,ESFJ,27 Pdb Votes
1401,Brad Evans,The Kissing Booth (Film Trilogy),XXXX,6 Pdb Votes
1402,Dot,LeapFrog Franchise (2003-2005),ESFJ,10 Pdb Votes
1403,Charlotte McKenzie,Grown Ups,ESFJ,5 Pdb Votes
1404,Principal Max Anderson,Billy Madison (1995),XXXX,3 Pdb Votes
1405,Mother,The Celebration (Dogme 1 : Festen),ESFJ,4 Pdb Votes
1406,Eva,Vivo (2021),ESFJ,2 Pdb Votes
1407,Craig,Hush (2016),ESFJ,19 Pdb Votes
1408,Miss Dorothy Brown,Thoroughly Modern Millie (1967),ESFJ,1 Pdb Vote
1409,Alex Nelson,Paranormal Activity,ESFJ,2 Pdb Votes
1410,Angela,Haunt (2019),XXXX,7 Pdb Votes
1411,Nathan,Haunt (2019),ESFJ,16 Pdb Votes
1412,Chrissa Maxwell,Chrissa Stands Strong (2009),ESFJ,19 Pdb Votes
1413,Michalina Ostrzeńska,Noce i Dnie (1975),ESFJ,3 Pdb Votes
1414,Mrs. Wiggins,The Lorax (2012),ESFJ,19 Pdb Votes
1415,Mae Tuck,Tuck Everlasting (2002),ESFJ,5 Pdb Votes
1416,Suou Ginta,Marmalade Boy (2018),ESFJ,2 Pdb Votes
1417,Lara,Xuxa Sonho de Menina - 2007,ESFJ,3 Pdb Votes
1418,Willie,Fred Claus (2007),ESFJ,2 Pdb Votes
1419,Danièle,France (2021),ESFJ,8 Pdb Votes
1420,Laura Woodson,Friend Request (2016),ESFJ,11 Pdb Votes
1421,Vivien,Time Is Up,ESFJ,11 Pdb Votes
1422,Zoe Gladstone,Dear Zoe,ESFJ,4 Pdb Votes
1423,Wenlock's wives,Barbie and the Magic of Pegasus (2005),ESFJ,7 Pdb Votes
1424,Martha,Addicted to Fresno (2015),ESFJ,2 Pdb Votes
1425,Mama V,Khumba,XXXX,1 Pdb Vote
1426,Specialist Owen Eldridge,The Hurt Locker,ESFJ,9 Pdb Votes
1427,Queen Constantina,Cinderella (1997),ESFJ,5 Pdb Votes
1428,Calliope,Cinderella (1997),XXXX,4 Pdb Votes
1429,Minerva,Cinderella (1997),ESFJ,8 Pdb Votes
1430,Clara,Una Película de Huevos,ESFJ,1 Pdb Vote
1431,Rachel Clark,Gabriel's Inferno Series,ESFJ,9 Pdb Votes
1432,Di,Una Película de Huevos,ESFJ,1 Pdb Vote
1433,Allie's Mother,Avalon High,ESFJ,21 Pdb Votes
1434,Luisa,Firebird (2021),ESFJ,1 Pdb Vote
1435,Park Dong Won,Sinkhole,ESFJ,36 Pdb Votes
1436,Cinderella's father,Cinderella (1989),ESFJ,6 Pdb Votes
1437,Masami Endo,Blue (2002),ESFJ,1 Pdb Vote
1438,Ronnie,Couples Retreat,ESFJ,16 Pdb Votes
1439,Chirakkal Bala,Urumi (2011),ESFJ,16 Pdb Votes
1440,Dr. Erwin Armstrong,Boss Baby (Franchise),ESFJ,1 Pdb Vote
1441,Carol Templeton,Boss Baby (Franchise),ESFJ,15 Pdb Votes
1442,Cathy,Fools Rush In (1997),ESFJ,3 Pdb Votes
1443,Emperor Franz Joseph,Sissi (Trilogy),ESFJ,7 Pdb Votes
1444,Claire,Before I Go to Sleep (2014),ESFJ,3 Pdb Votes
1445,Donut,Kung Fu Hustle (2004),ESFJ,7 Pdb Votes
1446,Trudy,The Nutcracker Prince (1990),ESFJ,1 Pdb Vote
1447,Female M.U.T.O.,MonsterVerse,ESFJ,4 Pdb Votes
1448,Richard,The Idle Mind,ESFJ,5 Pdb Votes
1449,Laura MacNamara-Sobel,Analyze This,XXXX,15 Pdb Votes
1450,Joe Smith,Team America: World Police (2004),ESFJ,1 Pdb Vote
1451,Linda,The Kissing Booth (Film Trilogy),ESFJ,1 Pdb Vote
1452,June Havens,Knight & Day (2010),ESFJ,1 Pdb Vote
1453,Guiseppe Yakavetta,The Boondock Saints (1999),ESFJ,4 Pdb Votes
1454,Ramnath Gujjar,Tiyaan (2017),ESFJ,18 Pdb Votes
1455,Jayanthan Nair,Tiyaan (2017),ESFJ,1 Pdb Vote
1456,Mrs. Braddock,The Graduate (1967),ESFJ,7 Pdb Votes
1457,Christie,Barbie: A Perfect Christmas (2011),ESFJ,1 Pdb Vote
1458,Alicia,Perfume de violetas,XXXX,1 Pdb Vote
1459,Charlie,Good Luck Chuck (2007),ESFJ,12 Pdb Votes
1460,Daniel Kelly,fiatlux,ESFJ,68 Pdb Votes
1461,Etta Romano (Henrietta),fiatlux,ESFJ,10 Pdb Votes
1462,Tina,Turma da Mônica,ESFJ,3 Pdb Votes
1463,Mônica,Turma da Mônica,ESFJ,1 Pdb Vote
1464,Miško Krstić,Ko to tamo peva,ESFJ,5 Pdb Votes
1465,Mya,Five Feet Apart (2019),ESFJ,271 Pdb Votes
1466,Erin Grant,Five Feet Apart (2019),ESFJ,2 Pdb Votes
1467,Lisa (the mother),Help! I'm a Fish!,XXXX,8 Pdb Votes
1468,Padgett Sawyer,He's All That (2021),ESFJ,3 Pdb Votes
1469,Cynthia Daniels,The Final Destination (2009),ESFJ,47 Pdb Votes
1470,Lori Milligan,The Final Destination (2009),ESFJ,3 Pdb Votes
1471,Susannah Cahalan,Brain On Fire (2016),ESFJ,2 Pdb Votes
1472,Audrey Spitz,Murder Mystery (2019),ESFJ,25 Pdb Votes
1473,Dale,Leave No Trace (2018),ESFJ,5 Pdb Votes
1474,Tsar Ivan Romanov,Bartok the Magnificent,ESFJ,2 Pdb Votes
1475,Jill Sadelstein,Jack & Jill,ESFJ,25 Pdb Votes
1476,Paul,Truth or Die,ESFJ,4 Pdb Votes
1477,Carol,Haunter (2013),ESFJ,2 Pdb Votes
1478,Luke,The Strangers,ESFJ,7 Pdb Votes
1479,Yvette,Baby Boy (2001),ESFJ,1 Pdb Vote
1480,Matt,Together Together (2021),ESFJ,1 Pdb Vote
1481,Vicky Lansing,The Boy Next Door (2015),ESFJ,3 Pdb Votes
1482,Greta Gerwig,Wiener-Dog (2016),ESFJ,23 Pdb Votes
1483,Lora Harrington,Dead End (2003),ESFJ,24 Pdb Votes
1484,Beverly Strattford,Resort to Love,ESFJ,2 Pdb Votes
1485,Nana,The Visit,ESFJ,20 Pdb Votes
1486,Erika Shinohara,Wolf Girl and Black Prince (2016),ESFJ,5 Pdb Votes
1487,Mary Sue Whitewood,At Close Range,ESFJ,2 Pdb Votes
1488,Rosa,Vivo (2021),ESFJ,2 Pdb Votes
1489,Beard Papa,Wreck-It Ralph (Franchise),ESFJ,1 Pdb Vote
1490,Emma Mandrake,It's a disaster,ESFJ,8 Pdb Votes
1491,Sierra,Bad Hair Day,ESFJ,48 Pdb Votes
1492,Miss Marquez,Jack (1996),ESFJ,17 Pdb Votes
1493,Frank Raffo,The Man Who Wasn't There,ESFJ,7 Pdb Votes
1494,Fred McDade,Despicable Me (Franchise),ESFJ,2 Pdb Votes
1495,Mónica Reeves,Bad Hair Day,ESFJ,67 Pdb Votes
1496,Alexis Chandler,Dark Harbor,ESFJ,1 Pdb Vote
1497,Dube,Hotel Rwanda (2004),ESFJ,0
1498,Sonia Kaspbrak,It (2017),ESFJ,0
1499,Nfissa's Mom,Kindil el Bahr,ESFJ,0
1500,Masked Man,#Alive,XXXX,6 Pdb Votes
1501,Thelma,The Bone Collector (1999),ESFJ,3 Pdb Votes
1502,Trish Patterson,Identity Thief,ESFJ,2 Pdb Votes
1503,Tina,Dead Poets Society (1989),ESFJ,1 Pdb Vote
1504,Annette,Lady and the Tramp (1955),ESFJ,2 Pdb Votes
1505,Christian,G.B.F. (2013),ESFJ,5 Pdb Votes
1506,Principal Crowe,G.B.F. (2013),ESFJ,3 Pdb Votes
1507,‘Shely Osgoode,G.B.F. (2013),ESFJ,3 Pdb Votes
1508,Rafaela Origuela,2021,ESFJ,3 Pdb Votes
1509,Claire,The Mirror Has Two Faces (1996),ESFJ,6 Pdb Votes
