,char,movie,mbti,votes
1125,Robert Wakefield,Traffic (2000),ESTJ,2 Pdb Votes
1126,Ava Darling,What’s Your Number (2011),ESTJ,1 Pdb Vote
1127,Ruth Zimmer,Feel the Beat (2020),ESTJ,2 Pdb Votes
1128,Martin,Get Hard (2015),ESTJ,88 Pdb Votes
1129,Carminha Frufru,Turma da Mônica,ESTJ,7 Pdb Votes
1130,Alana Krewson (Miss Hawaii),Miss Congeniality franchise,ESTJ,1 Pdb Vote
1131,Penelope Clay,Persuasion (2022),ESTJ,10 Pdb Votes
1132,Paul Barras,"Napoleon ""Kitbag"" (2023)",ESTJ,2 Pdb Votes
1133,Pal MAX,The Mitchells vs. the Machines (2021),ESTJ,2 Pdb Votes
1134,Little Mama,Paws Of Fury: The Legend Of Hank,ESTJ,1 Pdb Vote
1135,Javaldouz,Bi Hame Chiz (Without Anything 2021),XXXX,3 Pdb Votes
1136,Farookh Malik,Secret Superstar,ESTJ,4 Pdb Votes
1137,Dad,Fred: The Movie,ESTJ,24 Pdb Votes
1138,The School,K-12 (2019),ESTJ,1 Pdb Vote
1139,Tanya,Shallow Hal (2001),ISTJ,2 Pdb Votes
1140,Pundit Darbar,Hum dil de chuke sanam,XXXX,4 Pdb Votes
1141,Wicked Stepmother,Into the Woods (2014),ESTJ,1 Pdb Vote
1142,The Bandit Chief,Seven Samurai (1954) (七人の侍),XXXX,3 Pdb Votes
1143,Mary,Boy with bad luck,XXXX,1 Pdb Vote
1144,"Ally ""Smash"" Mash",16 Love (2012),ESTJ,55 Pdb Votes
1145,Lillian Bloom,The Menu,ESTJ,14 Pdb Votes
1146,Judy,Sleepaway Camp (1983),XXXX,4 Pdb Votes
1147,Pocawatha,"Dragon Ball: Fight Son Goku, Win Son Goku",ESTJ,9 Pdb Votes
1148,Ozzie Ostrich,Willy's Wonderland (2021),ESTJ,5 Pdb Votes
1149,Norma Berger,Very Good Girls,ESTJ,11 Pdb Votes
1150,Honey Best,The Incredibles (Franchise),ESTJ,6 Pdb Votes
1151,Teri,Soul Food,ESTJ,5 Pdb Votes
1152,"Hercules ""Herc"" Hansen",Pacific Rim (2013),ESTJ,14 Pdb Votes
1153,Aye Kesinee,Ed.so family,ESTJ,7 Pdb Votes
1154,Pk Poonyaporn,Ed.so family,ESTJ,7 Pdb Votes
1155,Detective Cope,Crimes of the Future (2022),ESTJ,2 Pdb Votes
1156,Mansour Mahmoodi,The Wedlock 2014,ESTJ,2 Pdb Votes
1157,Captain Syers,Mat Kilau (2022),ESTJ,5 Pdb Votes
1158,Rachel,Frances Ha (2012),ESTJ,2 Pdb Votes
1159,Pak Domu,Ngeri-Ngeri Sedap (2022),ESTJ,4 Pdb Votes
1160,Paul McCartney ,Backbeat (1994),ESTJ,5 Pdb Votes
1161,Kotor,Spycies,ESTJ,6 Pdb Votes
1162,Junko Ishii,Noroi: The Curse (2005),ESTJ,2 Pdb Votes
1163,Park Pyung Ho,Hunt (2022),ISTP,1 Pdb Vote
1164,Antonio Balbi,Alive (1993),ESTJ,67 Pdb Votes
1165,Belle Bottom,Despicable Me (Franchise),ESTJ,2 Pdb Votes
1166,Black Team Leader,Auralnauts Star Wars Cannon,ESTJ,3 Pdb Votes
1167,Space Hooters waiter droid,Auralnauts Star Wars Cannon,ESTJ,9 Pdb Votes
1168,Latham Cole,The Lone Ranger,ESTJ,27 Pdb Votes
1169,Viktoria,The Invitation (2022),ESTJ,5 Pdb Votes
1170,Narendra,Nanti Kita Cerita tentang Hari Ini,ESTJ,8 Pdb Votes
1171,CLEO DE NILE,Monster high live action,ESTJ,15 Pdb Votes
1172,Ximena Torres,Funhouse,XXXX,9 Pdb Votes
1173,Captain Hammer,Captain Pineapple,ESTJ,2 Pdb Votes
1174,Beam,2 Moons (2017),XXXX,3 Pdb Votes
1175,Commissaire Patrick Bialès,La Cité de la Peur (1994),ESTJ,7 Pdb Votes
1176,Captain,Cool Hand Luke (1967),XXXX,4 Pdb Votes
1177,Susan,Not Okay (2022),ESTJ,1 Pdb Vote
1178,Rocky 'Raja krishnappa Bairya',KGF,ESTJ,3 Pdb Votes
1179,Judith Sanders,Not Okay (2022),ESTJ,2 Pdb Votes
1180,Principal Carlsen,The Binge,ESTJ,3 Pdb Votes
1181,"Albert ""Mister"" Johnson",The Color Purple (2023),ESTJ,4 Pdb Votes
1182,Caner,Azizler (2021),ESTJ,5 Pdb Votes
1183,Lena / Good Girl №2,The Land of Good Children (2013),ESTJ,13 Pdb Votes
1184,Sir Walter Elliot,Persuasion (2022),ESTJ,14 Pdb Votes
1185,Andrea Archer,Spree,ESTJ,11 Pdb Votes
1186,Frederick Pengler,Spree,ESTJ,2 Pdb Votes
1187,Countess Czyńska,Znachor (1982),ESTJ,2 Pdb Votes
1188,Doctor Pawlicki,Znachor (1982),ESTJ,1 Pdb Vote
1189,Prokop,Znachor (1982),XXXX,5 Pdb Votes
1190,Paola Barão,Swingverse,ESTJ,1 Pdb Vote
1191,Profesor Husodo Notosastro,Habibie & Ainun 3 (2019),XXXX,13 Pdb Votes
1192,Ricardo Tubbs,Miami Vice (2006),ESTJ,10 Pdb Votes
1193,Rini,Satan's Slaves (Franchise),ESTJ,1 Pdb Vote
1194,Braden,Fire Island (2022),ESTJ,3 Pdb Votes
1195,Agnes Dmitriev,Swingverse,ESTJ,15 Pdb Votes
1196,Vince Merrick,Hustle,ESTJ,33 Pdb Votes
1197,Taabe,Predator,ESTJ,1 Pdb Vote
1198,Maureen Barry,Pride,XXXX,1 Pdb Vote
1199,Hefina Headon,Pride,ESTJ,0
1200,Josef Fischer,The Illusionist,ESTJ,5 Pdb Votes
1201,Cashier,Fulled,XXXX,4 Pdb Votes
1202,Mr. Garner,Heavyweights (1995),XXXX,4 Pdb Votes
1203,Mr. Eddie Mannix,"Hail, Caesar (2016)",ESTJ,14 Pdb Votes
1204,Ken,Queenpins,ESTJ,12 Pdb Votes
1205,Jonas' Mother,The Giver (2014),ESTJ,26 Pdb Votes
1206,Alaistair,Boiling Point (2021),ESTJ,5 Pdb Votes
1207,Marta,Kidnapped (Secuestrados),ESTJ,3 Pdb Votes
1208,Terrance “Terry” Glass,The Glass House,ESTJ,7 Pdb Votes
1209,Anna Fassbender,What's New Pussycat? (1965),ESTJ,1 Pdb Vote
1210,God,The Brand New Testament,ESTJ,1 Pdb Vote
1211,Manav Sangha,Dil Dhadakne Do,ESTJ,3 Pdb Votes
1212,Kamal Mehra,Dil Dhadakne Do,ESTJ,3 Pdb Votes
1213,Brother,Hatching,ESTJ,12 Pdb Votes
1214,Mother,Hatching,ESTJ,30 Pdb Votes
1215,Mrs. Vernon-Williams,Cry-Baby,ESTJ,3 Pdb Votes
1216,Solene,Conte d'ete (A summer's tale),ESTJ,5 Pdb Votes
1217,Lehto,The Unknown Soldier (2017),ESTJ,8 Pdb Votes
1218,Tom &amp; Jerry's mother,I Not Stupid Too (小孩不笨2),ESTJ,2 Pdb Votes
1219,Tom &amp; Jerry's father,I Not Stupid Too (小孩不笨2),ESTJ,1 Pdb Vote
1220,Cheng Cai's father,I Not Stupid Too (小孩不笨2),ESTJ,1 Pdb Vote
1221,Lieutenant Colonel Mick Canales,Battleship (2012),ESTJ,14 Pdb Votes
1222,Crispin Losberne,Twist (2021),ESTJ,2 Pdb Votes
1223,Admiral Terrance Shane,Battleship (2012),ESTJ,12 Pdb Votes
1224,Posey,My Little Pony: A New Generation (2021),ESTJ,30 Pdb Votes
1225,Frauenlob von Zvetter (Фрауэнлоб фон Цветтер),The Adventure of Alyonushka And Yerema,ESTJ,6 Pdb Votes
1226,Tech Stocks Guy,Bruce Almighty (2003),ESTJ,2 Pdb Votes
1227,Debbie Connelly,Bruce Almighty (2003),ESTJ,2 Pdb Votes
1228,Lt. Natasha “Phoenix” Trace,Top Gun Series,ESTJ,127 Pdb Votes
1229,Juez de Paz,Martín Fierro: la película (2007),ESTJ,3 Pdb Votes
1230,Howard,The Man Who Knew Infinity (2015),ESTJ,17 Pdb Votes
1231,Captain Putty,Chip 'n Dale Rescue Rangers (2022),ESTJ,6 Pdb Votes
1232,Bjornson the Cheesmonger,Chip 'n Dale Rescue Rangers (2022),ESTJ,17 Pdb Votes
1233,Jessica Chambers,A House on the Bayou (2021),ESTJ,10 Pdb Votes
1234,Andy,The Banana Splits Movie (2019),XXXX,12 Pdb Votes
1235,Natasha Arora,Zindagi Na Milegi Dobara,ESTJ,6 Pdb Votes
1236,Nari Contractor,Dhamaal (2007),ESTJ,2 Pdb Votes
1237,Bill Long,Father Stu,ESTJ,12 Pdb Votes
1238,Crumbelina,Wreck-It Ralph (Franchise),ESTJ,29 Pdb Votes
1239,"Mironova ""Iron Button""/Миронова ""Железная кнопка""",Scarecrow (Чучело),ESTJ,5 Pdb Votes
1240,Lady Ascot,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ESTJ,5 Pdb Votes
1241,Alexander Semyonovich Kovalev,Chikatilo,ESTJ,22 Pdb Votes
1242,Anton,KKN di Desa Penari,ESTJ,27 Pdb Votes
1243,Ayu,KKN di Desa Penari,ESTJ,15 Pdb Votes
1244,Inspector Francis Aberline,The Wolfman,ESTJ,14 Pdb Votes
1245,Kyohei Yokoyama,Still Walking,ESTJ,5 Pdb Votes
1246,Alex Ong,Ah boys to men,ESTJ,1 Pdb Vote
1247,Heug-seol,Alienoid (2022),XXXX,5 Pdb Votes
1248,"Abbu ""Papa"" Kadam",The Hundred-Foot Journey,ESTJ,3 Pdb Votes
1249,Ms Presley,Deadly Detention,ESTJ,11 Pdb Votes
1250,Stacey Clarke,Crush (2022),ESTJ,5 Pdb Votes
1251,Mathias,Les crevettes pailletées,ESTJ,34 Pdb Votes
1252,sara,tadeo jones : the lost explorer 2012,ESTJ,6 Pdb Votes
1253,Clarice,It Takes Two,ESTJ,6 Pdb Votes
1254,Chef Bouche,Beauty and the Beast (Franchise),XXXX,15 Pdb Votes
1255,Jessica,Sorority Row (2009),ESTJ,7 Pdb Votes
1256,Mükerrem,Aile Arasinda,ESTJ,9 Pdb Votes
1257,Deepa Hegde,K.G.F (Series),ESTJ,4 Pdb Votes
1258,Alex,Hell House LLC,ESTJ,14 Pdb Votes
1259,Lúcia,Bingo: O Rei das Manhãs,ESTJ,10 Pdb Votes
1260,Hank Loomis,Scream (Franchise),ESTJ,1 Pdb Vote
1261,Jimmy Murray,Fireheart (2022),ESTJ,11 Pdb Votes
1262,Garuda,K.G.F (Series),ESTJ,13 Pdb Votes
1263,Remika Sen,K.G.F (Series),ESTJ,7 Pdb Votes
1264,Rajendra Desai,K.G.F (Series),ESTJ,16 Pdb Votes
1265,Young Maya Sorian,The Adam Project,ESTJ,32 Pdb Votes
1266,Bang,4Kings,ESTJ,30 Pdb Votes
1267,Lady Scott,RRR (2022),ESTJ,10 Pdb Votes
1268,Ueda Rio,Orange (2015),ESTJ,7 Pdb Votes
1269,Dona Joana,"Ó Paí, Ó (Look at this)",ESTJ,1 Pdb Vote
1270,Jacques,The Good Heart,ESTJ,4 Pdb Votes
1271,"Principal Nelson ""Boilerhead"" Burdock",How to Eat Fried Worms (2006),ISTJ,9 Pdb Votes
1272,Danica O'Dea,Let's Play Some Mafia (2022),ESTJ,68 Pdb Votes
1273,Olivia Henson,The Unbearable Weight of Massive Talent (2022),ESTJ,12 Pdb Votes
1274,King Aurvandill,The Northman (2022),ESTJ,5 Pdb Votes
1275,Coach Murray,Crush (2022),ESTJ,9 Pdb Votes
1276,Celci Kelvina,In Space Wth Markiplier,ESTJ,11 Pdb Votes
1277,Ms. Darabi,No Men Allowed (2011),XXXX,8 Pdb Votes
1278,Kathy Morningside,Miss Congeniality franchise,ESTJ,5 Pdb Votes
1279,Salvatore Maroni,The Dark Knight,ESTJ,24 Pdb Votes
1280,Joe Guire,How to Eat Fried Worms (2006),ENTJ,149 Pdb Votes
1281,Scott Buxton,RRR (2022),ESTJ,2 Pdb Votes
1282,Deirdre Beaubeirdre,Everything Everywhere All At Once,ESTJ,1 Pdb Vote
1283,Calfunao,Nahuel y el libro mágico,ESTJ,2 Pdb Votes
1284,Dhingra,Rockstar (2011),XXXX,10 Pdb Votes
1285,Prof. Justice Hernandez,Bar Boys,ESTJ,2 Pdb Votes
1286,The Bitch,Postal (2007),ESTJ,11 Pdb Votes
1287,Merrill Jennings,Rat Race (2001),ESTJ,6 Pdb Votes
1288,Elliott Snyder,Grumpy Old Men,ESTJ,13 Pdb Votes
1289,Max Goldman,Grumpy Old Men,ESTJ,2 Pdb Votes
1290,The Green Car,This is 40,ESTJ,30 Pdb Votes
1291,Augustine,8 femmes,ESTJ,116 Pdb Votes
1292,Maya Babanikos,Shaft (2019),ESTJ,3 Pdb Votes
1293,Raziabai,Gangubai Kathiawadi (2022),ESTJ,1 Pdb Vote
1294,Jordan,Bodies Bodies Bodies,ESTJ,7 Pdb Votes
1295,"Quintus Dias ""Centurion""",Centurion,ESTJ,1 Pdb Vote
1296,Minister Neergaard,Against the Ice,ESTJ,7 Pdb Votes
1297,Thomas Roseland,The Purge (Franchise),ESTJ,0
1298,Yenny,Wonder Girls - The Movie,ESTJ,0
1299,The Voice,The Belko Experiment (2016),ESTJ,0
1300,the slug,Turning Red (2022),ESTJ,24 Pdb Votes
1301,Sam Parrish,Jumanji (1995),ESTJ,5 Pdb Votes
1302,Mrs. Wan,The Maid,ESTJ,3 Pdb Votes
1303,"CR, NJ, ZW, MM, MN, JN, DG &amp; RR Clinton 🚌",STRIVE,ESTJ,6 Pdb Votes
1304,Stephen McCaffrey,Backdraft (1991),ESTJ,5 Pdb Votes
1305,General Tsin,Kung Fu Panda (Franchise),ESTJ,6 Pdb Votes
1306,Wendell,Wendell and Wild,ESTJ,21 Pdb Votes
1307,Ms. Crandell,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
1308,Carolyn,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
1309,Mrs. Sturak,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
1310,Sue Ellen Crandell,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
1311,Cornelia Bullock,My Man Godfrey (1936),ESTJ,3 Pdb Votes
1312,Uco,The Raid 2: Berendal (2014),ESTJ,11 Pdb Votes
1313,The Hammer,Thirteen Ghosts (2001),ESTJ,8 Pdb Votes
1314,Dr Sonovitch,Transporter 2,ESTJ,1 Pdb Vote
1315,Sam Ketchum,Old Henry (2021),ESTJ,15 Pdb Votes
1316,Papa Jupiter,The Hills Have Eyes (1977),ESTJ,6 Pdb Votes
1317,Mama,The Hills Have Eyes (1977),ESTJ,6 Pdb Votes
1318,Fisk Brantner,Upgrade (2018),XXXX,5 Pdb Votes
1319,Peter Cable,Klute (1971),ESTJ,2 Pdb Votes
1320,Anne,I Want You Back (2022),ESTJ,2 Pdb Votes
1321,Babypowder,How High (2001),ESTJ,3 Pdb Votes
1322,District 6,Tales Of The Hunger Games (TOTHG),ESTJ,6 Pdb Votes
1323,Bark Berjack,Tales Of The Hunger Games (TOTHG),ESTJ,1 Pdb Vote
1324,Lisa,Greener Grass,ESTJ,5 Pdb Votes
1325,Queen Elizabeth II,Despicable Me (Franchise),ESTJ,42 Pdb Votes
1326,Dr.Doolittle,Dr.Doolittle (1998),XXXX,3 Pdb Votes
1327,Marie Van Schuyler,Death on the Nile (2022),ESTJ,8 Pdb Votes
1328,Songwriter,Under The Silver Lake,ESTJ,16 Pdb Votes
1329,Papi,The Emperor's New Groove (2000),ESTJ,5 Pdb Votes
1330,Hubert de Marais,Apocalypse Now (1979),ESTJ,5 Pdb Votes
1331,De Guiche,Cyrano,ESTJ,8 Pdb Votes
1332,W.S. Hamilton,Killers of the Flower Moon,ESTJ,14 Pdb Votes
1333,Queen Bee,L'apetta Giulia e la Signora Vita (2003),ESTJ,2 Pdb Votes
1334,Norman Thayer,On Golden Pond (1981),ESTJ,5 Pdb Votes
1335,Na Ok-bun,I Can Speak,ESTJ,3 Pdb Votes
1336,Angela Valentini,Unsane,ESTJ,9 Pdb Votes
1337,Morgan Moonscar,Scooby-Doo on Zombie Island (1998),ESTJ,1 Pdb Vote
1338,William Frawley,Being the Ricardos (2021),ESTJ,5 Pdb Votes
1339,Lucille Ball,Being the Ricardos (2021),ESTJ,20 Pdb Votes
1340,Archbishop of Canterbury,The King (2019),ESTJ,4 Pdb Votes
1341,Dante,The Texas Chainsaw Massacre (Franchise),ESTJ,10 Pdb Votes
1342,Yonyx,Bigbug,ESTJ,4 Pdb Votes
1343,Gabriel Robinson,Blacklight,ESTJ,8 Pdb Votes
1344,Buddy Ackerman,Swimming With Sharks,ESTJ,6 Pdb Votes
1345,Jo Braddock,Uncharted (2022),ESTJ,26 Pdb Votes
1346,Ella Hirsch,In Her Shoes (2005),ESTJ,3 Pdb Votes
1347,Brer Fox,The Adventures of Brer Rabbit,ESTJ,6 Pdb Votes
1348,Captain Esteban Pasquale,The Mark of Zorro (1940),XXXX,1 Pdb Vote
1349,Mattie Ross,True Grit (1969),XXXX,1 Pdb Vote
1350,Euphemia Bouc,Death on the Nile (2022),ESTJ,25 Pdb Votes
1351,Hideto Bando,Crows Zero (2007),ESTJ,11 Pdb Votes
1352,Richard,X+Y / A Brilliant Young Mind (2014),ESTJ,6 Pdb Votes
1353,Cutter,Ghost in the Shell (2017),ESTJ,4 Pdb Votes
1354,Bick Benedict ,Giant (1956),ESTJ,11 Pdb Votes
1355,Stanford Marks,"Legally Blonde 2: Red, White & Blonde",ESTJ,3 Pdb Votes
1356,Grace Rossiter,"Legally Blonde 2: Red, White & Blonde",ESTJ,7 Pdb Votes
1357,Victoria Rudd,"Legally Blonde 2: Red, White & Blonde",ESTJ,3 Pdb Votes
1358,Victor,Bigbug,ESTJ,3 Pdb Votes
1359,Tito Torrisi,Il Burbero (The Gruff),ESTJ,1 Pdb Vote
1360,Joseph “Joey” Conover,STRIVE,ESTJ,8 Pdb Votes
1361,"Olivia ""Liv"" Williams",STRIVE,ESTJ,8 Pdb Votes
1362,Senator Voice,Space Chimps (2008),ESTJ,4 Pdb Votes
1363,Nancy Bloomfield,But I'm a Cheerleader (1999),ESTJ,4 Pdb Votes
1364,Ringmaster,Pinocchio: A True Story (2022),ESTJ,7 Pdb Votes
1365,"""Norma Bates""",Psycho (Franchise),ESTJ,29 Pdb Votes
1366,Jung Yoo-na,Samjin Company English Class,XXXX,1 Pdb Vote
1367,Jocinda,Moonfall (2022),ESTJ,10 Pdb Votes
1368,Senhor Wilson,Bicho de sete cabeças,ESTJ,8 Pdb Votes
1369,Hamza,Al ressalah the message,ESTJ,1 Pdb Vote
1370,Oliver,North Hollywood,ESTJ,1 Pdb Vote
1371,John Sculley,Steve Jobs (2015),ESTJ,5 Pdb Votes
1372,J.W. Harper,Iron Will (1994),ESTJ,5 Pdb Votes
1373,General Edward,Gulliver’s Travels,ESTJ,11 Pdb Votes
1374,Captain. Frank Ramsey,Crimson Tide,ESTJ,10 Pdb Votes
1375,Koschei,The Last Bogatyr (trilogy),ESTJ,13 Pdb Votes
1376,Koron,Zhmurki (2005),ESTJ,7 Pdb Votes
1377,Mikhalych,Zhmurki (2005),ESTJ,4 Pdb Votes
1378,Sonia Teichberg,Taking Woodstock,ESTJ,2 Pdb Votes
1379,Jackie,Meatballs (1979),ESTJ,2 Pdb Votes
1380,Bobby Crockett,Meatballs (1979),ESTJ,2 Pdb Votes
1381,Harika Bal,Benden Ne Olur?,XXXX,1 Pdb Vote
1382,Ruth LaMott,The Royal Treatment,ESTJ,5 Pdb Votes
1383,Krugly,Brat / Brother (1997),ESTJ,13 Pdb Votes
1384,Director Lee Hyeon-Gyun,Seoul Vibe,ESTJ,4 Pdb Votes
1385,Glen McMahon,War Machine,XXXX,1 Pdb Vote
1386,Whit Sterling,Out of the Past (1947),ESTJ,6 Pdb Votes
1387,Aunt Ellie,Saving Mr. Banks (2013),ESTJ,4 Pdb Votes
1388,Baba,Tureckie Problemy,ESTJ,1 Pdb Vote
1389,Mr. Kaysen,"Girl, Interrupted (1999)",ESTJ,3 Pdb Votes
1390,Joanna Stayton,Overboard (original),ESTJ,15 Pdb Votes
1391,Ed Jennings,Brazen (2022),ESTJ,2 Pdb Votes
1392,Mifune,The Matrix Trilogy,ESTJ,8 Pdb Votes
1393,Miranda,Our Idiot Brother (2011),ESTJ,4 Pdb Votes
1394,Hammerson,Shoot 'Em Up (2007),ESTJ,1 Pdb Vote
1395,Muay Lek,Ong Bak: The Thai Warrior,XXXX,1 Pdb Vote
1396,John Witney,View from the Top,ESTJ,4 Pdb Votes
1397,Hunter,Animals United (2010),ESTJ,2 Pdb Votes
1398,Angie,Animals United (2010),ESTJ,4 Pdb Votes
1399,Charles,Animals United (2010),ESTJ,6 Pdb Votes
1400,Douglas,Intervenção: proibido morrer,ESTJ,3 Pdb Votes
1401,Lee,Pass the Ammo (1988),ESTJ,1 Pdb Vote
1402,Claire,Pass the Ammo (1988),ESTJ,1 Pdb Vote
1403,kayla,ballz in yo jaws,ESTJ,2 Pdb Votes
1404,Mrs. Fisher,Enchanted April (1991),ESTJ,10 Pdb Votes
1405,Winston Zeddemore,Ghostbusters,ESTJ,5 Pdb Votes
1406,Spitelout Jorgenson,How to Train Your Dragon (Franchise),ESTJ,6 Pdb Votes
1407,Małgorzata,Listy do M.,XXXX,3 Pdb Votes
1408,Uliana Andreevna Bunsha,Ivan Vasilievich: Back to the Future,ESTJ,5 Pdb Votes
1409,Grunt,Ozzy (2016),ESTJ,11 Pdb Votes
1410,Toy Santa,The Santa Clause (trilogy),ESTJ,2 Pdb Votes
1411,Aunt Figg,Tom and Jerry: The Movie,ESTJ,8 Pdb Votes
1412,Nico,My Life in Ruins (2009),ESTJ,12 Pdb Votes
1413,Georgia Ianakopolis,My Life in Ruins (2009),ESTJ,31 Pdb Votes
1414,Bestia z Północy,Magnaci i Czarodzieje,ESTJ,2 Pdb Votes
1415,Mandalorian Clans,Star Wars,ESTJ,2 Pdb Votes
1416,Mr. Tenant,Don’t Look Up (2021),ESTJ,2 Pdb Votes
1417,Frank Dingle,A Christmas Wish (The Great Rupert),ESTJ,9 Pdb Votes
1418,Mr. Somphong,The Whole Truth (2021),ESTJ,42 Pdb Votes
1419,A-Wax,Menace II Society (1993),XXXX,4 Pdb Votes
1420,Klaus Kickenklober,Sing (Franchise),ESTJ,3 Pdb Votes
1421,Maryam,Iranian Girl,ESTJ,49 Pdb Votes
1422,Glynnis Payne,What a Girl Wants,XXXX,15 Pdb Votes
1423,Simon Doyle,Death on the Nile (2022),ESTJ,5 Pdb Votes
1424,Frank Shirley,National Lampoon's Vacation (1983),ESTJ,6 Pdb Votes
1425,"Marjorie ""Margie"" Nugent",Bernie (2011),ESTJ,4 Pdb Votes
1426,Veronica,7 años,ESTJ,3 Pdb Votes
1427,Mother Vodal,A Boy Called Christmas,ESTJ,1 Pdb Vote
1428,Elnaz maphi,Bache mohandes,ESTJ,1 Pdb Vote
1429,Auntie Gracey,Boy (2010),ENTJ,12 Pdb Votes
1430,Vince Cross,The Unforgivable (2021),ESTJ,7 Pdb Votes
1431,Liz Ingram,The Unforgivable (2021),ESTJ,17 Pdb Votes
1432,Cassie Bodine Klum,Homefront (2013),XXXX,2 Pdb Votes
1433,Commander Burnside,Lightyear (2022),ESTJ,7 Pdb Votes
1434,Sellwood,Lightyear (2022),ESTJ,14 Pdb Votes
1435,General Bertino,Taxi (1998),ESTJ,12 Pdb Votes
1436,Officer Rhodes,Identity (2003),ESTJ,1 Pdb Vote
1437,Lucy,Bird Box (2018),ESTJ,2 Pdb Votes
1438,Enik,Land of the Lost (2009),ESTJ,2 Pdb Votes
1439,Stith,Titan A.E.,ESTJ,16 Pdb Votes
1440,Adelaide Kay,A Song for Christmas,ESTJ,2 Pdb Votes
1441,Elena,Madres paralelas (Parallel Mothers),ESTJ,8 Pdb Votes
1442,Verity,St Trinian’s,ESTJ,7 Pdb Votes
1443,Geoffrey,St Trinian’s,ESTJ,26 Pdb Votes
1444,Miss Topsey,Nanny McPhee and the Big Bang,ESTJ,4 Pdb Votes
1445,Celia Gray,Nanny McPhee and the Big Bang,ESTJ,12 Pdb Votes
1446,Mila 2.0,Monster Family 2,ESTJ,2 Pdb Votes
1447,César Luciani,A prophet (2009),ESTJ,3 Pdb Votes
1448,Oona,Onni von Sopanen (2006),ESTJ,1 Pdb Vote
1449,George Wallace,Selma (2014),ESTJ,1 Pdb Vote
1450,Sister Beech,The Wicker Man (2006),ESTJ,4 Pdb Votes
1451,Ian Cox,Nine Lives,ESTJ,5 Pdb Votes
1452,Carol Vanstone,Office Christmas Party (2016),ESTJ,8 Pdb Votes
1453,Juan,Marshland / La Isla Mínima (2014),ESTJ,1 Pdb Vote
1454,The Warden,Markiplier Cinematic Multiverse,ESTJ,5 Pdb Votes
1455,Dominique,Raising Helen (2004),ESTJ,2 Pdb Votes
1456,Kathy Doyle,8-Bit Christmas,XXXX,4 Pdb Votes
1457,Sam Hollis,"Hush...Hush, Sweet Charlotte (1964)",ESTJ,3 Pdb Votes
1458,Brunette,Exam (2009),ESTJ,34 Pdb Votes
1459,Kikujiro's Wife,Kikujiro (1999),ESTJ,8 Pdb Votes
1460,Nynaeve al’Meara,The Wheel Of Time (2021 TV series),ESTJ,232 Pdb Votes
1461,Clang,Help! (1965),ESTJ,9 Pdb Votes
1462,Grandma Wu,Turning Red (2022),ESTJ,17 Pdb Votes
1463,Gideon Brodess,Harriet (2019),ESTJ,2 Pdb Votes
1464,Bakara,Dofus the Movie: Julith,ESTJ,14 Pdb Votes
1465,Orvos,Sátántangó (1994),ESTJ,15 Pdb Votes
1466,Brad Wesley,Road House (1989),ESTJ,1 Pdb Vote
1467,Elizabeth Clay,Road House (1989),ESTJ,3 Pdb Votes
1468,Francesco,Berberian Sound Studio,ENTJ,48 Pdb Votes
1469,Michael Waits,Troll 2,XXXX,7 Pdb Votes
1470,Michael,"tick, tick...BOOM!",ESTJ,25 Pdb Votes
1471,"Constance ""Connie"" Spano",Independence Day (Franchise),ESTJ,2 Pdb Votes
1472,Chief Grizzly,Hoodwinked! (2005),ESTJ,4 Pdb Votes
1473,Mike Wallace,The Insider (1999),ESTJ,16 Pdb Votes
1474,Raven Shaddock,Streets of Fire,ESTJ,11 Pdb Votes
1475,Billy Fish,Streets of Fire,ESTJ,2 Pdb Votes
1476,Necross,Mune: Guardian of the Moon,ESTJ,2 Pdb Votes
1477,Colonel Bockner,King Solomon's Mines (1985),ESTJ,11 Pdb Votes
1478,Toyoko Takahashi,Shall We Dance? (Shall We ダンス?) (1996),ESTJ,2 Pdb Votes
1479,Trudy Smith,The Harder They Fall (2021),ESTJ,7 Pdb Votes
1480,Mayor Ghoul,Ghosts (1996),ESTJ,4 Pdb Votes
1481,Antoine,Un moment d'égarement,ESTJ,2 Pdb Votes
1482,Mr. Crampton,Christmas Oranges,ESTJ,2 Pdb Votes
1483,Mayor,Ghosts (1996),ESTJ,86 Pdb Votes
1484,Snik,Little Monsters (1989),ESTJ,12 Pdb Votes
1485,George Kellerman,The Out of Towners (1970),XXXX,4 Pdb Votes
1486,Emperor Zurg,Lightyear (2022),XXXX,12 Pdb Votes
1487,Everseer,The Incredibles (Franchise),ESTJ,27 Pdb Votes
1488,Detective Lee,Door Lock ( Do-eo-lak ),ESTJ,9 Pdb Votes
1489,Evillene,The Wiz (1978),ESTJ,24 Pdb Votes
1490,King of Swamp Castle (Herbert's Father),Monty Python and the Holy Grail (1975),ESTJ,8 Pdb Votes
1491,Alice,De Pernas pro Ar (franchise),ESTJ,2 Pdb Votes
1492,Claggart,Seal Team (2021),ESTJ,4 Pdb Votes
1493,Inspector Jean-Pierre Richard,Kiss Of The Dragon,ESTJ,66 Pdb Votes
