,char,movie,mbti,votes
3572,Zaragoza,The Road to El Dorado (2000),ESTP,27 Pdb Votes
3573,Cecil Adams,Saw Series (2004),ESTP,31 Pdb Votes
3574,Eric Matthews,Saw Series (2004),ESTP,1 Pdb Vote
3575,Facehugger,Alien,ESTP,26 Pdb Votes
3576,Andrina,The Little Mermaid (1989),ESTP,57 Pdb Votes
3577,Victor Maynott,A Monster in Paris,ESTP,18 Pdb Votes
3578,Fukami,The Forest of Love (2019),ESTP,5 Pdb Votes
3579,Sunehri,"Dhoom (Film Trilogy, 2004-2013)",ESTP,1 Pdb Vote
3580,Raggedy Andy,Raggedy Ann & Andy: A Musical Adventure (1977),ESTP,28 Pdb Votes
3581,Beta,Up (2009),ESTP,17 Pdb Votes
3582,Chi-Ho,Twenty,ESTP,9 Pdb Votes
3583,John Rahway,Takers,ESTP,19 Pdb Votes
3584,Mick Scoresby,Avatar (Franchise),ESTP,13 Pdb Votes
3585,Lancelot,Shrek (Franchise),ESTP,14 Pdb Votes
3586,Paul Clayton,Fifty Shades of Grey (2015),ESTP,52 Pdb Votes
3587,Jack Hyde,Fifty Shades of Grey (2015),ESTP,20 Pdb Votes
3588,Cam Briel,Fallen,ESTP,63 Pdb Votes
3589,Nick,Big Time Adolescence,ESTP,1 Pdb Vote
3590,Zeke Presanti,Big Time Adolescence,ESTP,8 Pdb Votes
3591,Gus,Night At The Museum (Franchise),ESTP,5 Pdb Votes
3592,Chet Danburry,Dead Poets Society (1989),ESTP,49 Pdb Votes
3593,Zedus,Gamera,ESTP,3 Pdb Votes
3594,Clapet (the Butcher),Delicatessen (1991),ESTP,11 Pdb Votes
3595,Luther,The Day After Tomorrow (2004),ESTP,10 Pdb Votes
3596,Sara,Creep,ESTP,0
3597,Zohar,Zero Motivation (2014),ESTP,0
3598,Alan Yates,Cannibal Holocaust,ESTP,0
3599,Johnny,I Spit On Your Grave (1978),ESTP,0
3600,James Spencer / Lancelot,Kingsman (Franchise),ESTP,6 Pdb Votes
3601,Lois Kaiser,Short Cuts (1993),ESTP,7 Pdb Votes
3602,Johnny Prince,Scarlet Street (1945),ESTP,8 Pdb Votes
3603,"Willie ""Too Big"" Hall",The Blues Brothers (1980),ESTP,4 Pdb Votes
3604,Tucker McElroy,The Blues Brothers (1980),ESTP,2 Pdb Votes
3605,Burton Mercer,The Blues Brothers (1980),ESTP,4 Pdb Votes
3606,Mickey,The Basketball Diaries (1995),ESTP,39 Pdb Votes
3607,Zoe,Happy Go Lucky,ESTP,1 Pdb Vote
3608,Steve,Munich (2005),ESTP,16 Pdb Votes
3609,Jimmy,Midnight Express (1978),ESTP,2 Pdb Votes
3610,Rod,Breaking Away (1979),ESTP,1 Pdb Vote
3611,Vanessa,The Grudge,ESTP,5 Pdb Votes
3612,John Jones,Foreign Correspondent (1940),ESTP,8 Pdb Votes
3613,Wizard,Taxi Driver (1976),ESTP,36 Pdb Votes
3614,Acko,Two Hands,ESTP,1 Pdb Vote
3615,Ron Johner,Alien,ESTP,6 Pdb Votes
3616,Captain Mike,The Curious Case of Benjamin Button (2008),ESTP,33 Pdb Votes
3617,Ngunda Oti,The Curious Case of Benjamin Button (2008),ESTP,20 Pdb Votes
3618,Johnny Torrio,Capone (2020),ESTP,1 Pdb Vote
3619,Juror #7,12 Angry Men (1997),XXXX,1 Pdb Vote
3620,Billy Christianson,Romy and Michele's High School Reunion (1997),ESTP,2 Pdb Votes
3621,Charlie Nicholson,High Fidelity (2000),ESTP,46 Pdb Votes
3622,George Lytton,The Pink Panther (film series),ESTP,12 Pdb Votes
3623,Morgan,Midnight Sun,ESTP,30 Pdb Votes
3624,Philip Stuckey,Pretty Woman (1990),ESTP,2 Pdb Votes
3625,Ernie Klump Sr.,The Nutty Professor (1996),ESTP,2 Pdb Votes
3626,Declan Gormley,Mission: Impossible (Franchise),ESTP,23 Pdb Votes
3627,Billy Crash,Django Unchained (2012),ESTP,10 Pdb Votes
3628,Rose,American Ultra (2015),ESTP,78 Pdb Votes
3629,Amber Mariens,Clueless (1995),ESTP,11 Pdb Votes
3630,Go Doo-shik,My Annoying Brother (2016),ESTP,10 Pdb Votes
3631,Sean Tuohy,The Blind Side,ESTP,156 Pdb Votes
3632,Elizabeth Halsey,Bad Teacher,ESTP,27 Pdb Votes
3633,Nolo Pasaro,Hot Wheels World Race / AcceleRacers,ESTP,5 Pdb Votes
3634,Phil Stern,Cafe Society (2016),ESTP,5 Pdb Votes
3635,"Rebecca ""Becky"" Sharp Crawley",Vanity Fair (2004),ESTP,1 Pdb Vote
3636,Peppino,Quo Vado? (2016),ISTP,55 Pdb Votes
3637,Hailey Rogers,Aquamarine (2006),ESTP,36 Pdb Votes
3638,Dean Sampson,She's All That (1999),ESTP,3 Pdb Votes
3639,Lisa Cramer,Shopgirl (2005),ESTP,1 Pdb Vote
3640,Chris Hayden,Black Christmas (1974),XXXX,39 Pdb Votes
3641,Kit De Luca,Pretty Woman (1990),ESTP,19 Pdb Votes
3642,Trina Malone,Bad Trip (2020),ESTP,52 Pdb Votes
3643,Efraim Diveroli,War Dogs,ESTP,1 Pdb Vote
3644,Maxwell Stafford,Alien vs. Predator (Franchise),ESTP,7 Pdb Votes
3645,Rusty Waters,The To Do List,ESTP,8 Pdb Votes
3646,Prince,Love on a Leash,ESTP,3 Pdb Votes
3647,Murphy Bivens,Charlie Bartlett,ESTP,75 Pdb Votes
3648,Thing,The Addams Family,ESTP,23 Pdb Votes
3649,Brock Pearson,Monsters University (2013),ESTP,7 Pdb Votes
3650,AJ,American Pie,ESTP,42 Pdb Votes
3651,Pat,Bad Genius,ESTP,2 Pdb Votes
3652,"Justin ""Grimm""",Cabin Fever,ESTP,6 Pdb Votes
3653,Deputy Winston,Cabin Fever,ESTP,11 Pdb Votes
3654,Jeff,Cabin Fever,ESTP,10 Pdb Votes
3655,Benny,Ella Enchanted (2004),ESTP,10 Pdb Votes
3656,Edgar,Ella Enchanted (2004),XXXX,8 Pdb Votes
3657,Amber,American Pie,ESTP,17 Pdb Votes
3658,Danielle,American Pie,ESTP,32 Pdb Votes
3659,Officer Krystal,American Pie,ESTP,5 Pdb Votes
3660,"John, 'MILF' Guy",American Pie,ESTP,36 Pdb Votes
3661,Swint,Words and Pictures,ESTP,11 Pdb Votes
3662,Brandon McCarthy,Welcome to the Dollhouse (1995),ESTP,3 Pdb Votes
3663,Ned Alleyn,Shakespeare in Love (1998),ESTP,2 Pdb Votes
3664,Christopher Fox,Stealing Beauty (1996),ESTP,1 Pdb Vote
3665,Falconetti,The Silence of the Marsh (2019),ESTP,9 Pdb Votes
3666,Dina,Carandiru (2003),ESTP,1 Pdb Vote
3667,Majestade,Carandiru (2003),ESTP,6 Pdb Votes
3668,Emre Ogan,The Promise (2016),ESTP,74 Pdb Votes
3669,Giampiero Malnate,The Garden of the Finzi-Continis (1970),ESTP,23 Pdb Votes
3670,The Reverend Mr. Beebe,A Room with a View (1985),ESTP,1 Pdb Vote
3671,Frank Cotton,Hellraiser,ESTP,2 Pdb Votes
3672,Douglas J. Needles,Back to the Future (Series),ESTP,22 Pdb Votes
3673,Pedrão,Central Station (1998),ESTP,4 Pdb Votes
3674,Alessandro,Parenti serpenti (1992),ESTP,11 Pdb Votes
3675,Joe,Mulholland Drive (2001),ESTP,20 Pdb Votes
3676,Marcello,Queen (2013),ESTP,26 Pdb Votes
3677,Vijayalakshmi,Queen (2013),ESTP,22 Pdb Votes
3678,Pontius Pilate,Monty Python's Life of Brian (1979),ESTP,18 Pdb Votes
3679,UglyDog,UglyDolls,ESTP,5 Pdb Votes
3680,"Petty Officer Michael ""Stig"" Stigman",2 Guns,ESTP,5 Pdb Votes
3681,Vicentão,O Auto da Compadecida (2000),ESTP,2 Pdb Votes
3682,Ammer,Click (2006),ESTP,11 Pdb Votes
3683,Kevin O Doyle,Click (2006),ESTP,20 Pdb Votes
3684,Sylvia Harrison,Logan Lucky,XXXX,51 Pdb Votes
3685,Mellie Logan,Logan Lucky,ESTP,21 Pdb Votes
3686,Joe Bang,Logan Lucky,ESTP,92 Pdb Votes
3687,Buddy Love,The Nutty Professor (1996),ESTP,4 Pdb Votes
3688,Uncle Charlie Oakley,Shadow of a Doubt (1943),ESTP,2 Pdb Votes
3689,Camilla Rhodes,Mulholland Drive (2001),ESTP,70 Pdb Votes
3690,Pvt. Tibbet,Overlord,ESTP,2 Pdb Votes
3691,Randy,Silver Linings Playbook (2012),XXXX,1 Pdb Vote
3692,Elton Tiscia,Clueless (1995),ESTP,6 Pdb Votes
3693,Marc,Love Wedding Repeat (2020),XXXX,2 Pdb Votes
3694,General Radlov,The Barber of Siberia (1998),ESTP,29 Pdb Votes
3695,Karmen,What's Up with Love? (2002),ESTP,12 Pdb Votes
3696,Ah Ping,Rebels of the Neon God (1992),ESTP,12 Pdb Votes
3697,Erin Kennedy,Someone Great (2019),ESTP,0
3698,Agent M. Kruger,Elysium,ESTP,0
3699,Jinx Johnson,James Bond Film Series,ESTP,0
3700,Annie Brackett,Halloween (1978),ESTP,53 Pdb Votes
3701,Rosie Little,Never Cry Wolf,ESTP,3 Pdb Votes
3702,Anders Allikmäe,Klass (2007),ESTP,22 Pdb Votes
3703,Nancy Oliver,Gaslight (1944),ESTP,13 Pdb Votes
3704,Rudolf Hess,Hitler: The Rise of Evil (2003),ESTP,1 Pdb Vote
3705,Christian Thompson,The Devil Wears Prada (2006),ESTP,63 Pdb Votes
3706,Freddie Miles,The Talented Mr. Ripley (1999),ESTP,67 Pdb Votes
3707,Joshua,The Ten Commandments (1956),ESTP,2 Pdb Votes
3708,Dathan,The Ten Commandments (1956),XXXX,4 Pdb Votes
3709,Lobster Johnson,Hellboy (2019),ESTP,1 Pdb Vote
3710,Pauline Ivanovich “The Beast”,What We Do in the Shadows (2014),ESTP,11 Pdb Votes
3711,Cat Pegrum,Loving Annabelle,ESTP,7 Pdb Votes
3712,Morgan Adams,Cutthroat Island,ESTP,7 Pdb Votes
3713,Dot,The Fundamentals of Caring (2016),ESTP,28 Pdb Votes
3714,Grant Rice,Freedom Writers (2007),ESTP,2 Pdb Votes
3715,Tito,Freedom Writers (2007),ESTP,2 Pdb Votes
3716,Benny Blanco,Carlito's Way,ESTP,5 Pdb Votes
3717,Jack Scagnetti,Natural Born Killers (1994),ESTP,10 Pdb Votes
3718,Ray Lennox,Filth (2013),ESTP,14 Pdb Votes
3719,Wingo,Cars (Franchise),ESTP,30 Pdb Votes
3720,Bones,Monster House (2006),ESTP,33 Pdb Votes
3721,Pinczer,Corpus Christi (2019) (Boże Ciało),ESTP,4 Pdb Votes
3722,Alamein,Boy (2010),ESTP,12 Pdb Votes
3723,Kirikou,Kirikou and the Sorceress (1998),ESTP,77 Pdb Votes
3724,"Dallas ""Dally"" Winston",The Outsiders (1983),ESTP,82 Pdb Votes
3725,Nezha,Nezha (2019),ESTP,65 Pdb Votes
3726,Henryk Szpilman,The Pianist (2002),ESTP,68 Pdb Votes
3727,Sex Machine,From Dusk Till Dawn (1996),ESTP,15 Pdb Votes
3728,Van Ruijven,Girl with a Pearl Earring (2003),ESTP,4 Pdb Votes
3729,Stacey Bridges,High Plains Drifter (1973),ESTP,11 Pdb Votes
3730,Al Capone,The Untouchables (1987),ESTP,19 Pdb Votes
3731,"Isaac ""Ike""",The Texas Chainsaw Massacre (Franchise),ESTP,7 Pdb Votes
3732,Bror Blixen,Out of Africa (1985),ESTP,12 Pdb Votes
3733,Nurse Justina Echelonu,93 Days (2016),ESTP,1 Pdb Vote
3734,Mark Reynolds,The Guernsey Literary and Potato Peel Pie Society (2018),ESTP,10 Pdb Votes
3735,Dario Farelli,Les Traducteurs (The Translators),ESTP,1 Pdb Vote
3736,Conny,Let the Right One In (2008),ESTP,2 Pdb Votes
3737,Rocket,Rise of the Planet of Apes,ESTP,31 Pdb Votes
3738,Dodge Landon,Rise of the Planet of Apes,ESTP,7 Pdb Votes
3739,John Landon,Rise of the Planet of Apes,ESTP,4 Pdb Votes
3740,Deloris Van Cartier,Sister Act (1992),ESTP,63 Pdb Votes
3741,Alcoholic Union Captain,The Dollars Trilogy,ESTP,10 Pdb Votes
3742,Esteban Rojo,The Dollars Trilogy,XXXX,14 Pdb Votes
3743,Tajōmaru,Rashomon (1950) (羅生門),ESTP,45 Pdb Votes
3744,Simon Fairbairn,Marrowbone (2017),ESTP,10 Pdb Votes
3745,Remigio de Varagine,The Name of the Rose (1986),ESTP,17 Pdb Votes
3746,Sir Kay,The Sword in the Stone (1963),ESTP,32 Pdb Votes
3747,Patsy,Once Upon a Time in America (1984),ESTP,11 Pdb Votes
3748,Corporal Wallace,The Dollars Trilogy,ESTP,13 Pdb Votes
3749,Salvatore,The Name of the Rose (1986),XXXX,10 Pdb Votes
3750,Cary,Super 8 (2011),ESTP,7 Pdb Votes
3751,Don Lockwood,Singin' in the Rain (1952),ESTP,59 Pdb Votes
3752,Madame du Barry,Marie Antoinette (2006),ESTP,18 Pdb Votes
3753,Axel Von Fersen,Marie Antoinette (2006),ESTP,7 Pdb Votes
3754,The Woman From the City,Sunrise: A Song of Two Humans,ESTP,13 Pdb Votes
3755,Police Officer Landers,Monster House (2006),ESTP,13 Pdb Votes
3756,Lydia Bennet,Pride and Prejudice and Zombies (2016),ESTP,4 Pdb Votes
3757,Jack Kerouac,Kill Your Darlings (2013),ESTP,37 Pdb Votes
3758,Lenore,Charming (2018),ESTP,22 Pdb Votes
3759,Paul,Soul (2020),ESTP,46 Pdb Votes
3760,Harry Ellis,Die Hard,ESTP,30 Pdb Votes
3761,Major Grant,Die Hard,ESTP,3 Pdb Votes
3762,Meg,The Layover,ESTP,3 Pdb Votes
3763,James Bond (Connery),James Bond Film Series,ESTP,184 Pdb Votes
3764,Big Bud Dean,Heathers (1989),ESTP,51 Pdb Votes
3765,Corey,Onward (2020),ESTP,39 Pdb Votes
3766,Eema,Dinosaur (2000),ESTP,8 Pdb Votes
3767,Dauntless,Divergent (2014),ESTP,390 Pdb Votes
3768,Rumble,Tinker Bell (2008),ESTP,13 Pdb Votes
3769,Kelly Van Ryan,Wild Things (1998),ESTP,83 Pdb Votes
3770,Sam Lombardo,Wild Things (1998),ESTP,8 Pdb Votes
3771,Frank Slaughtery,25th Hour,ESTP,12 Pdb Votes
3772,Agent H / Henry,Men in Black,ESTP,38 Pdb Votes
3773,Mikey (Alien),Men in Black,XXXX,2 Pdb Votes
3774,Charlie (Symbiote),Men in Black,ESTP,7 Pdb Votes
3775,Abduwali Muse,Captain Phillips (2013),XXXX,54 Pdb Votes
3776,Natalie,Isn't it Romantic? (2019),ESTP,35 Pdb Votes
3777,Gannon 'Destroyer' Roark,Doom (2005),XXXX,2 Pdb Votes
3778,Dean Portman,Doom (2005),ESTP,4 Pdb Votes
3779,April O’Neil,Teenage Mutant Ninja Turtles (2014),ESTP,37 Pdb Votes
3780,John Yerkes Iselin,The Manchurian Candidate (1962),ESTP,1 Pdb Vote
3781,Patryk Gałecki,Fanatyk (2017),ESTP,1 Pdb Vote
3782,Ken Wheatley,Jurassic Park / Jurassic World (Film Franchise),ESTP,6 Pdb Votes
3783,Echo (Velociraptor),Jurassic Park / Jurassic World (Film Franchise),ESTP,16 Pdb Votes
3784,Kirk,The Texas Chainsaw Massacre (Franchise),ESTP,15 Pdb Votes
3785,Burt Hartman,The Texas Chainsaw Massacre (Franchise),ESTP,6 Pdb Votes
3786,"Jan Axel ""Hellhammer"" Blomberg",Lords of Chaos (2018),ESTP,8 Pdb Votes
3787,Julius,April and the Extraordinary World,ESTP,5 Pdb Votes
3788,James Lort,Honey Boy (2019),ESTP,29 Pdb Votes
3789,Dick Liddil,The Assassination of Jesse James by the Coward Robert Ford (2007),ESTP,10 Pdb Votes
3790,Glenda,Chucky,ESTP,41 Pdb Votes
3791,Jimmy Dalton,Bloodshot (2020),XXXX,4 Pdb Votes
3792,Mandy Slade,Velvet Goldmine (1998),ESTP,10 Pdb Votes
3793,Mikey Wormwood,Matilda (1996),ESTP,83 Pdb Votes
3794,James Bond (Lazenby),James Bond Film Series,ESTP,68 Pdb Votes
3795,John Riley,Sleepers (1996),ESTP,9 Pdb Votes
3796,Kelly Leak,The Bad News Bears (1976),ESTP,8 Pdb Votes
3797,Frank Berkman,The Squid and the Whale,ESTP,10 Pdb Votes
3798,Cactus Bill,Mute (2018),ESTP,8 Pdb Votes
3799,Alexa,Raw/Grave (2016),ESTP,42 Pdb Votes
3800,Broz,Kolya (1996),ESTP,1 Pdb Vote
3801,Nikki,Horse Girl (2020),XXXX,4 Pdb Votes
3802,Steve,The Ant Bully,ESTP,9 Pdb Votes
3803,Stan Beals,The Ant Bully,XXXX,5 Pdb Votes
3804,Rumpleteazer,Cats (2019),ESTP,2 Pdb Votes
3805,Michael Scarn,Threat Level Midnight (2019),ESTP,29 Pdb Votes
3806,The Emperor of China,Mulan (2020),ESTP,14 Pdb Votes
3807,Chris Hillard,Mrs. Doubtfire (1993),ESTP,13 Pdb Votes
3808,Greg,E.T. the Extra-Terrestrial (1982),ESTP,2 Pdb Votes
3809,Michael,E.T. the Extra-Terrestrial (1982),ESTP,45 Pdb Votes
3810,Connor O'Reilly,Fish Tank (2009),ESTP,27 Pdb Votes
3811,Jerry Vogel,A Beautiful Day in the Neighbourhood (2019),ESTP,14 Pdb Votes
3812,Andy Evans,Speak (2004),ESTP,17 Pdb Votes
3813,Umio (Fergus),Mewtwo Strikes Back: Evolution (2019),ESTP,2 Pdb Votes
3814,Raymond (Pirate),Mewtwo Strikes Back: Evolution (2019),ESTP,1 Pdb Vote
3815,Ravi Patel,Life of Pi (2012),ESTP,5 Pdb Votes
3816,Kathy Miller,A Long Way Down (2014),XXXX,1 Pdb Vote
3817,Trent Ramsey,"The Way, Way Back (2013)",ESTP,17 Pdb Votes
3818,"Camden ""Cam"" Brady",The Campaign (2012),ESTP,17 Pdb Votes
3819,"Templeton ""Face"" Peck",The A-Team (2010),ESTP,9 Pdb Votes
3820,Chad,Tucker & Dale vs. Evil (2010),ESTP,21 Pdb Votes
3821,"DJ ""Doctor"" Dave",The Boat That Rocked / Pirate Radio (2009),ESTP,1 Pdb Vote
3822,Sasha,2012 (2009 disaster film),ESTP,8 Pdb Votes
3823,Ghost of Christmas Past,Scrooged (1988),ESTP,7 Pdb Votes
3824,Lew Hayward,Scrooged (1988),ESTP,3 Pdb Votes
3825,Frank Herlihy,Ghost Town (2008),ESTP,1 Pdb Vote
3826,Jack Fuller Jr,What Happens in Vegas (2008),ESTP,35 Pdb Votes
3827,Sebastian Tunney,Marley & Me (2008),XXXX,5 Pdb Votes
3828,"Charles ""Chazz"" Michael Michaels",Blades of Glory (2007),ESTP,30 Pdb Votes
3829,Sonia Kincaid,The Hitman's Bodyguard (2017),ESTP,25 Pdb Votes
3830,Udre Belicoff (2007),Hitman (Movie Franchise),ESTP,6 Pdb Votes
3831,John McCarthy,P.S. I Love You (2007),ESTP,4 Pdb Votes
3832,Louis XV of France,Marie Antoinette (2006),ESTP,4 Pdb Votes
3833,Nadia Vole,Stormbreaker / Alex Rider: Stormbreaker (2006),ESTP,3 Pdb Votes
3834,Lupus Grobowski,The Break-Up (2006),ESTP,2 Pdb Votes
3835,Bugsy,Valiant (2005),ESTP,15 Pdb Votes
3836,Jeremy Van Holden,Green Street Hooligans (2005),ESTP,7 Pdb Votes
3837,Edward Hyde,The League of Extraordinary Gentlemen (2003),XXXX,7 Pdb Votes
3838,Tom Sawyer,The League of Extraordinary Gentlemen (2003),ESTP,14 Pdb Votes
3839,Rodney Skinner,The League of Extraordinary Gentlemen (2003),ESTP,5 Pdb Votes
3840,Sunny Soke,Bad Santa (2003- 2016),ESTP,8 Pdb Votes
3841,"James Stefan ""Jimmy The Tulip"" Tudeski",The Whole Nine Yards (2000),ESTP,20 Pdb Votes
3842,Jasper,28 Days (2000),ESTP,11 Pdb Votes
3843,Donnie Barksdale,The Gift (2000),ESTP,1 Pdb Vote
3844,Bug-a-boo,Scary Godmother: Halloween Spooktakular,XXXX,43 Pdb Votes
3845,Hank Evans,"Me, Myself & Irene (2000)",ESTP,9 Pdb Votes
3846,Master Roshi,Dragonball Evolution (2009),ESTP,5 Pdb Votes
3847,Yamcha,Dragonball Evolution (2009),ESTP,7 Pdb Votes
3848,Renji Abarai,Bleach (2018),ESTP,4 Pdb Votes
3849,"Colonel William ""Hawk"" Hawkins",Space Cowboys (2000),ESTP,17 Pdb Votes
3850,Gunner Jensen,The Expendables,ESTP,2 Pdb Votes
3851,Lucas Barton,The Wizard (1989),ESTP,6 Pdb Votes
3852,Corey Woods,The Wizard (1989),ESTP,52 Pdb Votes
3853,Granny Puckett,Hoodwinked! (2005),ESTP,2 Pdb Votes
3854,The Thief,Bicycle Thieves (1948),ESTP,5 Pdb Votes
3855,Rafe,Bad Boys,ESTP,2 Pdb Votes
3856,Henry Austen,Becoming Jane (2007),ESTP,4 Pdb Votes
3857,Captain Frederick Tilney,Northanger Abbey (2007),ESTP,5 Pdb Votes
3858,John Thorpe,Northanger Abbey (2007),ESTP,3 Pdb Votes
3859,John Reed,Jane Eyre (2011),ESTP,2 Pdb Votes
3860,Mrs. Reed,Jane Eyre (1996),ESTP,14 Pdb Votes
3861,Sir Walter Elliot,Persuasion (1995),ESTP,9 Pdb Votes
3862,Henry Crawford,Mansfield Park (1999),ESTP,8 Pdb Votes
3863,Bowen,Dragonheart,ESTP,7 Pdb Votes
3864,Danny Rich,Anaconda,ESTP,23 Pdb Votes
3865,Brick Bazooka,Small Soldiers (1998),ESTP,21 Pdb Votes
3866,Christy Fimple,Small Soldiers (1998),XXXX,9 Pdb Votes
3867,Alan Abernathy,Small Soldiers (1998),ESTP,1 Pdb Vote
3868,Lev Andropov,Armageddon (1998),ESTP,6 Pdb Votes
3869,"Prince Philip, Duke of Edinburgh",The Queen (2006),ESTP,8 Pdb Votes
3870,"Robert Dudley, 1st Earl of Leicester",Elizabeth (1998 - 2007),ESTP,6 Pdb Votes
3871,Thunderbolt ( 101 Dalmatians II: Patch's London Adventure 2003),One Hundred and One Dalmatians (1961),ESTP,17 Pdb Votes
3872,Fred Flintstone (2000),The Flintstones,ESTP,1 Pdb Vote
3873,Fred Flintstone (1994),The Flintstones,ESTP,2 Pdb Votes
3874,The Judge,The Frighteners (1996),XXXX,4 Pdb Votes
3875,Ray Lynskey,The Frighteners (1996),ESTP,13 Pdb Votes
3876,Shao Kahn ( 1997),Mortal Kombat films,XXXX,1 Pdb Vote
3877,Johnny Cage (1995),Mortal Kombat films,ESTP,1 Pdb Vote
3878,Ken Masters,Street Fighter (1994),XXXX,3 Pdb Votes
3879,Taylor Devereaux,Beethoven,ESTP,1 Pdb Vote
3880,Regina,Beethoven,ESTP,20 Pdb Votes
3881,Raymond Zhang,Double Impact ( 1991),XXXX,1 Pdb Vote
3882,Rancis Fluggerbutter,Wreck-It Ralph (Franchise),ESTP,11 Pdb Votes
3883,Juba,Kull the Conqueror (1997),XXXX,2 Pdb Votes
3884,Ela-Shan,Conan the Barbarian (2011),ESTP,2 Pdb Votes
3885,Conan,Conan the Barbarian (2011),XXXX,2 Pdb Votes
3886,Zula,Conan the Barbarian (1982),XXXX,6 Pdb Votes
3887,Art Ridzik,Red Heat (1988),ESTP,6 Pdb Votes
3888,Amos Reed,Turner & Hooch (1989),ESTP,4 Pdb Votes
3889,James Ubriacco,Look Who's Talking (1989),ESTP,10 Pdb Votes
3890,Gale,Raising Arizona (1987),ESTP,33 Pdb Votes
3891,Glen,Raising Arizona (1987),ESTP,1 Pdb Vote
3892,"Nathan Arizona, Sr.",Raising Arizona (1987),ESTP,12 Pdb Votes
3893,Madmartigan,Willow (1988),ESTP,4 Pdb Votes
3894,Rachel,Vampire's Kiss (1989),XXXX,3 Pdb Votes
3895,Otto West,A Fish Called Wanda (1988),ESTP,10 Pdb Votes
3896,Chuck Cranston,Footloose (1984),ESTP,6 Pdb Votes
3897,Chuck Cranston,Footloose (2011),ESTP,0
3898,"Ronald ""Ron"" Thompson","Honey, I...",ESTP,0
3899,Scotty Brennen,Big (1988),ESTP,0
3900,"Taylor ""The Twister"" Milos",Ip Man,ESTP,16 Pdb Votes
3901,Ishikawa Goemon,Shinobi no Mono,ESTP,2 Pdb Votes
3902,Gavin Magary,Pete's Dragon (2016),ESTP,1 Pdb Vote
3903,Captain,Fahrenheit 451 (1966),XXXX,1 Pdb Vote
3904,Injun Joe,The Adventures of Tom Sawyer (1938),ESTP,3 Pdb Votes
3905,Prince John,The Adventures of Robin Hood (1938),ESTP,7 Pdb Votes
3906,John Miller,The Flowers of War (2012),ESTP,5 Pdb Votes
3907,Steward Stardust,Ternet Ninja,ESTP,22 Pdb Votes
3908,Kathy Scruggs,Richard Jewell (2019),ESTP,6 Pdb Votes
3909,"Elmont, the captain of the king's guard",Jack the Giant Slayer (2013),ESTP,5 Pdb Votes
3910,General Fallon SmallHead,Jack the Giant Slayer (2013),ESTP,39 Pdb Votes
3911,Zack Taylor (Black Ranger),Power Rangers (2017),ESTP,13 Pdb Votes
3912,Stephanie Zinone,Grease 2 (1982),ESTP,12 Pdb Votes
3913,"Charlene ""Cha-Cha"" Di Gregorio",Grease (1978),ESTP,11 Pdb Votes
3914,"Leo ""Craterface"" Balmudo",Grease (1978),ESTP,68 Pdb Votes
3915,Mike Lowrey,Bad Boys,ESTP,5 Pdb Votes
3916,Baloo,Mowgli: Legend of the Jungle ( 2018),ESTP,3 Pdb Votes
3917,Major Don West,Lost in Space (1998),ESTP,13 Pdb Votes
3918,Adonis,Hercules (franchise),ESTP,4 Pdb Votes
3919,Uncle Geoffrey,Bridget Jones's Diary (franchise),ESTP,10 Pdb Votes
3920,"Maksymilian ""Max"" Paradys",Seksmisja (1984),ESTP,1 Pdb Vote
3921,Poseidon,Immortals (2011),XXXX,3 Pdb Votes
3922,Autolycus of Sparta,Hercules (2014),ESTP,5 Pdb Votes
3923,Hercules,Hercules (2014),ESTP,3 Pdb Votes
3924,Hercules/ Prince Alcides ( Kellan Lutz),The Legend of Hercules (2014),ESTP,4 Pdb Votes
3925,Frank Masters,The Equalizer ( 2014- 2018),ESTP,4 Pdb Votes
3926,Mickey Deans,Judy (2019),ESTP,39 Pdb Votes
3927,Clarisse La Rue,Percy Jackson (film series 2010-2013),ESTP,16 Pdb Votes
3928,Mr. D / Dionysus,Percy Jackson (film series 2010-2013),ESTP,11 Pdb Votes
3929,Thalia Grace,Percy Jackson (film series 2010-2013),ESTP,18 Pdb Votes
3930,Tony Elliot,Billy Elliot (2000),ESTP,91 Pdb Votes
3931,Inspector Albert Caponi,The Extraordinary Adventures of Adèle Blanc-Sec,ISTP,11 Pdb Votes
3932,Trudy Chacón,Avatar (Franchise),ESTP,7 Pdb Votes
3933,Trevor,Eighth Grade (2018),ESTP,19 Pdb Votes
3934,Sergeant Ruse,The Nightingale ( 2018),ESTP,1 Pdb Vote
3935,Nicky Sloane,Ingrid Goes West (2017),ESTP,17 Pdb Votes
3936,Muhtar,Bir Zamanlar Anadolu'da (2011),ESTP,49 Pdb Votes
3937,Lumpy,King Kong (2005),ESTP,5 Pdb Votes
3938,Ray Ferrier,War of the Worlds (2005),ESTP,1 Pdb Vote
3939,Lt. Jerry Farman,Forbidden Planet (1956),ESTP,16 Pdb Votes
3940,Dane,The Miseducation of Cameron Post (2018),ESTP,2 Pdb Votes
3941,Rayna,Barbie Mariposa,ESTP,4 Pdb Votes
3942,Jack Barts,Abraham Lincoln: Vampire Hunter,ESTP,25 Pdb Votes
3943,Aspro,Capernaum (2018),ESTP,19 Pdb Votes
3944,Yoshi,Dolittle (2020),ESTP,1 Pdb Vote
3945,Charlie Schumaker,The Mask (1994),ESTP,12 Pdb Votes
3946,Captain Schroeder,Tango & Cash ( 1989),XXXX,26 Pdb Votes
