,char,movie,mbti,votes
1138,Professor Jeffrey Radisson,God's Not Dead,INTJ,14 Pdb Votes
1139,Mia,Minor Details,INTJ,1 Pdb Vote
1140,Honjou Toshiaki,Crows Zero (2007),INTJ,2 Pdb Votes
1141,Perfect Adam,Splitting Adam,INTJ,1 Pdb Vote
1142,Danny,Splitting Adam,XXXX,10 Pdb Votes
1143,Seo Bok,Seo Bok (2021),INTJ,3 Pdb Votes
1144,Eleazar,Brawl in Cell Block 99,INTJ,4 Pdb Votes
1145,Batwoman,CATWOMAN: HAUNTED (2021),INTJ,5 Pdb Votes
1146,Jaspar Kimbral,Escape Plan 2: Hades,INTJ,10 Pdb Votes
1147,Ernessa Bloch,The Moth Diaries (2011),INTJ,21 Pdb Votes
1148,Albrekh,Star Wars,INTJ,1 Pdb Vote
1149,Alexander,The Sacrifice (1986) (Offret),INTJ,12 Pdb Votes
1150,Ada Wong,Resident Evil: Welcome to Raccoon City,INTJ,7 Pdb Votes
1151,Prosecutor Park Hee-Soo,The Swindlers,INTJ,1 Pdb Vote
1152,Candy Truck Woman,Ghostland (2018),INTJ,3 Pdb Votes
1153,Grace Lewis,SAS: Red Notice (2021),INTJ,22 Pdb Votes
1154,Dr. Junju,Last King of Scotland (2006),INFJ,28 Pdb Votes
1155,Lizzy DeMon',Past & Future (2021),INTJ,8 Pdb Votes
1156,Meister Lämpel / Master Lämpel,Max und Moritz (1956),INTJ,4 Pdb Votes
1157,Blind Pew,Treasure Island (1988),INTJ,36 Pdb Votes
1158,Doris Zander,Ouija: Origin of Evil,INTJ,25 Pdb Votes
1159,Tamao,Sadako vs. Kayako,INTJ,7 Pdb Votes
1160,Miles Tuck,Tuck Everlasting (2002),INTJ,79 Pdb Votes
1161,Gwendoline,Army of the Dead / Army of Thieves (2021),INTJ,12 Pdb Votes
1162,Artyom,Cargo 200,INTJ,19 Pdb Votes
1163,Yuni Kururugi,Close Range Love (2014),INTJ,5 Pdb Votes
1164,Wolf,Fantastic Mr. Fox (2009),INTJ,12 Pdb Votes
1165,Tessa Connover,Unforgettable (2017),INTJ,13 Pdb Votes
1166,Dr. Kaufman,James Bond Film Series,INTJ,4 Pdb Votes
1167,Filavandrel,The Witcher: Nightmare of the Wolf (2021),INTJ,1 Pdb Vote
1168,Gun-Woo,pipeline,INTJ,2 Pdb Votes
1169,Ra,Gods of Egypt (2016),INTJ,1 Pdb Vote
1170,Vinod Shah,Sweet Girl (2021),INTJ,13 Pdb Votes
1171,Amos Santos,Sweet Girl (2021),INTJ,1 Pdb Vote
1172,Lady Hightail,100% Wolf,INTJ,1 Pdb Vote
1173,Hotspur,100% Wolf,INTJ,39 Pdb Votes
1174,Choi Hyun,The Jackal is Coming Code Name: Jackal,INTJ,4 Pdb Votes
1175,Jiang Zhishu,Fall in Love at First Kiss (2019),INTJ,24 Pdb Votes
1176,Brujo Chamán,Una Película de Huevos,INTJ,2 Pdb Votes
1177,Mr. Moore,Avalon High,INTJ,2 Pdb Votes
1178,Julia / Margot,The Voyeurs (2021),INTJ,13 Pdb Votes
1179,Lucy,Couples Retreat,INTJ,115 Pdb Votes
1180,Parabrahma,Mahabharat,INTJ,16 Pdb Votes
1181,Lanie,Fools Rush In (1997),INTJ,10 Pdb Votes
1182,Captain Jacob Hilliard,Return to the Blue Lagoon (1991),INTJ,10 Pdb Votes
1183,Isabella,Dear Dumb Diary,INTJ,22 Pdb Votes
1184,Edmond Dantès,The Count of Monte Cristo (2002),INTJ,4 Pdb Votes
1185,Serp,Una Película de Huevos,INTJ,1 Pdb Vote
1186,Rita,The Darjeeling Limited (2007),XXXX,5 Pdb Votes
1187,Detective Frank Page,Secret Obsession (2019),INTJ,8 Pdb Votes
1188,Russell,Secret Obsession (2019),INTJ,4 Pdb Votes
1189,Goth girl,Good Luck Chuck (2007),XXXX,11 Pdb Votes
1190,Evelina Romano,fiatlux,INTJ,16 Pdb Votes
1191,Malcolm Quince,Murder Mystery (2019),INTJ,1 Pdb Vote
1192,Priest,Priest,INTJ,1 Pdb Vote
1193,Black Hat,Priest,XXXX,22 Pdb Votes
1194,Baba Yaga,Bartok the Magnificent,INTJ,28 Pdb Votes
1195,Elias,Goodnight Mommy (2014),INTJ,0
1196,Helena,The Third Part of the Night (1971),INTJ,0
1197,Marion Harrington,Dead End (2003),INTJ,0
1198,Gum,Sausage Party (2016),INTJ,0
1199,Green Knight,The Green Knight,INTJ,0
1200,Bat Devil,Häxan,INTJ,2 Pdb Votes
1201,Arthur Mendelson,Patch Adams,INTJ,9 Pdb Votes
1202,Tracy Scott,It's a disaster,INTJ,2 Pdb Votes
1203,Pierce Peters,Bad Hair Day,INTJ,1 Pdb Vote
1204,Susan,Domestic Disturbance (2001),INTJ,1 Pdb Vote
1205,Thin Man,Charlie's Angels (2000),INTJ,1 Pdb Vote
1206,Mac,Entrapment (1999),INTJ,8 Pdb Votes
1207,Dylan Rhodes,Now You See Me,INTJ,7 Pdb Votes
1208,David Weinberg,Dark Harbor,INTJ,2 Pdb Votes
1209,Hector,Bee Movie (2007),INTJ,28 Pdb Votes
1210,Wounded Bird,Rango,INTJ,5 Pdb Votes
1211,Yuri Marques,2021,INTJ,1 Pdb Vote
1212,Sam,Dead Poets Society (1989),INTJ,25 Pdb Votes
1213,Mindie,G.B.F. (2013),INTJ,14 Pdb Votes
1214,El Chino,Nacho Libre (2006),XXXX,3 Pdb Votes
1215,Tomisaburo “Tommy” Arashikage / Storm Shadow,Snake Eyes (2021),INTJ,2 Pdb Votes
1216,Barbara Weston-Fordham,August: Osage County (2013),INTJ,2 Pdb Votes
1217,Wile E. Coyote,Looney Tunes: Back in Action,INTJ,2 Pdb Votes
1218,Marvin The Martian,Looney Tunes: Back in Action,INTJ,1 Pdb Vote
1219,"Bradford Whitwood, Sr.",At Close Range,INTJ,2 Pdb Votes
1220,"Lane ""Pluto"" Franklin",One False Move (1992),INTJ,4 Pdb Votes
1221,Alex,Lifeless Lucy,XXXX,37 Pdb Votes
1222,Mr. Abney,Lost Hearts,INTJ,7 Pdb Votes
1223,Zero,Zero and Alice,INTJ,5 Pdb Votes
1224,Johan's wife,Terrifying Origins Of Peppa Pig,INTJ,6 Pdb Votes
1225,Blanca,Toc Toc,INTJ,3 Pdb Votes
1226,James,Cold Eyes,XXXX,8 Pdb Votes
1227,Seth,Beauty & the Briefcase (2010),INTJ,1 Pdb Vote
1228,Parallax,Green Lantern (2011),INTJ,16 Pdb Votes
1229,Bezz,Dungeons & Dragons (film series),INTJ,2 Pdb Votes
1230,Wile E. Coyote,Space Jam: A New Legacy,INTJ,2 Pdb Votes
1231,Narrator,Pan's Labyrinth (2006) (El laberinto del fauno),INTJ,1 Pdb Vote
1232,Doug Jones,No Sudden Move (2021),INTJ,1 Pdb Vote
1233,Lawrence Jamieson,Dirty Rotten Scoundrels,INTJ,14 Pdb Votes
1234,Dr. Paul Novotny,Dreamscape (1984),INTJ,1 Pdb Vote
1235,Trent,Old,INTJ,20 Pdb Votes
1236,Dr. Gilchrist,Arsenic and Old Lace,INTJ,43 Pdb Votes
1237,Sharon Gordon Fisherman,Barb and Star Go to Vista Del Mar (2021),INTJ,44 Pdb Votes
1238,Erik Jan Hanussen,Kingsman (Franchise),INTJ,1 Pdb Vote
1239,Olivia Hutton,Indignation (2016),INTJ,4 Pdb Votes
1240,Thelma,Thelma (2017),INTJ,8 Pdb Votes
1241,Vic Van Allen,Deep Water (2022),INTJ,1 Pdb Vote
1242,Beth,The Night House (2020),INTJ,2 Pdb Votes
1243,Josh,Fear Street Triology,INTJ,8 Pdb Votes
1244,Train Announcer,Mirai (2018),INTJ,31 Pdb Votes
1245,mjmj,Pessoas,INTJ,29 Pdb Votes
1246,Mr. Bruner,The Edge of Seventeen,INTJ,3 Pdb Votes
1247,The Magician,Terror Train (1980),INTJ,11 Pdb Votes
1248,Necromancer,The Hobbit (Film Trilogy),INTJ,49 Pdb Votes
1249,Madame Hélène,Barbie and the Three Musketeers (2009),INTJ,2 Pdb Votes
1250,Fenghuang,Kung Fu Panda (Franchise),INTJ,2 Pdb Votes
1251,Clay Calloway,Sing 2,INTJ,2 Pdb Votes
1252,Felicita,Benedetta,INTJ,2 Pdb Votes
1253,Zarathos,Ghost Rider (Film Series),INTJ,2 Pdb Votes
1254,Billy Zero,The Tracey Fragments,INTJ,8 Pdb Votes
1255,Jackson,Wrath of Man (2021),INTJ,4 Pdb Votes
1256,Isabelle,Presidents (2021),INTJ,11 Pdb Votes
1257,Fred,The Rose Maker,INTJ,10 Pdb Votes
1258,Pierre,The Deep House,INTJ,7 Pdb Votes
1259,Ann (after),Annette (2021),INTJ,8 Pdb Votes
1260,Sgt. Major Dickerson,"Good Morning, Vietnam (1987)",INTJ,1 Pdb Vote
1261,Rachel Lang,The Rage: Carrie 2,INTJ,22 Pdb Votes
1262,Josh Johnson,Fear Street,INTJ,47 Pdb Votes
1263,Christine Vole/Helm,Witness for the Prosecution (1957),INTJ,4 Pdb Votes
1264,Croak,Over the Moon (2020),INTJ,1 Pdb Vote
1265,Miles Strasberg,Darrow and Darrow (film series),INTJ,6 Pdb Votes
1266,Abraham Van Helsing,Dracula (1931),INTJ,10 Pdb Votes
1267,Dracula,Dracula (1931),INTJ,1 Pdb Vote
1268,Mike Kiernan,Broken (2012),INTJ,5 Pdb Votes
1269,Virginia Vanderkamp,The Outcasts,INTJ,10 Pdb Votes
1270,Mark,Till Death (2021),INTJ,17 Pdb Votes
1271,Emmy Forester,The Tomorrow War (2021),INTJ,165 Pdb Votes
1272,Matsuno Yutaka,Ocean Waves,INTJ,7 Pdb Votes
1273,Livia Soprano,The Many Saints of Newark,XXXX,1 Pdb Vote
1274,Arius,Commando (1985),XXXX,1 Pdb Vote
1275,Lady,The Green Knight,INTJ,2 Pdb Votes
1276,Smuca,Luca (2021),INTJ,1 Pdb Vote
1277,Bobby Sands,Hunger,XXXX,4 Pdb Votes
1278,Sara Ryan,Breaking the Girls (2012),INTJ,225 Pdb Votes
1279,Don Jaime,Viridiana (1961),XXXX,1 Pdb Vote
1280,Mrs. Townsend,Endless Night (1972),INTJ,5 Pdb Votes
1281,Damir,A Perfect Day,INTJ,21 Pdb Votes
1282,Mary of Guise,Elizabeth (1998 - 2007),XXXX,3 Pdb Votes
1283,Sofiya,Outside the Wire (2021),INTJ,4 Pdb Votes
1284,Machiavelli,Luca (2021),INTJ,2 Pdb Votes
1285,Oren Goodchild,Aeon Flux,INTJ,7 Pdb Votes
1286,Aeon Flux,Aeon Flux,XXXX,20 Pdb Votes
1287,Claire,Escape Room (2019),INTJ,1 Pdb Vote
1288,Jane,The Lost Girls,XXXX,4 Pdb Votes
1289,Theresa,Looking for Mr. Goodbar (1977),INTJ,1 Pdb Vote
1290,Thomas J. Edison,Cinquième Set,INTJ,19 Pdb Votes
1291,Counselor Doone,Lorna Doone (2000),INTJ,1 Pdb Vote
1292,George „Đole”,Tesna koža (1982),INTJ,2 Pdb Votes
1293,Scarlet,Gunpowder Milkshake,INTJ,0
1294,Darla,I now pronounce you Chuck and Larry,INTJ,0
1295,Alain Charnier,The French Connection,INTJ,0
1296,Dr. Murphy,Awake (2021),INTJ,0
1297,Emanuel,The Truth About Emanuel (2013),INTJ,0
1298,Cipur,Willy The Sparrow (1989),INTJ,0
1299,CWO4 Michael Durant,Black Hawk Down (2001),INTJ,0
1300,Dynomutt,SCOOB!,ISTJ,30 Pdb Votes
1301,Marvin Martian,Space Jam: A New Legacy,INTJ,9 Pdb Votes
1302,Leslie Payne,Legend (2015),XXXX,2 Pdb Votes
1303,Alex,Tau,INTJ,18 Pdb Votes
1304,Robert Lapointe,Les Enfants de Timpelbach (Trouble at Timpetill),INTJ,3 Pdb Votes
1305,Mireille Stettner,Les Enfants de Timpelbach (Trouble at Timpetill),INTJ,2 Pdb Votes
1306,Scientist,28 Days Later (2002),XXXX,1 Pdb Vote
1307,Mako ''Gen'' #2,Deep Blue Sea (1999),INTJ,16 Pdb Votes
1308,Dr. Susan McAlester,Deep Blue Sea (1999),INTJ,1 Pdb Vote
1309,Red Kit,Behzat Ç. Seni Kalbime Gömdüm,INTJ,1 Pdb Vote
1310,Miggy Montenegro,A Very Special Love,XXXX,6 Pdb Votes
1311,Jin-Soo,The 8th Night,INTJ,54 Pdb Votes
1312,Isla the Occultist,The Conjuring,INTJ,10 Pdb Votes
1313,Fredrick Fitzell,Flashback (The Education of Fredrick Fitzell),INTJ,10 Pdb Votes
1314,Rafa,Internet - O Filme,INTJ,2 Pdb Votes
1315,Elizabeth Lamb,Trance (2013),INTJ,1 Pdb Vote
1316,Robert Parks,Gosford Park,INTJ,5 Pdb Votes
1317,Ginarrbrik,The Chronicles of Narnia (Film Trilogy),INTJ,20 Pdb Votes
1318,Domenico De Sole,House of Gucci,XXXX,1 Pdb Vote
1319,J. Daniel “Danny” Atlas,Now You See Me (2013),INTJ,4 Pdb Votes
1320,Attila Csihar,Lords of Chaos (2018),INTJ,4 Pdb Votes
1321,Steve,The Son of Bigfoot,INTJ,4 Pdb Votes
1322,Floyd DeBeers,Things Heard & Seen,INTJ,16 Pdb Votes
1323,Carin,Patch Adams,INTJ,15 Pdb Votes
1324,Dr. Anton Phibes,The Abominable Dr. Phibes,INTJ,4 Pdb Votes
1325,Enoch Brae,Restless (2011),INTJ,8 Pdb Votes
1326,Karl Marx,The Young Karl Marx,INTJ,8 Pdb Votes
1327,Tete,Até Que A Sorte Nos Separe,XXXX,8 Pdb Votes
1328,Cale Erendreich,Bad Samaritan,XXXX,2 Pdb Votes
1329,David Dime,Billy Lynn's Long Halftime Walk (2016),INTJ,26 Pdb Votes
1330,Bly Tanaka,Army of the Dead / Army of Thieves (2021),INTJ,31 Pdb Votes
1331,Alisa Vyazemskaya,Silver Skates,INTJ,12 Pdb Votes
1332,Moses,Exodus: Gods and Kings (2014),INTJ,1 Pdb Vote
1333,Bob,La Femme Nikita,XXXX,1 Pdb Vote
1334,Walton Bowen,The Red Sea Diving Resort (2019),XXXX,5 Pdb Votes
1335,Caleb Koestler,Knowing (2009),INTJ,3 Pdb Votes
1336,The bum,UHF,INTJ,2 Pdb Votes
1337,Raymond Green,Monster,INTJ,3 Pdb Votes
1338,Mr. Harmon,Monster,INTJ,1 Pdb Vote
1339,Katya Sokolova,No Escapes (2020),INTJ,20 Pdb Votes
1340,Dr.Vaseegar,Enthiran,INTJ,6 Pdb Votes
1341,Mattia Balossino,La solitudine dei numeri primi (2010),INTJ,2 Pdb Votes
1342,Professor Clarence Peterson,Weaponized,INTJ,1 Pdb Vote
1343,Jane Clarke,Metropolitan (1990),INTJ,27 Pdb Votes
1344,Wolfgang M. Schmitt (Filmanalyse),Movie Critics,INTJ,1 Pdb Vote
1345,Dr. Richardson,Breaking the Waves (1996),INTJ,11 Pdb Votes
1346,Viktoria,Morgiana (1972),INTJ,5 Pdb Votes
1347,Claude Dubois,Marie Poupee,INTJ,1 Pdb Vote
1348,Al-Saleem,Body of Lies,INTJ,51 Pdb Votes
1349,"Dr. ""Robert Hoffstetler"" / Dimitri",The Shape of Water (2017),INTJ,10 Pdb Votes
1350,Anna,The Art of Self-Defense,INTJ,2 Pdb Votes
1351,Nuri,Korkusuz Korkak (1979),INTJ,1 Pdb Vote
1352,H.R. Haldeman,Nixon (1995),INTJ,1 Pdb Vote
1353,Rathe,Young Sherlock Holmes,XXXX,14 Pdb Votes
1354,Veronique,La Chinoise (1967),INTJ,6 Pdb Votes
1355,Roderick Turpin,Victor Frankenstein,INTJ,11 Pdb Votes
1356,Eric Dale,Margin Call,INTJ,3 Pdb Votes
1357,mundakkal shekharan,Devasuram,INTJ,38 Pdb Votes
1358,Karo,The Wave (Die Welle; 2008),INTJ,3 Pdb Votes
1359,Hugo Fraser-Tyrwhitt,The Riot Club,INTJ,4 Pdb Votes
1360,Tom Hartman,The River Wild (1994),INTJ,2 Pdb Votes
1361,Capt. Marcus Rich,Flightplan,INTJ,1 Pdb Vote
1362,Richard Walker,Frantic (1988),INTJ,2 Pdb Votes
1363,Susumu Kawajiri,Cold Fish(2010),INTJ,2 Pdb Votes
1364,Stephanie Parker,The Choice,INTJ,10 Pdb Votes
1365,Detective Lynn Hadley,The Midnight Meat Train(2008),INTJ,2 Pdb Votes
1366,Falconetti,Zip & Zap and the Marble Gang,INTJ,16 Pdb Votes
1367,Wolf,The Big Bad Fox and Other Tales... (2017),INTJ,10 Pdb Votes
1368,Sadie Cunningham,Tragedy Girls,INTJ,19 Pdb Votes
1369,Josie,Wild Child (2008),INTJ,1 Pdb Vote
1370,Professor Joseph Coupland,The Quiet Ones (2014),INTJ,41 Pdb Votes
1371,Yee Mo-cheng,"Lust, Caution (2007)",INTJ,3 Pdb Votes
1372,The Empty Man,The Empty Man,INTJ,2 Pdb Votes
1373,Thomas Cromwell,Anne Of The Thousand Days,INTJ,1 Pdb Vote
1374,Secret Bear,The Care Bears Movie,INTJ,2 Pdb Votes
1375,Savoy,Transformers (Bayverse),INTJ,4 Pdb Votes
1376,Una,monday mourning,INTJ,7 Pdb Votes
1377,Ao Guang,New Gods: Nezha Reborn (2021),INTJ,30 Pdb Votes
1378,Pal Max Prime,The Mitchells vs. the Machines (2021),INTJ,4 Pdb Votes
1379,"""The Zec""",Jack Reacher (2012-2016),INTJ,13 Pdb Votes
1380,Chief Kang,New World (2013),INTJ,8 Pdb Votes
1381,Holly Thompson,They Live (1988),INTJ,3 Pdb Votes
1382,Ada,Detroit Evolution,INTJ,10 Pdb Votes
1383,Noori,Ghoorbaghe ( The Frog ),INTJ,10 Pdb Votes
1384,Pascal MacCorkill,The Diary of a Teenage Girl (2015),INTJ,15 Pdb Votes
1385,Phillip,Every Breath You Take,INTJ,1 Pdb Vote
1386,Cid,Looper (2012),INTJ,2 Pdb Votes
1387,Ty Lafitte,The Circle (2017),INTJ,2 Pdb Votes
1388,Zach,In the Earth (2021),INTJ,56 Pdb Votes
1389,Layla Moore,The Recruit (2003),XXXX,5 Pdb Votes
1390,The Basilisk,Harry Potter / Wizarding World Films,INTJ,4 Pdb Votes
1391,Lucia Faust,Soul Kitchen,XXXX,10 Pdb Votes
1392,Batman,THE BATMAN,INTJ,6 Pdb Votes
1393,Wicked Witch of the West,The Wizard of Oz,INTJ,4 Pdb Votes
1394,Sébastien Nicolas,Nobody from Nowhere (Un illustre inconnu),INTJ,41 Pdb Votes
1395,Susan,Perfect Sense (2011),INTJ,13 Pdb Votes
1396,Rasika Pandey,Bajrangi Bhaijaan,INTJ,0
1397,Richard Wershe Sr.,White Boy Rick,INTJ,0
1398,Klaus Jäger,T-34,INTJ,0
1399,Franz Anton Mesmer,Mesmer,INTJ,0
1400,Griffin Mill,The Player (1992),INTJ,4 Pdb Votes
1401,Karen Clark,In the Loop,INTJ,2 Pdb Votes
1402,Richard,Private Life,INTJ,8 Pdb Votes
1403,How?,Zero to Hero,INTJ,8 Pdb Votes
1404,Grodlin,Barbie and the Secret Door,INTJ,1 Pdb Vote
1405,Bernie,The Mistle-Tones,INTJ,7 Pdb Votes
1406,Gordon,Solaris (2002),INTJ,1 Pdb Vote
1407,satake,Kamisama no Iutoori,INTJ,54 Pdb Votes
1408,Oleg Volkov,Major Grom: The Plague Doctor,INTJ,4 Pdb Votes
1409,Dr. Twix,Mortal Engines (2018),INTJ,2 Pdb Votes
1410,Sonia Hoffman,Mindwalk,INTJ,2 Pdb Votes
1411,Shelly Hunter,Hunger Point (2003),INTJ,22 Pdb Votes
1412,Anna Morgan,The Ring (2002),INTJ,4 Pdb Votes
1413,Andy Safian,Malice (1993),INTJ,2 Pdb Votes
1414,Dr. Jed Hill,Malice (1993),INTJ,30 Pdb Votes
1415,Beth,Hostel 2 (2007),INTJ,1 Pdb Vote
1416,Archie Costello,The Chocolate War (1988),INTJ,21 Pdb Votes
1417,Dylan Chiu,Akeelah and the Bee,INTJ,2 Pdb Votes
1418,Gesmas,The Passion of the Christ,XXXX,2 Pdb Votes
1419,Dismas,The Passion of the Christ,XXXX,4 Pdb Votes
1420,Judas Iscariot,The Passion of the Christ,INTJ,6 Pdb Votes
1421,Timmy Failure,Timmy Failure: Mistakes Were Made (2020),XXXX,4 Pdb Votes
1422,Şeniz Karaçay,Zalim İstanbul (Ruthless City),INTJ,2 Pdb Votes
1423,Quoth The Raven,Hogfather (2006),INTJ,1 Pdb Vote
1424,Lord Downey,Hogfather (2006),INTJ,7 Pdb Votes
1425,Susan Sto Helit,Hogfather (2006),INTJ,1 Pdb Vote
1426,"Lord Vetinari ""The Patrician""",The Color Of Magic (2008 Television Film),INTJ,5 Pdb Votes
1427,Coach,Death Race,INTJ,3 Pdb Votes
1428,Warden Hennessy,Death Race,INTJ,1 Pdb Vote
1429,Jonathan Corliss,A Kiss Before Dying (1991),INTJ,7 Pdb Votes
1430,Daniel Longdale,8MM (1999),INTJ,27 Pdb Votes
1431,Robert Ledgard,The Skin I Live In (2011),INTJ,27 Pdb Votes
1432,Nelson Moss,Sweet November,INTJ,39 Pdb Votes
1433,Ship's Computer,WALL-E (2008),INTJ,4 Pdb Votes
1434,"Vialula ""Lou""",Doc Hollywood (1991),INTJ,38 Pdb Votes
1435,Clemson,Madagascar (Franchise),INTJ,2 Pdb Votes
1436,První lokaj,Fimfárum Jana Wericha (2002),INTJ,13 Pdb Votes
1437,Molly,Primal Fear (1996),INTJ,4 Pdb Votes
1438,Kitty Olchin,The Yards,INTJ,10 Pdb Votes
1439,Melissa Gant,Limitless (2011),INTJ,4 Pdb Votes
1440,Renata,Interiors (1978),INTJ,18 Pdb Votes
1441,Captain John Boyd,Ravenous (1999),INTJ,10 Pdb Votes
1442,Wheat (Jongseob),P1H: The Beginning of a New World,INTJ,3 Pdb Votes
1443,J.W.,P1H: The Beginning of a New World,INTJ,26 Pdb Votes
1444,Barbara Covett,Notes on a scandal (2006),INTJ,44 Pdb Votes
1445,Shinji Mimura,Battle Royale (2000),INTJ,2 Pdb Votes
1446,Eve the Cow,First Cow (2019),XXXX,1 Pdb Vote
1447,Kurt Dussander,Apt Pupil (1998),XXXX,15 Pdb Votes
1448,Bart Bromley,The Night Clerk,INTJ,13 Pdb Votes
1449,John Banks,Mary Poppins Returns (2018),INTJ,1 Pdb Vote
1450,Cosmo,Sneakers (1992),INTJ,10 Pdb Votes
1451,Nag,Rikki-Tikki-Tavi,INTJ,2 Pdb Votes
1452,Muhammad Ali Jinnah,Gandhi (1982),INTJ,5 Pdb Votes
1453,Dr. Stone,A Few Good Men (1992),INTJ,12 Pdb Votes
1454,Henry Jekyll,The Mummy (2017),INTJ,2 Pdb Votes
1455,Tom Spencer,Proud Mary (2018),INTJ,7 Pdb Votes
1456,Benno Levin,Cosmopolis (2012),INTJ,1 Pdb Vote
1457,Mick Shrimpton,This Is Spinal Tap (1984),XXXX,29 Pdb Votes
1458,Diana,Lights Out,INTJ,2 Pdb Votes
1459,Mr. Mehta,Tom and Jerry (2021),INTJ,34 Pdb Votes
1460,Lori Walls,The Glass Castle (2017),INTJ,1 Pdb Vote
1461,The Girl,If... (1968),INTJ,9 Pdb Votes
1462,Yi Sun-sin,The Admiral: Roaring Currents,INTJ,2 Pdb Votes
1463,Harry,Free Fire,XXXX,6 Pdb Votes
1464,Chris,Free Fire,INTJ,6 Pdb Votes
1465,Fresh (Michael),Fresh (1994),INTJ,11 Pdb Votes
1466,Jennifer,Wrong Turn,XXXX,5 Pdb Votes
1467,Aguirre,Jungle Cruise (2021),INTJ,13 Pdb Votes
1468,Edward Dillinger Jr.,Tron (Series),INTJ,9 Pdb Votes
1469,Larry Wildman,Wall Street (1987),INTJ,5 Pdb Votes
1470,Sierra,Down A Dark Hall (2018),INTJ,12 Pdb Votes
1471,Professor Screweyes,We're Back! A Dinosaur's Story,INTJ,3 Pdb Votes
1472,"Miles Peterson ""Bibleman""",Bibleman,INTJ,3 Pdb Votes
1473,Volodya,Moscow Does Not Believe in Tears(1980),INTJ,25 Pdb Votes
1474,K,Nymphomaniac (2013),INTJ,11 Pdb Votes
1475,Major Mason,Princess Protection Program (2009),INTJ,25 Pdb Votes
1476,Ellen,Sightless,INTJ,13 Pdb Votes
1477,Cecil Wilson,Spy Kids 4: All the Time in the World,XXXX,2 Pdb Votes
1478,Norbert von Wenk,Dr. Mabuse the Gambler,INTJ,8 Pdb Votes
1479,The Network,The Cornetto Trilogy,INTJ,1 Pdb Vote
1480,Kay Otis,Consenting Adults (1992),INTJ,18 Pdb Votes
1481,Tommy Judd,Another Country (1984),INTJ,9 Pdb Votes
1482,Coverton,Monsters vs. Aliens,INTJ,39 Pdb Votes
1483,"Dr. Jack Griffin ""The Invisible Man""",The Invisible Man (1933),INTJ,10 Pdb Votes
1484,Jan,The Edukators,INTJ,1 Pdb Vote
1485,Attorney Blitz,Ernest P. Worrell (Franchise),XXXX,9 Pdb Votes
1486,Ginjirô Takeuchi,High and Low (1963),INTJ,12 Pdb Votes
1487,Baron Victor Frankenstein,The Curse of Frankenstein (1957),INTJ,13 Pdb Votes
1488,Johnnie Blackwell,High Strung (2016),INTJ,12 Pdb Votes
1489,Arvid,Swing Kids (1993),INFP,212 Pdb Votes
1490,Boris,Cruella (2021),INTJ,14 Pdb Votes
1491,Blair,rough night,INTJ,6 Pdb Votes
1492,Thor Heyerdahl,Kon-Tiki,INTJ,12 Pdb Votes
1493,Sadako Yamamura,Sadako vs. Kayako,INTJ,11 Pdb Votes
1494,Edward Rochester,Wide Sargasso Sea,INTJ,10 Pdb Votes
1495,Joni Jerome,The Odd Life of Timothy Green,INTJ,3 Pdb Votes
1496,Nancy Hollander,The Mauritanian (2021),INTJ,6 Pdb Votes
1497,Danny,Expelled (2014),INTJ,1 Pdb Vote
1498,Sadako Yamamura,Ringu (1998),INTJ,2 Pdb Votes
1499,Bertani,To Catch a Thief (1955),INTJ,0
1500,Alan Milne,Goodbye Christopher Robin (2017),INTJ,5 Pdb Votes
1501,Inumon,Prospect,XXXX,1 Pdb Vote
1502,Julie,Les Héritiers,INTJ,2 Pdb Votes
1503,Pascal,Felidae (1994),INTJ,25 Pdb Votes
1504,Gary,Boy Erased (2018),INTJ,8 Pdb Votes
1505,Lizzie,Rampage (2018),INTJ,16 Pdb Votes
1506,Nevada,Open Windows (2014),INTJ,2 Pdb Votes
1507,Ralph Nickleby,Nicholas Nickleby (2002),INTJ,6 Pdb Votes
1508,Pavi,Zambezia,INTJ,2 Pdb Votes
1509,James Sullivan,Space Sweepers (2021),INTJ,18 Pdb Votes
1510,Night Slasher,Cobra (1986),XXXX,4 Pdb Votes
1511,Tony Reilly,Wild Mountain Thyme,INTJ,5 Pdb Votes
1512,Barnes,Firebreather (2010),INTJ,4 Pdb Votes
1513,"Erik ""The Phantom Ghost""",Phantom of The Opera: At The Royal Albert Hall,INTJ,92 Pdb Votes
1514,Syd March,Antiviral (2012),INTJ,17 Pdb Votes
1515,Cerberus,Hercules (franchise),XXXX,10 Pdb Votes
1516,Lieutenant General Frank Benson,Eye in the Sky,INTJ,1 Pdb Vote
1517,Miguel,Below Zero (2021),INTJ,2 Pdb Votes
1518,CIA Agent Sheldon Jeffrey Sands,Desperado,INTJ,33 Pdb Votes
1519,Regulus Arcturus Black,Harry Potter / Wizarding World Films,INTJ,172 Pdb Votes
1520,Cadmus Peverell (Middle Brother),Harry Potter / Wizarding World Films,INTJ,33 Pdb Votes
1521,Fergus,The Wild (2006),INTJ,2 Pdb Votes
1522,Hercule Poirot,Death on the Nile (1978),INTJ,20 Pdb Votes
1523,Marcia Fox,Manhattan Murder Mystery,INTJ,8 Pdb Votes
1524,Macon Melchizedek Ravenwood,Beautiful Creatures (2013),INTJ,24 Pdb Votes
1525,Geir Lippestad,22 July (2018),XXXX,3 Pdb Votes
1526,Anders Behring Breivik,22 July (2018),INTJ,10 Pdb Votes
