,char,movie,mbti,votes
1134,"Mason ""Mace"" Browne",The 355,XXXX,8 Pdb Votes
1135,Muhabir Ali Bey,Büyük Meclis,ENFJ,1 Pdb Vote
1136,Lyle,The Lost Daughter,XXXX,8 Pdb Votes
1137,Lottie Wilkins,Enchanted April (1991),ENFJ,2 Pdb Votes
1138,Roland,Le Trou (1960),XXXX,25 Pdb Votes
1139,Jung Yi-hyun,Happiness 해피니스,ENFJ,1 Pdb Vote
1140,Alexandre,Eternity and A Day,ENFJ,2 Pdb Votes
1141,Nigar's father,Aik Hai Nigar,ENFJ,87 Pdb Votes
1142,Pim,The Whole Truth (2021),ENFJ,13 Pdb Votes
1143,Queen Gudrún,The Northman (2022),ENFJ,16 Pdb Votes
1144,Patricia,The Darjeeling Limited (2007),ENFJ,43 Pdb Votes
1145,Chaz Hunt,Back To The Outback,XXXX,7 Pdb Votes
1146,Maddie,Back To The Outback,ENFJ,1 Pdb Vote
1147,Marie,Dan in Real Life (2007),ENFJ,1 Pdb Vote
1148,Max Messner,Indignation (2016),ENFJ,8 Pdb Votes
1149,Goat,Even Mice Belong in Heaven,ENFJ,18 Pdb Votes
1150,Whizzy,Even Mice Belong in Heaven,ENFJ,27 Pdb Votes
1151,John Ingram,The Unforgivable (2021),ENFJ,12 Pdb Votes
1152,Alicia Hawthorne,Lightyear (2022),ENFJ,40 Pdb Votes
1153,Elle,Blade Runner,ENFJ,1 Pdb Vote
1154,Ellen Berent,Leave Her to Heaven (1945),ENFJ,8 Pdb Votes
1155,Alice,Emergency (2022),ENFJ,3 Pdb Votes
1156,Andrew Jantz,The Christmas Drop,ENFJ,1 Pdb Vote
1157,Holly Cantrell,Land of the Lost (2009),XXXX,4 Pdb Votes
1158,Ghost of Christmas Present,Scrooge (1970),XXXX,8 Pdb Votes
1159,Murat Alimov,6 Underground (2019),XXXX,6 Pdb Votes
1160,Two-Headed Aliens,Markiplier Cinematic Multiverse,ENFJ,14 Pdb Votes
1161,Michael,"Tick, Tick... Boom!",ENFJ,1 Pdb Vote
1162,James,Single All the Way (2021),ENFJ,22 Pdb Votes
1163,CPT Ben Keating,The Outpost (2019),ENFJ,1 Pdb Vote
1164,Janis,Madres paralelas (Parallel Mothers),ENFJ,2 Pdb Votes
1165,Chelsea,St Trinian’s,XXXX,2 Pdb Votes
1166,Farmer Macreadie,Nanny McPhee and the Big Bang,ENFJ,1 Pdb Vote
1167,Euro-Eero,Onni von Sopanen (2006),ENFJ,30 Pdb Votes
1168,Arto Sopanen,Onni von Sopanen (2006),ENFJ,4 Pdb Votes
1169,Bobby Dagen,Saw Series (2004),ENFJ,1 Pdb Vote
1170,Karessa Johnson,"Tick, Tick... Boom!",ENFJ,3 Pdb Votes
1171,Lara Brand,Nine Lives,XXXX,9 Pdb Votes
1172,Egwene Al'vere,The Wheel Of Time (2021 TV series),ENFJ,6 Pdb Votes
1173,Anna,The Seventh Continent,ENFJ,29 Pdb Votes
1174,Kevin Rawley,Meet the Parents (2000) / Little Fockers (2010),ENFJ,1 Pdb Vote
1175,Edith Bratt,Tolkien (2019),ENFJ,2 Pdb Votes
1176,Charles Dickens,The Man Who Invented Christmas (2017),ENFJ,7 Pdb Votes
1177,Maddox,In The Shadow Of The Moon (2019),XXXX,11 Pdb Votes
1178,Jane,Jane (2016),ENFJ,5 Pdb Votes
1179,Louis,Jacob's Ladder (1990),ENFJ,9 Pdb Votes
1180,Ahme,Help! (1965),ENFJ,1 Pdb Vote
1181,Han sin-seong,Escape from Mogadishu,ENFJ,13 Pdb Votes
1182,Mark Ashton,Pride,ENFJ,23 Pdb Votes
1183,Peyton Van Den Broeck,Random Hearts (1999),XXXX,4 Pdb Votes
1184,Margaret Blackledge,Let Him Go (2020),ENFJ,3 Pdb Votes
1185,Dragon Gem,Raya and the Last Dragon (2021),ENFJ,3 Pdb Votes
1186,Ace,Blue Bayou,ENFJ,5 Pdb Votes
1187,Grandpa Seth,Troll 2,ENFJ,9 Pdb Votes
1188,Christina Drayton,Guess Who's Coming to Dinner (1967),ENFJ,1 Pdb Vote
1189,Dr. Miles J. Bennell,Invasion of The Body Snatchers (1956),ENFJ,1 Pdb Vote
1190,Cindy,Borat (Series),ENFJ,74 Pdb Votes
1191,Tamako Tamura,Shall We Dance? (Shall We ダンス?) (1996),ENFJ,2 Pdb Votes
1192,Molly Dolezal,White Sands (1992),ENFJ,2 Pdb Votes
1193,Mrs. Hartley,Christmas Oranges,ENFJ,19 Pdb Votes
1194,Jake Riordan,One of us is Lying (Show),ENFJ,5 Pdb Votes
1195,Peter Lyman,Scoop (2006),XXXX,0
1196,Hal,Beginners (2010),ENFJ,0
1197,Suzu's Mother,Belle: The Dragon and Freckled Princess,ENFJ,0
1198,Diogo Fraga,Tropa de Elite (Franchise),ENFJ,0
1199,Black,Exam (2009),ENFJ,0
1200,Glinda,The Wiz (1978),ENFJ,12 Pdb Votes
1201,Артур Микаэлян,Univer. New Dorm,ENFJ,47 Pdb Votes
1202,Amaya,Koati (2021),ENFJ,6 Pdb Votes
1203,Tusker,Supernova (2021),ENFJ,1 Pdb Vote
1204,Jenny Lerner,Deep Impact,XXXX,1 Pdb Vote
1205,Mike Williams,Deepwater Horizon,XXXX,3 Pdb Votes
1206,Victoria Dickham,Der Wixxer,ENFJ,1 Pdb Vote
1207,Sir Edmund Burton,Transformers (Bayverse),ENFJ,7 Pdb Votes
1208,Song Yoo-Hwa,Real,ENFJ,1 Pdb Vote
1209,Oralee,Antrum,ENFJ,13 Pdb Votes
1210,Jack Bartlett,Sugar & Spice (2001),XXXX,5 Pdb Votes
1211,Aswad Ayoob,Hum kahan k sachay thay,XXXX,1 Pdb Vote
1212,Paige,The Banana Splits Movie (2019),XXXX,13 Pdb Votes
1213,Don Whitaker,Daddy's Home 2,XXXX,4 Pdb Votes
1214,Le projectionniste,Princes et Princesses,INFJ,2 Pdb Votes
1215,Maga Feliza,I magicanti e i 3 elementi,ENFJ,5 Pdb Votes
1216,Rubio,I magicanti e i 3 elementi,ENFJ,1 Pdb Vote
1217,Maria,Coven/Akelarre (2021),XXXX,7 Pdb Votes
1218,Prancer,The Flight Before Christmas (2008),XXXX,15 Pdb Votes
1219,Francisco Boix,The Photographer of Mauthausen (2018),ENFJ,2 Pdb Votes
1220,Karessa,"tick, tick...BOOM!",ENFJ,5 Pdb Votes
1221,Father Topo,A Boy Called Christmas,ENFJ,33 Pdb Votes
1222,Bob Lin,Love Hard (2021),ENFJ,14 Pdb Votes
1223,Angel Kronk,The Emperor's New Groove (2000),ENFJ,15 Pdb Votes
1224,Reverend Dave,God's Not Dead,ENFJ,8 Pdb Votes
1225,Derek Reynolds,Save the Last Dance,ENFJ,4 Pdb Votes
1226,Father Mcenroe,Machuca (2004),ENFJ,2 Pdb Votes
1227,Miriam Sommer,Sonnenallee,ENFJ,5 Pdb Votes
1228,Clara,Princess Lillifee And The Little Unicorn,XXXX,2 Pdb Votes
1229,Alex,Mi obra maestra (2018),ENFJ,5 Pdb Votes
1230,May,Lucky,ENFJ,23 Pdb Votes
1231,Santa Claus,Olive The Other Reindeer (1999),ENFJ,35 Pdb Votes
1232,Joel Wachs,Licorice Pizza,ENFJ,8 Pdb Votes
1233,Azur,Azur & Asmar,ENFJ,5 Pdb Votes
1234,Элиз,August Night,XXXX,5 Pdb Votes
1235,Sandy West,The Runaways (2010),ENFJ,2 Pdb Votes
1236,Felix Turner,The Normal Heart,XXXX,11 Pdb Votes
1237,Claire Eiffel,Eiffel (2021),ENFJ,2 Pdb Votes
1238,Kon Yoon-su,Drive My Car,ENFJ,6 Pdb Votes
1239,Agent Henry Carver,Push,ENFJ,12 Pdb Votes
1240,Lucas,Diários de Intercâmbio (2021),ENFJ,6 Pdb Votes
1241,Lucinha Araújo,Cazuza: O Tempo Não Para (Time Doesn't Stop),ENFJ,1 Pdb Vote
1242,Katherine McMichaels,From Beyond (1986),ENFJ,3 Pdb Votes
1243,Edyp,G.F.Darwin,ENFJ,12 Pdb Votes
1244,Lalo,Malos Hábitos (2007),ENFJ,5 Pdb Votes
1245,Herald of the Change,Dune (2021),ENFJ,11 Pdb Votes
1246,Stephan,Prey (2021),ENFJ,5 Pdb Votes
1247,Purl,Sparkshorts (Pixar Artists Projects),ENFJ,4 Pdb Votes
1248,Saamiya,Veer Zaara,ENFJ,4 Pdb Votes
1249,Eileen,My Left Foot (1989),ENFJ,6 Pdb Votes
1250,Ariane,The Big Hit,ENFJ,23 Pdb Votes
1251,Nana,"Wheel of Fortune and Fantasy (2021, 偶然と想像)",ENFJ,8 Pdb Votes
1252,Mike,SLC Punk! (1998),ENFJ,1 Pdb Vote
1253,Ingvar,Lamb (2021),ENFJ,3 Pdb Votes
1254,Gilda Farrell,Design for Living (1933),XXXX,3 Pdb Votes
1255,Johnny Case,Holiday (1938),ENFJ,3 Pdb Votes
1256,Linda Seton,Holiday (1938),XXXX,1 Pdb Vote
1257,Taylor,Minor Details,XXXX,11 Pdb Votes
1258,Andre Malek,Timeline,ENFJ,1 Pdb Vote
1259,Pinbacker,Sunshine (2007),ENFJ,14 Pdb Votes
1260,Anna Chevelrone,Never-Ending Game of Revenge (2018),ENFJ,2 Pdb Votes
1261,Ron Clark,The Ron Clark Story,ENFJ,1 Pdb Vote
1262,Isabela Madrigal,Disney's Encanto,ENFJ,13 Pdb Votes
1263,Hadley Ashton,New Best Friend (2002),ENFJ,5 Pdb Votes
1264,Evan Webber,Knock Knock!,ENFJ,1 Pdb Vote
1265,Nina,Caucasian Prisoner,ENFJ,4 Pdb Votes
1266,Val,Afterlife of the Party (2021),ENFJ,10 Pdb Votes
1267,Nivea del Valle,The House of the Spirits (1993),ENFJ,3 Pdb Votes
1268,Samson,The Wild,ENFJ,1 Pdb Vote
1269,Sinterklaas,Het Paard van Sinterklaas (2005),ENFJ,12 Pdb Votes
1270,Manuel Bonifacio,Seven Sundays,ENFJ,4 Pdb Votes
1271,Mr. Davies,The Moth Diaries (2011),ENFJ,31 Pdb Votes
1272,Anastazja,All My Friends Are Dead (2020),ENTJ,13 Pdb Votes
1273,La Linda,The Card Counter,ENFJ,4 Pdb Votes
1274,Charles Wolf,Worth (2020),ENFJ,17 Pdb Votes
1275,Scott Fitzgerald,Midnight in Paris (2011),ENFJ,9 Pdb Votes
1276,Val,Afterlife of the party,ENFJ,13 Pdb Votes
1277,Bron,The Land Before Time (1988),XXXX,9 Pdb Votes
1278,The Teen Angel,Grease (1978),XXXX,1 Pdb Vote
1279,Marlo,Flatliners 2017,ENFJ,18 Pdb Votes
1280,Gloria,Grown Ups,ENFJ,50 Pdb Votes
1281,Ha Chae Yoon,The Negotiation,ENFJ,5 Pdb Votes
1282,Kim Jang Han,The Last Princess (2016),ENFJ,2 Pdb Votes
1283,Colleen,Ghostland (2018),ENFJ,7 Pdb Votes
1284,Vianne Rocher,Chocolat (2000),ENFJ,1 Pdb Vote
1285,Nephthys,Gods of Egypt (2016),ENFJ,4 Pdb Votes
1286,Mike Vargas,Touch Of Evil (1958),ENFJ,3 Pdb Votes
1287,Ra Hee,Miracle: Letters to the President,ENFJ,9 Pdb Votes
1288,Kay Amin,Last King of Scotland (2006),XXXX,15 Pdb Votes
1289,Usha,Hillbilly Elegy (2020),ENFJ,4 Pdb Votes
1290,Debbie,Friday (1995),ENFJ,8 Pdb Votes
1291,Sherman Fields/Candyman,Candyman (2021),ENFJ,9 Pdb Votes
1292,Alice Zander,Ouija: Origin of Evil,ENFJ,2 Pdb Votes
1293,Sachiko Nakajima,My Teacher / Sensei! Suki ni Natte mo Ii Desuka? (2017),XXXX,12 Pdb Votes
1294,Charles Castro,France (2021),ENFJ,14 Pdb Votes
1295,Stone Crandall,Vacation (2015),ENFJ,2 Pdb Votes
1296,Julia Banks,Unforgettable (2017),ENFJ,0
1297,Illyana Zerbst,The Witcher: Nightmare of the Wolf (2021),ENFJ,0
1298,Abigail Berman,Fear Street (Franchise),ENFJ,0
1299,Chief Broadbeak,Free Birds (2013),ENFJ,0
1300,Lindsay,Read it and Weep (2006),ENFJ,4 Pdb Votes
1301,Hathor,Gods of Egypt (2016),ENFJ,16 Pdb Votes
1302,Rhea Kumar,Spin (2021),XXXX,7 Pdb Votes
1303,Kim Sung-hwan,Wonderful Nightmare (2015),XXXX,2 Pdb Votes
1304,Camille,Full Moon in Paris,ENFJ,2 Pdb Votes
1305,Will Wagner,Avalon High,ENFJ,10 Pdb Votes
1306,Officer Johnny,Free Guy (2021),ENFJ,4 Pdb Votes
1307,Prince,Cinderella (1989),ENFJ,1 Pdb Vote
1308,William Rollins,Chatroom (2010),ENFJ,13 Pdb Votes
1309,Marcel,Couples Retreat,ENFJ,8 Pdb Votes
1310,Cynthia,Couples Retreat,ENFJ,6 Pdb Votes
1311,Penny Pester,Ladybugs (1992),ENFJ,4 Pdb Votes
1312,Lucky,Ghostbusters (1984),ENFJ,3 Pdb Votes
1313,Barbara Franklin,Respect (2021),ENFJ,3 Pdb Votes
1314,Prince Nutcracker,The Nutcracker (1973),ENFJ,4 Pdb Votes
1315,Nutcracker,The Nutcracker (1995),ENFJ,9 Pdb Votes
1316,Therapist,The Idle Mind,ENFJ,28 Pdb Votes
1317,Blake Gaines,San Andreas (2015),XXXX,10 Pdb Votes
1318,Emma Gaines,San Andreas (2015),ENFJ,3 Pdb Votes
1319,Sam Rogers,Anaconda,ENFJ,2 Pdb Votes
1320,Françoise,Le Rayon Vert (1986),ENFJ,2 Pdb Votes
1321,Jacques,Le Rayon Vert (1986),ESFP,2 Pdb Votes
1322,Buddy Threadgoode,Fried Green Tomatoes,ENFJ,1 Pdb Vote
1323,Nidhi,Tiyaan (2017),ENFJ,2 Pdb Votes
1324,Lani,Surf's Up,ENFJ,13 Pdb Votes
1325,Nicole,Boyhood (2014),ENFJ,3 Pdb Votes
1326,Bubi,Una Película de Huevos,XXXX,44 Pdb Votes
1327,Barbie,Barbie: A Perfect Christmas (2011),ENFJ,2 Pdb Votes
1328,Richard Benson,Paris When it Sizzles,ENFJ,5 Pdb Votes
1329,Charlie,Charlie’s Angels (2000),ENFJ,1 Pdb Vote
1330,Gunter,Where Hands Touch (2018),ENFJ,1 Pdb Vote
1331,Hope,Five Feet Apart (2019),ENFJ,3 Pdb Votes
1332,Jonathan Grove,The Final Destination (2009),ENFJ,1 Pdb Vote
1333,Rhona Nack,Brain On Fire (2016),ENFJ,7 Pdb Votes
1334,Carmen,Happy Feet (2006-2011),XXXX,1 Pdb Vote
1335,Nestor,Happy Feet (2006-2011),ENFJ,8 Pdb Votes
1336,Bhuvan,Lagaan (2001),ENFJ,12 Pdb Votes
1337,Lydia,Klaus (2019),XXXX,5 Pdb Votes
1338,Mrs. Kolbein,Don't Hang Up (2016),ENFJ,1 Pdb Vote
1339,Alice le Rose,padrenostro (2020),ENFJ,30 Pdb Votes
1340,Loretta Jamison,The Visit,ENFJ,3 Pdb Votes
1341,Agatha Pink-Sparrow,The Number 23 (2007),ENFJ,16 Pdb Votes
1342,Togo,Togo (2019),ENFJ,6 Pdb Votes
1343,Nu Hai,Kung Fu Panda (Franchise),XXXX,38 Pdb Votes
1344,Andrés,Vivo (2021),ENFJ,2 Pdb Votes
1345,Kyle Timmons,Bad Hair Day,ENFJ,1 Pdb Vote
1346,Karen Powell,Jack (1996),ENFJ,8 Pdb Votes
1347,Will,The Man from Earth (2007),XXXX,2 Pdb Votes
1348,Nigel Basil-Jones,Peter Rabbit (franchise),ENFJ,1 Pdb Vote
1349,Terry Linden,We Don't Live Here Anymore (2004),ENFJ,1 Pdb Vote
1350,Nfissa,Kindil el Bahr,ENFJ,1 Pdb Vote
1351,Nathan,BPM (Beats per Minute),ENFJ,1 Pdb Vote
1352,Lewis,The Lookout (2007),ENFP,3 Pdb Votes
1353,Lenore,Tammy (2014),ENFJ,31 Pdb Votes
1354,Fawcett Brooks,G.B.F. (2013),ENFJ,2 Pdb Votes
1355,Granny,Space Jam (1996),ENFJ,12 Pdb Votes
1356,Lion/Pride,Judge (2013),ENFJ,10 Pdb Votes
1357,Farid,Blood Red Sky (2021),ENFJ,32 Pdb Votes
1358,Jennifer Stirling,The Last Letter from Your Lover (2021),ENFJ,1 Pdb Vote
1359,Emperor Sifrat,Arthur and the Invisibles,ENFJ,9 Pdb Votes
1360,Signora Marsigliese,Luca (2021),ENFJ,21 Pdb Votes
1361,Sorcerer,The Wrong Kid,ENFJ,3 Pdb Votes
1362,Priscilla,The Wrong Kid,ENFJ,1 Pdb Vote
1363,Lizzie,Fear Street (Franchise),ENFJ,3 Pdb Votes
1364,Rosebud,Snow Buddies (2008),ENFJ,7 Pdb Votes
1365,Ivo,Tangerines (film),ENFJ,5 Pdb Votes
1366,Harry Duggins,Popstar: Never Stop Never Stopping,ENFJ,2 Pdb Votes
1367,Natalie,Keith (2008),ENFJ,13 Pdb Votes
1368,Nini Lindemann,Tiger Milk (Tigermilch),ENFJ,15 Pdb Votes
1369,King of the Underworld,Pan's Labyrinth (2006) (El laberinto del fauno),ENFJ,1 Pdb Vote
1370,Joanna Anderson,Love Actually (2003),ENFJ,17 Pdb Votes
1371,Mid-Sized Sedan,Old (2021),ENFJ,27 Pdb Votes
1372,Jarin,Old,ENFJ,3 Pdb Votes
1373,Fab G,Cinderella (2021),ENFJ,9 Pdb Votes
1374,Jalaluddin Mohammad Akbar,Jodhaa Akbar,ENFJ,9 Pdb Votes
1375,Bahaar Begum,Kalank (2019),ENFJ,5 Pdb Votes
1376,Mel,The Night House (2020),ENFJ,12 Pdb Votes
1377,Evan Walker,The 5th Wave (2016),ENFJ,1 Pdb Vote
1378,César Sobral,Pessoas,ENFJ,1 Pdb Vote
1379,Claire,Collateral Beauty (2016),ENFJ,9 Pdb Votes
1380,Krista,The Edge of Seventeen,ENFJ,10 Pdb Votes
1381,The Sphere,Independence Day (Franchise),ENFJ,11 Pdb Votes
1382,Rose,Barbie and the Magic of Pegasus (2005),ENFJ,9 Pdb Votes
1383,Emily,Vacation Friends,ENFJ,12 Pdb Votes
1384,Raj Khanna,Mujhse Dosti Karoge!,ENFJ,7 Pdb Votes
1385,Porsche Crystal,Sing 2,ENFJ,2 Pdb Votes
1386,Sean,Look Away (2018),ENFJ,1 Pdb Vote
1387,Héctor Abad Gómez,El Olvido Que Seremos,ENFJ,4 Pdb Votes
1388,Nathalie,Presidents (2021),ENFJ,11 Pdb Votes
1389,Ramirez,Devil,ENFJ,2 Pdb Votes
1390,Gen. Taylor,"Good Morning, Vietnam (1987)",ENFJ,15 Pdb Votes
1391,Becky Feder,Grown Ups,ENFJ,1 Pdb Vote
1392,Sora Hibino,His: I Didn’t Think I Would Fall in Love (2020),ENFJ,1 Pdb Vote
1393,Nikhil Bharadwaj,Hasee Toh Phasee (2014),ENFJ,7 Pdb Votes
1394,Archie,Broken (2012),ENFJ,10 Pdb Votes
1395,Mr. Samuels,The Outcasts,ENFJ,11 Pdb Votes
1396,Martha Dandridge,America: The Motion Picture (2021),ENFJ,10 Pdb Votes
1397,Lacerda,Fear and Loathing in Las Vegas (1998),ENFJ,0
1398,Kelly Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",ENFJ,0
1399,Speaker D,The Backstroke of the West,ENFJ,0
1400,Larry King,Battle of the Sexes (2017),ENFJ,3 Pdb Votes
1401,Irène Curie,Radioactive (2019),XXXX,5 Pdb Votes
1402,Caroline Barnum,The Greatest Showman (2017),ENFJ,19 Pdb Votes
1403,Alex Layton,Breaking the Girls (2012),ENFJ,1 Pdb Vote
1404,Imani,Karen (2021),XXXX,4 Pdb Votes
1405,Father Oliver,Your Name Engraved Herein,ENFJ,4 Pdb Votes
1406,Alonzo Ballerini,Agnese,ENFJ,2 Pdb Votes
1407,Father Perez,The Conjuring,XXXX,4 Pdb Votes
1408,Quincy,Grandma Got Run Over by a Reindeer (2000),ENFJ,10 Pdb Votes
1409,Chad Quinto,Four Sisters Before the Wedding,ENFJ,2 Pdb Votes
1410,Eliza Meyerowitz,The Meyerowitz Stories (2017),ENFJ,2 Pdb Votes
1411,Brian Kelly,Something New,ENFJ,3 Pdb Votes
1412,Rosemary Vick,Searching (2018),ENFJ,10 Pdb Votes
1413,"Sergio ""Gio"" Martinez",My Ex and Whys,ENFJ,4 Pdb Votes
1414,Armando,Planet of the Apes (1968),ENFJ,5 Pdb Votes
1415,Sir Ensor Doone,Lorna Doone (2000),ENFJ,11 Pdb Votes
1416,Elizabeth Bennett,Christmas at Pemberly Manor,ENFJ,7 Pdb Votes
1417,Ronnie,Menace II Society (1993),ENFJ,3 Pdb Votes
1418,Daphne,Daphne and Velma,ENFJ,14 Pdb Votes
1419,Larry Valentine,I now pronounce you Chuck and Larry,ENFJ,2 Pdb Votes
1420,Polly Pry,Cannibal! The Musical,ENFJ,2 Pdb Votes
1421,Abigail Adams,1776 (1972),ENFJ,3 Pdb Votes
1422,Daniel Freeman,Junkyard Boyz,ENFJ,7 Pdb Votes
1423,Nisha,Koi...Mil Gaya (2003),ENFJ,1 Pdb Vote
1424,Zoe Perez,Eagle Eye (2008),XXXX,10 Pdb Votes
1425,dorama,Dorama,ENFJ,8 Pdb Votes
1426,Sadie,The Rezort(2015),ENFJ,14 Pdb Votes
1427,Coach Heider,Mysterious Skin (2004),ENFJ,20 Pdb Votes
1428,Jim Bakker,The Eyes of Tammy Faye (2021),ENFJ,1 Pdb Vote
1429,Joey,War Horse (2011),ENFJ,4 Pdb Votes
1430,Brigsby Bear,Brigsby Bear,ENFJ,9 Pdb Votes
1431,Ted Mitchum,Brigsby Bear,ENFJ,2 Pdb Votes
1432,Belle’s mother,Where We Belong (2019),ENFJ,9 Pdb Votes
1433,SSG Matt Eversmann,Black Hawk Down (2001),ENFJ,22 Pdb Votes
1434,Fred Jones,SCOOB!,ENFJ,1 Pdb Vote
1435,Granny,Space Jam: A New Legacy,ENFJ,3 Pdb Votes
1436,Anna,I Am Legend (2007),XXXX,9 Pdb Votes
1437,Patricia Carmichael,Old (2021),ENFJ,28 Pdb Votes
1438,Guy Cappa,Old (2021),ENFJ,1 Pdb Vote
1439,Xuxa,Super Xuxa Contra O Baixo Astral,ENFJ,6 Pdb Votes
1440,JoonHo,Sunny (2011-South Korean Movie),ENFJ,2 Pdb Votes
1441,Bill White,North Country,ENFJ,6 Pdb Votes
1442,Papa Omar,Blue Miracle (2021),ENFJ,16 Pdb Votes
1443,Detective Larry Pinkerton,Believe Me: The Abduction of Lisa McVey,ENFJ,7 Pdb Votes
1444,Dang Hai,Raya and the Last Dragon (2021),ENFJ,1 Pdb Vote
1445,Madeleine,Raoul Taburin,ENFJ,15 Pdb Votes
1446,Riley North,Peppermint,ENFJ,8 Pdb Votes
1447,Gerry Bertier,Remember the Titans,ENFJ,24 Pdb Votes
1448,Rio Ozawa,My Rainy Days (Tenshi no Koi; 2009),ENFJ,12 Pdb Votes
1449,Jim Harrison / Bigfoot,The Son of Bigfoot,ENFJ,8 Pdb Votes
1450,Ouyang Extraordinary,Our Times (2015),ENFJ,4 Pdb Votes
1451,Father William Hagen,The Unholy (2021),ENFJ,1 Pdb Vote
1452,Ludivine Duflot,A Good Year (2006),ENFJ,8 Pdb Votes
1453,Annie Russell,The Intruder (2019),XXXX,1 Pdb Vote
1454,Ikramullah,Janaan,ENFJ,1 Pdb Vote
1455,Nick Ramsey,Teen Spirit,XXXX,3 Pdb Votes
1456,Cupcakes,Secret Magic Control Agency,XXXX,5 Pdb Votes
1457,Camerlengo Carlo Ventresca,Angels & demons (2009),ENFJ,7 Pdb Votes
1458,Zebedee,The Magic Roundabout / Doogal (2005),ENFJ,7 Pdb Votes
1459,Grandmother,Red Riding Hood (2011),ENFJ,1 Pdb Vote
1460,Kabede Bimro,The Red Sea Diving Resort (2019),XXXX,28 Pdb Votes
1461,Alana Beck,Dear Evan Hansen (Movie),ENFJ,14 Pdb Votes
1462,Saba,Ae Dil Hai Mushkil,ENFJ,2 Pdb Votes
1463,Mrs. Harmon,Monster,ENFJ,11 Pdb Votes
1464,Johana Baker,The Big Blue,ENFJ,24 Pdb Votes
1465,Maria Cruz,Army of the Dead / Army of Thieves (2021),ENFJ,7 Pdb Votes
1466,Jay Harding,The Stepfather (2009),ENFJ,9 Pdb Votes
1467,Abu Bilel Al-Britani,Profile (2018),ENFJ,44 Pdb Votes
1468,Song Zhengyuan,Dear Ex,ENFJ,16 Pdb Votes
1469,Selva,Climax (2018),ENFJ,18 Pdb Votes
1470,Guillaume,La Chinoise (1967),ENFJ,9 Pdb Votes
1471,Avalon Greene,Frenemies (2012),ENFJ,13 Pdb Votes
1472,Jessie Pierce,Project Almanac,ENFJ,1 Pdb Vote
1473,Marco,The Wave (Die Welle; 2008),ENFJ,3 Pdb Votes
1474,Siveth,Dragonheart,ENFJ,4 Pdb Votes
1475,John “Maz” Mazzello,Undrafted (2016),ENFJ,3 Pdb Votes
1476,Liz,Hustlers (2019),ENFJ,2 Pdb Votes
1477,Елизавета Сергеевна,Funny Friends,ENFJ,7 Pdb Votes
1478,Lucas Ray,A Dog's Way Home (2019),ENFJ,7 Pdb Votes
1479,Yamato,High and Low,ENFJ,9 Pdb Votes
1480,Gail Hartman,The River Wild (1994),ENFJ,29 Pdb Votes
1481,Gabby Holland,The Choice,ENFJ,11 Pdb Votes
1482,"Dexter ""Dex"" Thaler",Something Borrowed,ENFJ,17 Pdb Votes
1483,Tadji (mom),Persepolis (2007),ENFJ,1 Pdb Vote
1484,Uncle Anoosh,Persepolis (2007),ENFJ,3 Pdb Votes
1485,Susie Pincushion,Raggedy Ann & Andy: A Musical Adventure (1977),XXXX,1 Pdb Vote
1486,Blanca,Quién te cantará (2018),ENFJ,33 Pdb Votes
1487,Justine,Things Heard & Seen (2021),ENFJ,87 Pdb Votes
1488,Barbie,Barbie Movies,ENFJ,12 Pdb Votes
1489,Kate,Wild Child (2008),ENFJ,8 Pdb Votes
1490,Kuang Yu-min,"Lust, Caution (2007)",ENFJ,13 Pdb Votes
1491,Dotty,Extinct (2021),ENFJ,5 Pdb Votes
1492,Clarance,Extinct (2021),ENFJ,1 Pdb Vote
1493,Ms Clay,Blinded By The Light (2019),ENFJ,1 Pdb Vote
1494,Wael Zwaiter,Munich (2005),ENFJ,3 Pdb Votes
1495,Jeanette,Munich (2005),ENFJ,1 Pdb Vote
1496,Ali,Munich (2005),ENFJ,3 Pdb Votes
1497,Brave Heart Lion,The Care Bears Movie,ENFJ,0
1498,Grandpa,Raggedy Ann & Andy: A Musical Adventure (1977),ENFJ,0
1499,Chandni Chopra,Main Hoon Na (2004),ENFJ,0
1500,Cap,Love and Monsters (2020),ENFJ,34 Pdb Votes
1501,Brianna Cartwright,Candyman (2021),ENFJ,12 Pdb Votes
1502,Li Na,Wish Dragon (2021),ENFJ,90 Pdb Votes
1503,Ahmad,About Elly (2009),ENFJ,3 Pdb Votes
1504,Mrs. Teasdale,Duck Soup (1933),ENFJ,1 Pdb Vote
1505,Caio,Tini: El Gran Cambio De Violetta,ENFJ,4 Pdb Votes
1506,Angie,Tini: El Gran Cambio De Violetta,ENFJ,2 Pdb Votes
1507,Isabella,Tini: El Gran Cambio De Violetta,ENFJ,3 Pdb Votes
1508,León,Tini: El Gran Cambio De Violetta,ENFJ,11 Pdb Votes
1509,James,Every Breath You Take,ENFJ,4 Pdb Votes
1510,Furlecia,Arlo the Alligator Boy (2021),ENFJ,5 Pdb Votes
1511,Queen Beatrice,Plan Bee (2007),XXXX,2 Pdb Votes
1512,Maria,Ratatoing (2007),ENFJ,1 Pdb Vote
1513,Queen Cordelia,Asterix and Obelix (Franchise),ENFJ,1 Pdb Vote
1514,Olivia Wendle,In the Earth (2021),XXXX,7 Pdb Votes
1515,sara yanagi,Yokai Sharehouse,ENFJ,9 Pdb Votes
