,char,movie,mbti,votes
1141,Arturo Frantini,Smetto quando voglio (I can quit whenever I want),INFJ,6 Pdb Votes
1142,David Bartlett,Way Down East (1920),XXXX,5 Pdb Votes
1143,Signor Vishenka (Principe Ciliegia),Cipollino,INFJ,4 Pdb Votes
1144,Aurora,Dancing on glass (2022),INFJ,2 Pdb Votes
1145,Capt. Yoshimura,Battle of Surabaya (2014),INFJ,11 Pdb Votes
1146,Aj.Uthai,Ed.so family,INFJ,20 Pdb Votes
1147,Do Il,Project Wolf Hunting (2022),INFJ,10 Pdb Votes
1148,Street Person #1,INLAND EMPIRE (2006),INFJ,70 Pdb Votes
1149,Svengali,Svengali (1931),INFJ,3 Pdb Votes
1150,Thestral,Harry Potter / Wizarding World Films,INFJ,11 Pdb Votes
1151,Jang mi,2037,INFJ,1 Pdb Vote
1152,Aye Jeerawan,Ed.so family,INFJ,6 Pdb Votes
1153,Khai,The Princess (2022),XXXX,7 Pdb Votes
1154,Radha,Bhool Bhulaiyaa (2009),INFJ,2 Pdb Votes
1155,Reg,Vera Drake (2004),INFJ,11 Pdb Votes
1156,Father Kelly,The Birthday Cake (2021),INFJ,12 Pdb Votes
1157,The kid,Purple Rain (1984),INFJ,12 Pdb Votes
1158,Lord Tremaine (Cinderella's Father),Cinderella (1950),INFJ,6 Pdb Votes
1159,Вера Пирогова (Vera Pirogova),ИП Пирогова IP Pirogova (2019),INFJ,12 Pdb Votes
1160,Mustafa,The Prophet (2014),INFJ,1 Pdb Vote
1161,Quinten Sellers,Vengeance,INFJ,1 Pdb Vote
1162,Chen Chen,Upcoming Summer,XXXX,13 Pdb Votes
1163,Viktor Ivanovich Gromov,The Adventures of Electronic (1979),XXXX,4 Pdb Votes
1164,Donna,The Black Phone,INFJ,10 Pdb Votes
1165,Arthur Kriticos,Thirteen Ghosts (2001),XXXX,1 Pdb Vote
1166,Hedvig,Vi är bäst! (2013),XXXX,4 Pdb Votes
1167,Victor,Chocolat,INFJ,2 Pdb Votes
1168,Bahman,Dance With Me (2019),INFJ,8 Pdb Votes
1169,Ja-hong's Mother,Along With The Gods,INFJ,13 Pdb Votes
1170,Tim,About Time,INFJ,1 Pdb Vote
1171,Connie,Marcel the Shell with Shoes On,INFJ,4 Pdb Votes
1172,Akemi,Yakuza Princess,XXXX,9 Pdb Votes
1173,Ustadz,Satan's Slaves (Franchise),INFJ,17 Pdb Votes
1174,Richard Galloway,The Forgiven,INFJ,4 Pdb Votes
1175,Jordan,They/Them,INFJ,4 Pdb Votes
1176,Dodo Chen,Incantation (2022),INFJ,4 Pdb Votes
1177,Evelyn,Quién puede matar a un niño / Who Can Kill a Child,INFJ,2 Pdb Votes
1178,Dr. Hal Raglan,The Brood (1979),INFJ,2 Pdb Votes
1179,Priest Kim Seung Hoon,1987: when the day comes (2017),INFJ,2 Pdb Votes
1180,Kim Jung Nam,1987: when the day comes (2017),INFJ,1 Pdb Vote
1181,Lee Boo Young,1987: when the day comes (2017),INFJ,11 Pdb Votes
1182,Jamillia,Star Wars,XXXX,3 Pdb Votes
1183,Magenta Lightsaber,Star Wars: Lightsabers,INFJ,4 Pdb Votes
1184,Snowball Sun,Snowball Butterfly,INFJ,5 Pdb Votes
1185,Mexican Man,Fred: The Movie,INFJ,1 Pdb Vote
1186,Alexandros,Landscape in the mist (1988),INFJ,1 Pdb Vote
1187,Kikuchi,Violent Cop (1989),INFJ,10 Pdb Votes
1188,Sang Woo,One Way Trip,INFP,66 Pdb Votes
1189,Petra,The Pebble and the Penguin (1995),INFJ,1 Pdb Vote
1190,Red,The Sea Beast,INFJ,2 Pdb Votes
1191,Man Cheol,6/45,XXXX,4 Pdb Votes
1192,Gisaku,Seven Samurai (1954) (七人の侍),INFJ,4 Pdb Votes
1193,Her,Apostle (2018),INFJ,4 Pdb Votes
1194,Mai,"Dragon Ball: Fight Son Goku, Win Son Goku",INFJ,5 Pdb Votes
1195,Bulma,"Dragon Ball: Fight Son Goku, Win Son Goku",INFJ,7 Pdb Votes
1196,Woman,The Human Voice,XXXX,3 Pdb Votes
1197,Sara,Cold Mountain (2003),INFJ,4 Pdb Votes
1198,Gwen,Non-Stop (2014),INFJ,0
1199,Agustín ,The South / El Sur (1983),INFJ,0
1200,Dan Brenner,Buried (2010),XXXX,3 Pdb Votes
1201,Ahmad,Soul Food,INFJ,7 Pdb Votes
1202,Mother Earth,Begotten (1989),INFJ,24 Pdb Votes
1203,Harold,Amsterdam (2022),INFJ,15 Pdb Votes
1204,Patricia,Why Did I Get Married?,INFJ,3 Pdb Votes
1205,Layla Maloney,Big Daddy,INFJ,3 Pdb Votes
1206,Lang Dotrice,Crimes of the Future (2022),INFJ,10 Pdb Votes
1207,Caprice,Crimes of the Future (2022),INFJ,7 Pdb Votes
1208,Gloria Dump,Because of Winn-Dixie,INFJ,1 Pdb Vote
1209,Makio,My Broken Mariko [ live-action ],XXXX,1 Pdb Vote
1210,Astrid Kirchherr,Backbeat (1994),INFJ,2 Pdb Votes
1211,Steve Wozniak,Pirates of Silicon Valley (1999),XXXX,6 Pdb Votes
1212,Kana Yano,Noroi: The Curse (2005),INFJ,8 Pdb Votes
1213,Sook Hee,Emergency Declaration (2022),INFJ,5 Pdb Votes
1214,Xu Nian Nian,Just For Meeting You,INFJ,3 Pdb Votes
1215,The Psychiatrist,Cease Fire (2006),INFJ,2 Pdb Votes
1216,DJ Dooku,Auralnauts Star Wars Cannon,INFJ,4 Pdb Votes
1217,Grievous (auralnauts cannon),Auralnauts Star Wars Cannon,INFJ,3 Pdb Votes
1218,John Volanthen,Thirteen Lives (2022),INFJ,9 Pdb Votes
1219,Addi,Beautiful Beings,INFJ,2 Pdb Votes
1220,Man with Influenza,Nacho Libre (2006),INFJ,4 Pdb Votes
1221,Kale,Nanti Kita Cerita tentang Hari Ini,INFJ,38 Pdb Votes
1222,Selina Dalton,Mr. Malcolm’s List,INFJ,19 Pdb Votes
1223,Green Lightsaber,Star Wars: Lightsabers,INFJ,3 Pdb Votes
1224,Claire Summers,PASSENGERS (2008),INFJ,23 Pdb Votes
1225,Kenshin Himura,Rurouni Kenshin (2012),INFJ,5 Pdb Votes
1226,Forth,2 Moons (2017),INFJ,2 Pdb Votes
1227,Shahnaz,Abad va yek rooz(ابد و یک روز),INFJ,70 Pdb Votes
1228,Maria Beetle,Bullet Train,INFJ,19 Pdb Votes
1229,Domino,Cha Cha Real Smooth,INFJ,7 Pdb Votes
1230,Ángel,The Flower of My Secret,XXXX,28 Pdb Votes
1231,Diazo,Strange World (2022),INFJ,6 Pdb Votes
1232,Isabella Molina,Rush Hour (Franchise),INFJ,3 Pdb Votes
1233,Jayesh Patel,Jayeshbhai Jordaar,INFJ,35 Pdb Votes
1234,Hildegarde,Corpse Bride (2005),INFJ,4 Pdb Votes
1235,John Caleo,Holding The Man,XXXX,7 Pdb Votes
1236,Merlyn,Wolfwalkers (2020),INFJ,1 Pdb Vote
1237,Benny,Three Months,INFJ,7 Pdb Votes
1238,Amelia Weasley,Swingverse,INFJ,7 Pdb Votes
1239,Myrtle Gordon,Opening Night (1977),INFJ,20 Pdb Votes
1240,Elmer Elevator,My Father's Dragon (2022),INFJ,7 Pdb Votes
1241,Ainun,Habibie & Ainun 3 (2019),INFJ,8 Pdb Votes
1242,Vesna,Loners (2000),INFJ,10 Pdb Votes
1243,Rex Merrick,Hustle,INFJ,21 Pdb Votes
1244,Will,Nine Days (2020),INFJ,8 Pdb Votes
1245,Anjulika,Bhool Bhulaiyaa 2 (2022),INFJ,18 Pdb Votes
1246,Ramsay Cole,Jurassic Park / Jurassic World (Film Franchise),INFJ,6 Pdb Votes
1247,Лидия Алексеевна,Курьер(1986),INFJ,1 Pdb Vote
1248,Evan,Hollywood Stargirl,ESTJ,9 Pdb Votes
1249,Teresa,The Bombardment (2021),INFJ,1 Pdb Vote
1250,Renée Lefevre,What's New Pussycat? (1965),INFJ,1 Pdb Vote
1251,Ea,The Brand New Testament,INFJ,11 Pdb Votes
1252,Viet Cong Sniper,Full Metal Jacket (1987),INFJ,1 Pdb Vote
1253,Igor,Conte de printemps (A Tale of Springtime),XXXX,3 Pdb Votes
1254,Jeanne,Conte de printemps (A Tale of Springtime),INFJ,1 Pdb Vote
1255,The Fox,The Northman (2022),INFJ,15 Pdb Votes
1256,The Raven,The Northman (2022),INFJ,6 Pdb Votes
1257,Yrjö Lahtinen,The Unknown Soldier (2017),INFJ,8 Pdb Votes
1258,Jorma Kariluoto,The Unknown Soldier (2017),XXXX,2 Pdb Votes
1259,Baaabra Streisand,A Perfect Pairing,INFJ,2 Pdb Votes
1260,Homeless Guy,Bruce Almighty (2003),INFJ,1 Pdb Vote
1261,Sargento Cruz,Martín Fierro: la película (2007),INFJ,6 Pdb Votes
1262,Zain,The Weekend Away,INFJ,1 Pdb Vote
1263,Alpha Trophy Jumpers,Everything Everywhere All At Once,INFJ,1 Pdb Vote
1264,Samira,Papicha,INFJ,5 Pdb Votes
1265,Inspector Detector,Speed Racer (2008),INFJ,1 Pdb Vote
1266,Tong,Love of the Siam (2007),INFJ,1 Pdb Vote
1267,Said,Much Loved (2015),INFJ,6 Pdb Votes
1268,S.A. 'Subject 99',V/H/S,XXXX,6 Pdb Votes
1269,Father,V/H/S,INFJ,4 Pdb Votes
1270,Bose,Dhamaal (2007),INFJ,1 Pdb Vote
1271,Mieke de Jong,The Exception,INFJ,1 Pdb Vote
1272,The Doctor,Persona (1966),INFJ,16 Pdb Votes
1273,Jay Lyons,The Clique,XXXX,3 Pdb Votes
1274,Monsignor Kelly,Father Stu,INFJ,5 Pdb Votes
1275,Anna Sackville-Bagg,The Little Vampire (2017),XXXX,11 Pdb Votes
1276,Hong Rim,A Frozen Flower (2008),INFJ,1 Pdb Vote
1277,Charulata,Charulata,INFJ,1 Pdb Vote
1278,Pak Prabu,KKN di Desa Penari,INFJ,8 Pdb Votes
1279,Michael Simmons,Fireproof (2008),INFJ,2 Pdb Votes
1280,John Holt,Fireproof (2008),INFJ,12 Pdb Votes
1281,Zsófi,BÚÉK! (2018),INFJ,1 Pdb Vote
1282,Sasha,Tux and Fanny (2019),INFJ,31 Pdb Votes
1283,Tux,Tux and Fanny (2019),INFJ,16 Pdb Votes
1284,Hong Jing Qing,Till We Meet Again (2021),XXXX,1 Pdb Vote
1285,Meena,Chennai Express (2013),INFJ,7 Pdb Votes
1286,Longclaw,Sonic the Hedgehog (Film Series),INFJ,5 Pdb Votes
1287,Grischa Ljubov,The Red Shoes,INFJ,6 Pdb Votes
1288,Yi-An,Alienoid (2022),INFJ,1 Pdb Vote
1289,Hassan Haji Kadam,The Hundred-Foot Journey,XXXX,3 Pdb Votes
1290,Margaret,Spencer,INFJ,18 Pdb Votes
1291,Fa-Ying,Anna and the King,XXXX,4 Pdb Votes
1292,Young-Ji,Ditto,INFJ,2 Pdb Votes
1293,Mu-Nee,Ditto,XXXX,1 Pdb Vote
1294,Raisin,Marmaduke,INFJ,1 Pdb Vote
1295,Alice Kinnon,The Last Days of Disco (1998),INFJ,1 Pdb Vote
1296,Khatidza,Time of the gypsies (Dom Za vesanje),XXXX,22 Pdb Votes
1297,Grandma Burnier,Treasures of the Snow (1983),INFJ,0
1298,Tomio Yasujima,Kurokawa no Techo (Black Leather Notebook),XXXX,0
1299,Telenovela Aunt,Encanto (2021),INFJ,0
1300,Anita,Anwar (2007),INFJ,1 Pdb Vote
1301,Tia Malone,Escape to Witch Mountain (1975),INFJ,2 Pdb Votes
1302,Melisa,In Good Hands (Sen Yaşamaya Bak),INFJ,4 Pdb Votes
1303,The Fox,The Little Prince (1974),XXXX,1 Pdb Vote
1304,Shanthi,K.G.F (Series),XXXX,26 Pdb Votes
1305,Parker Hall,Kill Your Friends,INFJ,1 Pdb Vote
1306,Gray,Catch and Release,INFJ,7 Pdb Votes
1307,"Ap'lek ""Knight of Ren""",Star Wars,INFJ,4 Pdb Votes
1308,Megan,Two Night Stand (2014),INFJ,11 Pdb Votes
1309,Mechtild,Ophelia,INFJ,4 Pdb Votes
1310,Montana Segura,"Blood in, Blood Out",INFJ,6 Pdb Votes
1311,Stefan,Subspecies (1991),INFJ,6 Pdb Votes
1312,Zeynep,Recep İvedik Trilogy,INFJ,9 Pdb Votes
1313,Qilin,Fantastic Beasts,INFJ,22 Pdb Votes
1314,Nurse,The Father (2020),INFJ,5 Pdb Votes
1315,Esther Lecter / “Alex Foster”,The Quiet Family,INFJ,8 Pdb Votes
1316,Butterfly,Encanto (2021),INFJ,107 Pdb Votes
1317,Didier Revol,Son of Rambow (2007),INFJ,3 Pdb Votes
1318,Manasvi Sabharwal,Let's Play Some Mafia (2022),INFJ,4 Pdb Votes
1319,Chakrii Maniwan,Let's Play Some Mafia (2022),INFJ,4 Pdb Votes
1320,Ashley Hills,Let's Play Some Mafia (2022),INFJ,11 Pdb Votes
1321,Novelist,Ikiru / To Live (1952) (生きる),INFJ,8 Pdb Votes
1322,Arthur Miller,Blonde (2022),INFJ,7 Pdb Votes
1323,Tom Milton ,Where the Crawdads Sing (Movie),INFJ,18 Pdb Votes
1324,Celia Favreau,All the Old Knives (2022),INFJ,8 Pdb Votes
1325,Franz Kafka,Kafka (1991),INFJ,17 Pdb Votes
1326,Susu (white snake),The Sorcerer and The White Snake,INFJ,2 Pdb Votes
1327,Anika,The Bubble (2022),INFJ,4 Pdb Votes
1328,Erika Tansy,How to Eat Fried Worms (2006),INFJ,7 Pdb Votes
1329,Russell,Weekend (2011),INFJ,8 Pdb Votes
1330,Ustad Jameel Khan,Rockstar (2011),XXXX,1 Pdb Vote
1331,Dr. Malarvizhi,Hey Sinamika (2022),INFJ,10 Pdb Votes
1332,Moisés Viktor,Dan Life,INFJ,26 Pdb Votes
1333,Amin Faizi,Gangubai Kathiawadi (2022),INFJ,19 Pdb Votes
1334,Diana Fragoso ''La ciega'' ,Perras 2011,INFJ,14 Pdb Votes
1335,Harry Cameron,The Seven Husband of Evelyn Hugo,INFJ,2 Pdb Votes
1336,Swan,Jeremiah Johnson,XXXX,1 Pdb Vote
1337,Elisa Mandy,Mother of Tears,INFJ,10 Pdb Votes
1338,Lucy Harker ,Nosferatu The Vampyre (1979),INFJ,15 Pdb Votes
1339,Count Dracula ,Nosferatu The Vampyre (1979),INFJ,32 Pdb Votes
1340,Auden,Along For The Ride,INFJ,40 Pdb Votes
1341,Mary Darling,Peter Pan (2003),INFJ,8 Pdb Votes
1342,Sixten Sparre,Elvira Madigan (1967),INFJ,3 Pdb Votes
1343,Laura Turner,Follow me (2020),INFJ,4 Pdb Votes
1344,Naja Holm,Against the Ice,INFJ,2 Pdb Votes
1345,Consuelo,Nahuel y el libro mágico,INFJ,2 Pdb Votes
1346,Dr. May Updale,The Purge (Franchise),XXXX,11 Pdb Votes
1347,Elsa,Wreck-It Ralph (Franchise),INFJ,17 Pdb Votes
1348,Luz,The Old Ways (2020),INFJ,6 Pdb Votes
1349,Louise de Bargeton,Illusions perdues (2021),INFJ,5 Pdb Votes
1350,Penelope Bryte,My Soul to Take (2010),INFJ,1 Pdb Vote
1351,Rara,Imperfect (2019),INFJ,2 Pdb Votes
1352,Janitor,17 Again (2009),INFJ,6 Pdb Votes
1353,Yijiro,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
1354,Takuya Okada,You Shine in the Moonlight (2019),INFJ,2 Pdb Votes
1355,The Master,Jiang Ziya,INFJ,10 Pdb Votes
1356,Raul Cocolotl,Wendell and Wild,INFJ,147 Pdb Votes
1357,Ra‘s Al Ghul,The Dark Knight,INFJ,3 Pdb Votes
1358,Lowell,Silent Running (1972),INFJ,8 Pdb Votes
1359,Peter,I Want You Back (2022),INFJ,72 Pdb Votes
1360,Sun Yee,Turning Red (2022),INFJ,1 Pdb Vote
1361,Jackson Spindel,Tales Of The Hunger Games (TOTHG),INFJ,2 Pdb Votes
1362,Mags Flannigin,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
1363,Tidal,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
1364,Elisa,18 Regali,INFJ,1 Pdb Vote
1365,Balsa Montague,Tales Of The Hunger Games (TOTHG),INFJ,2 Pdb Votes
1366,Hazel Branks,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
1367,Sheaf Javiroski,Tales Of The Hunger Games (TOTHG),INFJ,1 Pdb Vote
1368,Shell Doomer,Tales Of The Hunger Games (TOTHG),INFJ,5 Pdb Votes
1369,Tritica Macdoanld,Tales Of The Hunger Games (TOTHG),INFJ,2 Pdb Votes
1370,Clara Paranova,Tales Of The Hunger Games (TOTHG),INFJ,5 Pdb Votes
1371,Restoro Diggs,Tales Of The Hunger Games (TOTHG),INFJ,4 Pdb Votes
1372,Alexandre Fabbri,The Double Life of Véronique,INFJ,3 Pdb Votes
1373,Maggie Mayhem,Whip It (2009),INFJ,2 Pdb Votes
1374,Missy,My Fairy Tail Love Story,INFJ,1 Pdb Vote
1375,Noah,My Fairy Tail Love Story,INFJ,17 Pdb Votes
1376,Yang,After Yang,INFJ,3 Pdb Votes
1377,"Milo ""Mouse"" Jackson",Black and Blue,XXXX,2 Pdb Votes
1378,Sammy,What Breaks The Ice,INFJ,24 Pdb Votes
1379,Zheng Yi,Better Days (2019),INFJ,28 Pdb Votes
1380,Auntie Helen,Turning Red (2022),INFJ,12 Pdb Votes
1381,Alma Felser,I'm Your Man,INFJ,7 Pdb Votes
1382,"Peter ""Pete"" Krumbein",Nightmare Alley (2021),INFJ,9 Pdb Votes
1383,Sara,L'apetta Giulia e la Signora Vita (2003),INFJ,22 Pdb Votes
1384,André Gregory,My Dinner with André,INFJ,3 Pdb Votes
1385,Bonnie Rayburn,City Slickers,INFJ,12 Pdb Votes
1386,Yobi,"Yobi, The Five-Tailed Fox",INFJ,7 Pdb Votes
1387,Astrid Hellman,The Devil’s Candy,INFJ,1 Pdb Vote
1388,Woo Sang-pil,Start-Up (Sidong) (2019),INFJ,10 Pdb Votes
1389,Antoine,Cleo from 5 to 7 (1962),XXXX,12 Pdb Votes
1390,Anna,The Fallout,INFJ,6 Pdb Votes
1391,Lizzy,The Monster (2016),INFJ,7 Pdb Votes
1392,Brian Fitzgerald,My Sister's Keeper (2009),INFJ,6 Pdb Votes
1393,The Yellow Man,Broken Blossoms (1919),INFJ,12 Pdb Votes
1394,Andy McGee,Firestarter,INFJ,10 Pdb Votes
1395,Rebecca Dunn,X+Y / A Brilliant Young Mind (2014),XXXX,5 Pdb Votes
1396,Zhang Mei,X+Y / A Brilliant Young Mind (2014),INFJ,5 Pdb Votes
1397,Dr. Ouelet,Ghost in the Shell (2017),XXXX,4 Pdb Votes
1398,Emmett Richmont,"Legally Blonde 2: Red, White & Blonde",INFJ,0
1399,Henry Copper,Book of Love (2022),XXXX,0
1400,Alice,Bigbug,INFJ,13 Pdb Votes
1401,Jacob koloruda,STRIVE,INFJ,8 Pdb Votes
1402,Heart,Raya and the Last Dragon (2021),INFJ,22 Pdb Votes
1403,Theresa,Woodshock,INFJ,7 Pdb Votes
1404,Asenath,Joseph: King of Dreams,INFJ,4 Pdb Votes
1405,Fresia,Nahuel y el libro mágico,INFJ,8 Pdb Votes
1406,Fang Yu Ke,Love the Way You Are (2019),INFJ,6 Pdb Votes
1407,Libby Atenton,Dream House,INFJ,2 Pdb Votes
1408,Peter Hood,Gone,INFJ,5 Pdb Votes
1409,Rüştü Onur,The Butterfly's Dream,INFJ,8 Pdb Votes
1410,Princess Mary,Gulliver’s Travels,INFJ,9 Pdb Votes
1411,Kyoko Suzuki,Ju-On(Franchise),INFJ,23 Pdb Votes
1412,Kayako Saeki,Ju-On(Franchise),INFJ,10 Pdb Votes
1413,Nick Twisp,Youth in Revolt,INFJ,5 Pdb Votes
1414,Scheherazade,Arabian nights (2000 miniseries),XXXX,1 Pdb Vote
1415,Amrita Singh,Badla,XXXX,9 Pdb Votes
1416,Tarik Jackson,Harold and Kumar,INFJ,10 Pdb Votes
1417,Ruby,The Land Before Time (1988),INFJ,2 Pdb Votes
1418,The Seer,"If I Can't Have Love, I Want Power (2021)",INFJ,8 Pdb Votes
1419,J. R. Maguire,The Tender Bar,INFJ,1 Pdb Vote
1420,Lana,AI Love You,XXXX,17 Pdb Votes
1421,German,Brat / Brother (1997),INFJ,8 Pdb Votes
1422,Hidden World,How to Train Your Dragon (Franchise),INFJ,6 Pdb Votes
1423,Seo-Hyun,Jung-E,INFJ,7 Pdb Votes
1424,Rob Hall,Everest,INFJ,5 Pdb Votes
1425,Cynthia Crowley,"Girl, Interrupted (1999)",INFJ,26 Pdb Votes
1426,Dr. Sonia Wick,"Girl, Interrupted (1999)",INFJ,1 Pdb Vote
1427,Serife,Yalancılar ve Mumları (The Liars & Their Candles),INFJ,3 Pdb Votes
1428,Rocket,Climax (2018),XXXX,7 Pdb Votes
1429,Officer Bob Hayward,"Extremely Wicked, Shockingly Evil and Vile (2019)",XXXX,9 Pdb Votes
1430,Cahaya,Lovely Man (2011),INFJ,1 Pdb Vote
1431,Helen Morrison,Coda (2020),XXXX,9 Pdb Votes
1432,Councillor Hamann,The Matrix Trilogy,INFJ,5 Pdb Votes
1433,Donna Jensen,View from the Top,INFJ,3 Pdb Votes
1434,Winifred,Animals United (2010),INFJ,4 Pdb Votes
1435,Socrates,Animals United (2010),INFJ,24 Pdb Votes
1436,Maharawal Ratan Singh,Padmaavat (2018),INFJ,10 Pdb Votes
1437,Annik Honore,Control (2007),INFJ,30 Pdb Votes
1438,Widya,KKN di Desa Penari,INFJ,3 Pdb Votes
1439,Juiz,Pixote: a Lei do Mais Fraco (1980),INFJ,8 Pdb Votes
1440,Tahir el-İskenderunî,Büyük Meclis,INFJ,5 Pdb Votes
1441,Peter Maxwell,The Princess Switch (2018),XXXX,2 Pdb Votes
1442,Fabietto Schisa,È stata la mano di Dio,INFJ,10 Pdb Votes
1443,Matt Freehauf,Young Adult (2011),INFJ,36 Pdb Votes
1444,Masked Man,White Snake (2019),INFJ,8 Pdb Votes
1445,Wojciech,Listy do M.,INFJ,2 Pdb Votes
1446,Flash,Ozzy (2016),INFJ,14 Pdb Votes
1447,Grimble,Legend of the Guardians: The Owls of Ga'Hoole,INFJ,1 Pdb Vote
1448,Bilious,Hogfather (2006),INFJ,1 Pdb Vote
1449,Johar Ali Khan,Aik Hai Nigar,INFJ,3 Pdb Votes
1450,Profesor Quadri,The Conformist (1970),INFJ,3 Pdb Votes
1451,Flint Sky,Apocalypto (2006),INFJ,5 Pdb Votes
1452,Fred,The Secret Life of Pets (2016),INFJ,4 Pdb Votes
1453,Harry Stadling,Christmas Evil,INFJ,2 Pdb Votes
1454,Mai,The Whole Truth (2021),INFJ,118 Pdb Votes
1455,Olga of the Birch Forest,The Northman (2022),INFJ,2 Pdb Votes
1456,Ania Pawlak,Sami swoi,INFJ,31 Pdb Votes
1457,Parvati  'Paro',Devdas,INFJ,1 Pdb Vote
1458,barbarik,Mahabharat,INFJ,4 Pdb Votes
1459,Legs Luciano,Back To The Outback,INFJ,3 Pdb Votes
1460,Lilly,Dan in Real Life (2007),XXXX,3 Pdb Votes
1461,Jane,Dan in Real Life (2007),INFJ,1 Pdb Vote
1462,Ehsan vahdat,Lahzeye gorgo mish,INFJ,8 Pdb Votes
1463,Hernan Bedoya #2,Memoria,INFJ,1 Pdb Vote
1464,Chelsea,Pincushion(2017),INFJ,2 Pdb Votes
1465,Jonathan Hemlock,The Eiger Sanction (1975),INFJ,3 Pdb Votes
1466,Petra Forbes,Best Christmas Party Ever (2014),INFJ,13 Pdb Votes
1467,Fernando Araujo,El robo del siglo,INFJ,5 Pdb Votes
1468,Helen Sullivan,The Master (2012),INFJ,1 Pdb Vote
1469,Jacob Marley,Scrooge (1970),XXXX,4 Pdb Votes
1470,Zoo Wee Mama,Diary of a Wimpy Kid (2020s Series),INFJ,32 Pdb Votes
1471,Ahtohallan,Frozen (Franchise),INFJ,17 Pdb Votes
1472,Jakobe Salomon,A Fortunate Man (Lykke Per),INFJ,1 Pdb Vote
1473,John Alexander,Within (2016),INFJ,1 Pdb Vote
1474,SPC Ty Carter,The Outpost (2019),XXXX,15 Pdb Votes
1475,Osamu Dazai,No Longer Human (2019),INFJ,5 Pdb Votes
1476,Geoffrey Smith,Tolkien (2019),INFJ,2 Pdb Votes
1477,Rya,In The Shadow Of The Moon (2019),INFJ,5 Pdb Votes
1478,Dr. Hansen,Marty's Creation Adventure Series,INFJ,2 Pdb Votes
1479,Horibe,Hana-bi (1997),INFJ,3 Pdb Votes
1480,Nuri,Film (The Movie),INFJ,29 Pdb Votes
1481,George Harrison (Help!),Help! (1965),XXXX,16 Pdb Votes
1482,Maxi Maximilian,Die Wilden Kerle,INFJ,2 Pdb Votes
1483,Chi guk,Cruel Winter Blues,INFJ,19 Pdb Votes
1484,Kerubim,Dofus the Movie: Julith,XXXX,8 Pdb Votes
1485,Irimiás,Sátántangó (1994),INFJ,13 Pdb Votes
1486,Micky,Bound (1996),XXXX,3 Pdb Votes
1487,Lee Sum-yee,Infernal Affairs (2002),XXXX,1 Pdb Vote
1488,Father Andre James,The Least Of These (2008),INFJ,2 Pdb Votes
1489,Emmet,Road House (1989),INFJ,6 Pdb Votes
1490,Dr. John Prentice,Guess Who's Coming to Dinner (1967),INFJ,3 Pdb Votes
1491,Dr. Perry Lyman,Thumbsucker (2005),INFJ,9 Pdb Votes
1492,Lee Soo Myung,Shoot Me In The Heart,XXXX,6 Pdb Votes
1493,Clara,Heidi (2015),XXXX,2 Pdb Votes
1494,Charlotte,Lux Æterna,INFJ,1 Pdb Vote
1495,Rose,Christmas Oranges,XXXX,2 Pdb Votes
1496,Brian Stevenson,Little Monsters (1989),INFJ,6 Pdb Votes
1497,Sondra Pransky,Scoop (2006),INFJ,10 Pdb Votes
1498,Anna,Beginners (2010),INFJ,1 Pdb Vote
1499,Master Wizard,Woochi: The Demon Slayer (2009),INFJ,0
1500,Leyla,Something Useful,INFJ,4 Pdb Votes
1501,The Crone,Sleepy Hollow (1999),INFJ,5 Pdb Votes
1502,Anna,Elle (2016),INFJ,1 Pdb Vote
1503,Hal Slocumb,Thelma & Louise (1991),XXXX,6 Pdb Votes
1504,Edward Gracey,The Haunted Mansion,INFJ,8 Pdb Votes
1505,Shinobu Hisatake,Belle: The Dragon and Freckled Princess,INFJ,10 Pdb Votes
1506,Claude Garcia,In the House,XXXX,6 Pdb Votes
1507,Jason Hasek,Riding in Cars with Boys,INFJ,7 Pdb Votes
1508,Han Dong-hoon,Door Lock ( Do-eo-lak ),INFJ,8 Pdb Votes
1509,Sherry Pierce,Big Momma's House,INFJ,2 Pdb Votes
1510,Miyajima,We Couldn‘t Become Adults (2021),INFJ,17 Pdb Votes
1511,Sheena,Boyhood (2014),INFJ,4 Pdb Votes
1512,Ester,The Silence (1963),INFJ,1 Pdb Vote
1513,Valentine,Clouds of Sils Maria,INFJ,3 Pdb Votes
1514,Erwin,Personal Shopper,ENFJ,8 Pdb Votes
1515,John Baxter,Don't Look Now,XXXX,1 Pdb Vote
1516,Abbie Santini,Martin (1977),XXXX,25 Pdb Votes
1517,Gabriele,"A Special Day (Una giornata particulare, 1977)",XXXX,10 Pdb Votes
1518,Mr Badii,Taste of Cherry (1997),INFJ,4 Pdb Votes
1519,Enrique Goded,Bad Education (2004),INFJ,5 Pdb Votes
1520,Cocopa,Koati (2021),INFJ,5 Pdb Votes
1521,Balam,Koati (2021),INFJ,9 Pdb Votes
1522,Ana,La Leyenda de la Nahuala,INFJ,4 Pdb Votes
1523,Yoltzin (Llorona),La Leyenda de la Nahuala,INFJ,3 Pdb Votes
1524,Ben Tannenhill,Snow Bride,INFJ,6 Pdb Votes
1525,Francey,Vivacious Lady (1938),INFJ,6 Pdb Votes
