,char,movie,mbti,votes
2895,Karen Davis,The Grudge,ISFJ,21 Pdb Votes
2896,Aubrey,The Grudge,ISFJ,9 Pdb Votes
2897,Natalie,Evil Dead Series,ISFJ,2 Pdb Votes
2898,Emilie Schindler,Schindler's List (1993),ISFJ,0
2899,Laura Dandridge,Everyone Says I Love You (1996),ISFJ,0
2900,The old guy,Dr. Strange (1978),ISFJ,42 Pdb Votes
2901,Juror #9,12 Angry Men (1997),XXXX,1 Pdb Vote
2902,Toby Walters,Romy and Michele's High School Reunion (1997),ISFJ,2 Pdb Votes
2903,Dick,High Fidelity (2000),ISFJ,9 Pdb Votes
2904,Laura,High Fidelity (2000),ISFJ,8 Pdb Votes
2905,Maria Gambrelli,The Pink Panther (film series),ISFJ,5 Pdb Votes
2906,Simone Clouseau,The Pink Panther (film series),ISFJ,3 Pdb Votes
2907,Hercule Lajoy,The Pink Panther (film series),ISFJ,6 Pdb Votes
2908,William Donloe,Mission: Impossible (Franchise),ISFJ,94 Pdb Votes
2909,Frank Fitzsimmons,The Irishman (2019),ISFJ,7 Pdb Votes
2910,Lynn Davies,Bad Teacher,ISFJ,9 Pdb Votes
2911,Carter Davis,Happy Death Day (Film Series),ISFJ,22 Pdb Votes
2912,Kenny Davis,Half Baked (1998),ISFJ,6 Pdb Votes
2913,Háma,The Lord of the Rings (Film Trilogy),ISFJ,5 Pdb Votes
2914,Tork Maddox,Hot Wheels World Race / AcceleRacers,ISFJ,1 Pdb Vote
2915,Antonia,The Aeronauts,ISFJ,2 Pdb Votes
2916,Veronica Hayes,Cafe Society (2016),ISFJ,1 Pdb Vote
2917,Amelia Sedley Osborne,Vanity Fair (2004),XXXX,11 Pdb Votes
2918,Kissy Suzuki,James Bond Film Series,ISFJ,52 Pdb Votes
2919,Lilka Ticktin,Defiance (2008),ISFJ,3 Pdb Votes
2920,Becky,A Little Princess (1995),ISFJ,15 Pdb Votes
2921,Santa Claus,The Nightmare Before Christmas (1993),ISFJ,20 Pdb Votes
2922,Christine Doinel,The Adventures Of Antoine Doinel,ISFJ,6 Pdb Votes
2923,Nick Nightingale,Eyes Wide Shut (1999),ISFJ,41 Pdb Votes
2924,Strawberry Fields,James Bond Film Series,ISFJ,1 Pdb Vote
2925,"Lischen, German girl",Barry Lyndon (1975),ISFJ,7 Pdb Votes
2926,Yasmin,Bratz: The Movie (2007),ISFJ,6 Pdb Votes
2927,Marlene,The Bitter Tears of Petra von Kant (1972),ISFJ,6 Pdb Votes
2928,Katie,Dangerous lies (2020),ISFJ,14 Pdb Votes
2929,Julie Ellis,X+Y / A Brilliant Young Mind (2014),ISFJ,13 Pdb Votes
2930,Alfred Connelly,Down to you,ISFJ,7 Pdb Votes
2931,Clare Harrison,Black Christmas (1974),ISFJ,7 Pdb Votes
2932,Bud Malone,Bad Trip (2020),ISFJ,4 Pdb Votes
2933,Iz,War Dogs,ISFJ,39 Pdb Votes
2934,Bilbo Baggins,The Hobbit (1977),ISFJ,18 Pdb Votes
2935,Lisa,Love on a Leash,ISFJ,64 Pdb Votes
2936,"John Reid ""The Lone Ranger""",The Lone Ranger,ISFJ,9 Pdb Votes
2937,Mr. Wroblewski,Jennifer's Body (2009),ISFJ,4 Pdb Votes
2938,Carmela Corleone,The Godfather (1972),ISFJ,8 Pdb Votes
2939,Kyle Ribb,Arkansas (2020),ISFJ,17 Pdb Votes
2940,Carla Delgado (Monsters University),Monsters University (2013),XXXX,1 Pdb Vote
2941,Jimmy,John Wick,ISFJ,24 Pdb Votes
2942,Lionel Cosgrove,Braindead/Dead Alive (1992),ISFJ,4 Pdb Votes
2943,Lily,The Vow (2012),ISFJ,6 Pdb Votes
2944,Termeh,A Separation (2011),ISFJ,6 Pdb Votes
2945,Patricia Wallace,The Railway Man,ISFJ,2 Pdb Votes
2946,Areida,Ella Enchanted (2004),ISFJ,1 Pdb Vote
2947,Lady Eleanor (Ella's mom),Ella Enchanted (2004),XXXX,6 Pdb Votes
2948,Sir Peter (Ella's dad),Ella Enchanted (2004),ISFJ,42 Pdb Votes
2949,Tony,Words and Pictures,ISFJ,45 Pdb Votes
2950,Ralph Bashford,Shakespeare in Love (1998),ISFJ,2 Pdb Votes
2951,Edith Adelon,The Inheritance (1997),ISFJ,16 Pdb Votes
2952,Charlotte Bartlett,A Room with a View (1985),ISFJ,2 Pdb Votes
2953,Franklin Birch,Prisoners (2013),ISFJ,5 Pdb Votes
2954,Rosemary Cross,Rushmore (1998),ISFJ,38 Pdb Votes
2955,Rani's father,Queen (2013),ISFJ,52 Pdb Votes
2956,Rani,Queen (2013),ISFJ,10 Pdb Votes
2957,Hannah/Mother,ARQ (2016),ISFJ,8 Pdb Votes
2958,Mr. Pickles,The Boxtrolls (2014),ISFJ,4 Pdb Votes
2959,Nolan,UglyDolls,ISFJ,8 Pdb Votes
2960,Eva,Autumn Sonata (1978),ISFJ,11 Pdb Votes
2961,DEA Special Agent Deb Rees,2 Guns,ISFJ,1 Pdb Vote
2962,Donna Newman,Click (2006),ISFJ,9 Pdb Votes
2963,Sarah Johnson,Swiss Army Man,ISFJ,19 Pdb Votes
2964,Carla Purty,The Nutty Professor (1996),ISFJ,42 Pdb Votes
2965,Elliot Blitzer,True Romance (1993),ISFJ,2 Pdb Votes
2966,Pvt. Chase,Overlord,ISFJ,3 Pdb Votes
2967,Lorl,Amadeus (1984),ISFJ,6 Pdb Votes
2968,Dolores Solitano,Silver Linings Playbook (2012),ISFJ,4 Pdb Votes
2969,Mustafà,Ratatouille (2007),ISFJ,3 Pdb Votes
2970,May Lin,Vive L'Amour (1994),ISFJ,125 Pdb Votes
2971,Hillary,Lara Croft: Tomb Raider (2001),XXXX,12 Pdb Votes
2972,Frey Santiago,Elysium,ISFJ,1 Pdb Vote
2973,Andrea Anders,James Bond Film Series,XXXX,18 Pdb Votes
2974,General Leonid Pushkin,James Bond Film Series,XXXX,13 Pdb Votes
2975,Ben Witthaker,The Intern (2015),ISFJ,5 Pdb Votes
2976,Guinevere,First Knight (1995),ISFJ,4 Pdb Votes
2977,Woman,Never Cry Wolf,ISFJ,10 Pdb Votes
2978,Martha Shaw,The Notebook (2004),ISFJ,3 Pdb Votes
2979,Don Fitzgerald,We're The Millers (2013),ISFJ,17 Pdb Votes
2980,Eileen Wade,The Long Goodbye (1973),ISFJ,3 Pdb Votes
2981,Liidia,Klass (2007),ISFJ,1 Pdb Vote
2982,Thea Tooming,Klass (2007),ISFJ,8 Pdb Votes
2983,Ernst Hanfstaengl,Hitler: The Rise of Evil (2003),ISFJ,26 Pdb Votes
2984,Abigail Salmon,The Lovely Bones (2009),ISFJ,4 Pdb Votes
2985,Miriam,Ben-Hur (1959),ISFJ,2 Pdb Votes
2986,Yochabel,The Ten Commandments (1956),ISFJ,13 Pdb Votes
2987,Lilia,The Ten Commandments (1956),ISFJ,3 Pdb Votes
2988,Felix Leiter (Jeffrey Wright),James Bond Film Series,ISFJ,41 Pdb Votes
2989,Felix Leiter (David Hedison / Live and Let Die and Licence to Kill),James Bond Film Series,ISFJ,3 Pdb Votes
2990,Hafiz,Miracle in Cell No. 7 (2019),ISFJ,46 Pdb Votes
2991,Lydia Weekes,Tell it to the Bees (2018),ISFJ,13 Pdb Votes
2992,Courtney Collins,Sinister Series,ISFJ,17 Pdb Votes
2993,"Marty McFly, Jr.",Back to the Future (Series),ISFJ,6 Pdb Votes
2994,Miguel,Freedom Writers (2007),ISFJ,26 Pdb Votes
2995,Victor,The Hunchback of Notre Dame (1996),ISFJ,0
2996,Clifford Blades,Filth (2013),ISFJ,0
2997,Kim Ji-young,Kim Ji-Young: Born 1982 (2019),ISFJ,0
2998,Lorna Doone,Lorna Doone (2000),ISFJ,0
2999,Jacqueline de Ghent,Ever After: A Cinderella Story,ISFJ,0
3000,Toto,The Wizard of Oz (1939),ISFJ,23 Pdb Votes
3001,Mei,Arashi no Yoru ni,ISFJ,54 Pdb Votes
3002,Johnny Cade,The Outsiders (1983),ISFJ,62 Pdb Votes
3003,Kingsley Shacklebolt,Harry Potter / Wizarding World Films,ISFJ,58 Pdb Votes
3004,Ting-Ting,Yi Yi (2000),ISFJ,14 Pdb Votes
3005,Tetsu,Love Exposure (2008),ISFJ,21 Pdb Votes
3006,Father,The Pianist (2002),ISFJ,13 Pdb Votes
3007,Otto Keller,I Confess (1953),ISFJ,6 Pdb Votes
3008,Jacob Fuller,From Dusk Till Dawn (1996),ISFJ,23 Pdb Votes
3009,Mrs. Brawne,Bright Star (2009),ISFJ,24 Pdb Votes
3010,Mum,A Clockwork Orange (1971),ISFJ,6 Pdb Votes
3011,Grace Waters,A Fall from Grace (2020),ISFJ,16 Pdb Votes
3012,Dr. Caroline Aranha,Rise of the Planet of Apes,ISFJ,3 Pdb Votes
3013,Hengel,The Quiller Memorandum (1966),XXXX,52 Pdb Votes
3014,Mary Robert,Sister Act (1992),ISFJ,12 Pdb Votes
3015,Wobbles,Once Upon a Time in the West (1968),XXXX,12 Pdb Votes
3016,Marisol,The Dollars Trilogy,ISFJ,24 Pdb Votes
3017,Jane Marrowbone,Marrowbone (2017),ISFJ,8 Pdb Votes
3018,The Abbot,The Name of the Rose (1986),ISFJ,5 Pdb Votes
3019,Peters,Event Horizon,ISFJ,13 Pdb Votes
3020,Tatiana Romanova,James Bond Film Series,ISFJ,15 Pdb Votes
3021,Mrs. Plithiver,Legend of the Guardians: The Owls of Ga'Hoole,ISFJ,40 Pdb Votes
3022,Leo Borlock,Stargirl (2020),ISFJ,6 Pdb Votes
3023,Captain John Quin,Barry Lyndon (1975),ISFJ,23 Pdb Votes
3024,Silvanito,The Dollars Trilogy,ISFJ,60 Pdb Votes
3025,Kathy Selden,Singin' in the Rain (1952),ISFJ,46 Pdb Votes
3026,Eilis Lacey,Brooklyn (2015),ISFJ,11 Pdb Votes
3027,Princesse de Lamballe,Marie Antoinette (2006),ISFJ,12 Pdb Votes
3028,The Wife,Sunrise: A Song of Two Humans,ISFJ,20 Pdb Votes
3029,Pink's Father,Pink Floyd: The Wall,ISFJ,23 Pdb Votes
3030,Celie Harris,The Color Purple (1985),ISFJ,15 Pdb Votes
3031,Frank Stark,Rebel Without a Cause (1955),ISFJ,18 Pdb Votes
3032,Cheryl Melhoff,The Secret Life of Walter Mitty (2013),ISFJ,17 Pdb Votes
3033,Chloe Hewett,Match Point (2005),ISFJ,7 Pdb Votes
3034,Leslie Barnes,Die Hard,ISFJ,3 Pdb Votes
3035,Trevor Spengler,Ghostbusters (1984),ISFJ,1 Pdb Vote
3036,Dr. Janosz Poha,Ghostbusters (1984),ISFJ,3 Pdb Votes
3037,Mat,Vozvrashchenie / The Return (2003),ISFJ,2 Pdb Votes
3038,Pakeesa,SubUrbia (1996),ISFJ,6 Pdb Votes
3039,Andrey,Vozvrashchenie / The Return (2003),ISFJ,8 Pdb Votes
3040,Steve,Hair (1979),ISFJ,4 Pdb Votes
3041,David Langley,Bean (1997),ISFJ,22 Pdb Votes
3042,Dr. Flora,A Bug's Life (1998),ISFJ,12 Pdb Votes
3043,Gypsy,A Bug's Life (1998),ISFJ,6 Pdb Votes
3044,Neera,Dinosaur (2000),ISFJ,45 Pdb Votes
3045,Baylene,Dinosaur (2000),ISFJ,7 Pdb Votes
3046,Sophie,Portrait of a Lady on Fire (2019),ISFJ,17 Pdb Votes
3047,James Brogan,25th Hour,ISFJ,136 Pdb Votes
3048,Laura Vásquez,Men in Black,ISFJ,22 Pdb Votes
3049,Warner Huntington III,Legally Blonde (2001),ISFJ,5 Pdb Votes
3050,Josh,Isn't it Romantic? (2019),ISFJ,16 Pdb Votes
3051,Bob Russell,Uncle Buck (1989),ISFJ,46 Pdb Votes
3052,Flittle,Maleficent (2014),ISFJ,1 Pdb Vote
3053,Carmen Vidal,Pan's Labyrinth (2006) (El laberinto del fauno),ISFJ,5 Pdb Votes
3054,Wioletta Gałecka,Fanatyk (2017),ISFJ,12 Pdb Votes
3055,Scott Mitchell,Jurassic Park / Jurassic World (Film Franchise),ISFJ,31 Pdb Votes
3056,Barry Sembene,Jurassic Park / Jurassic World (Film Franchise),ISFJ,1 Pdb Vote
3057,"Jørn ""Necrobutcher"" Stubberud",Lords of Chaos (2018),ISFJ,2 Pdb Votes
3058,Léa,By the Sea (2015),ISFJ,28 Pdb Votes
3059,Jimmy Kemple,I Love You Phillip Morris (2009),ISFJ,2 Pdb Votes
3060,Marybeth,The Faculty,ISFJ,6 Pdb Votes
3061,"Johanson ""The Swede""",Heartbreak Ridge,ISFJ,7 Pdb Votes
3062,Elk Woman,Hostiles (2017),ISFJ,7 Pdb Votes
3063,Rosalie Quaid,Hostiles (2017),ISFJ,5 Pdb Votes
3064,Karen Spages,"Alice, Sweet Alice (Communion)",ISFJ,7 Pdb Votes
3065,Catherine Spages,"Alice, Sweet Alice (Communion)",ISFJ,15 Pdb Votes
3066,Mrs. Tredoni,"Alice, Sweet Alice (Communion)",ISFJ,17 Pdb Votes
3067,Dopheld Mitaka,Star Wars,ISFJ,1 Pdb Vote
3068,Jamie Palamino,Just Friends (2005),ISFJ,70 Pdb Votes
3069,Nathalie,Children of Paradise (Les Enfants du Paradis),ISFJ,41 Pdb Votes
3070,Katherine,The Witch (2015),ISFJ,76 Pdb Votes
3071,Elizabeth Leefolt,The Help (2011),ISFJ,10 Pdb Votes
3072,Aibileen Clark,The Help (2011),ISFJ,7 Pdb Votes
3073,Hiram Flaversham,The Great Mouse Detective (1986),ISFJ,18 Pdb Votes
3074,Ludvig,Flåklypa « The Pinchcliffe Grand Prix» and the other movies,ISFJ,1 Pdb Vote
3075,Rachel Stevens,Miss Stevens (2016),ISFJ,8 Pdb Votes
3076,Aiko,The Farewell (2019),XXXX,16 Pdb Votes
3077,Hua Xiu,Mulan (2020),ISFJ,11 Pdb Votes
3078,Mary,E.T. the Extra-Terrestrial (1982),ISFJ,81 Pdb Votes
3079,GERTY,Moon (2009),ISFJ,191 Pdb Votes
3080,Larry McPherson,Lady Bird (2017),ISFJ,45 Pdb Votes
3081,Danny O’Neill,Lady Bird (2017),ISFJ,22 Pdb Votes
3082,"Scott ""Squishy"" Squibbles",Monsters University (2013),ISFJ,1 Pdb Vote
3083,John Thornton,The Call of the Wild (2020),ISFJ,2 Pdb Votes
3084,Takeshi (Brock),Mewtwo Strikes Back: Evolution (2019),ISFJ,33 Pdb Votes
3085,Birmingham Brown,Charlie Chan,ISFJ,6 Pdb Votes
3086,Cleo,Roma (2018),ISFJ,30 Pdb Votes
3087,Tomi Hirayama,Tokyo Story (1953),ISFJ,4 Pdb Votes
3088,Noriko Hirayama,Tokyo Story (1953),ISFJ,19 Pdb Votes
3089,Maureen Thompson,A Long Way Down (2014),ISFJ,1 Pdb Vote
3090,"Victoria ""Vika"" Olsen",Oblivion (2013),ISFJ,27 Pdb Votes
3091,Zachariah Rigby,Seven Psychopaths (2012),ISFJ,1 Pdb Vote
3092,Hans Kieslowski / The Quaker,Seven Psychopaths (2012),ISFJ,7 Pdb Votes
3093,Mitzi Huggins,The Campaign (2012),ISFJ,32 Pdb Votes
3094,"Bosco ""B. A."" Baracus",The A-Team (2010),ISFJ,1 Pdb Vote
3095,Dale Dobson,Tucker & Dale vs. Evil (2010),ISFJ,12 Pdb Votes
3096,Helen Craig,Remember Me (2010),ISFJ,19 Pdb Votes
3097,Bob Cratchit,A Christmas Carol (2009),ISFJ,20 Pdb Votes
3098,Angie Carson,Mirrors (2008),ISFJ,0
3099,Katie Van Waldenberg,Blades of Glory (2007),ISFJ,0
3100,Ma Costa,The Golden Compass (2007),XXXX,1 Pdb Vote
3101,Amelia Roussel,The Hitman's Bodyguard (2017),ISFJ,10 Pdb Votes
3102,Neil,"You, Me, and Dupree ( 2006)",ISFJ,2 Pdb Votes
3103,Carl Peterson,"You, Me, and Dupree ( 2006)",ISFJ,7 Pdb Votes
3104,Sabina Pleasure,Stormbreaker / Alex Rider: Stormbreaker (2006),ISFJ,3 Pdb Votes
3105,Franklin Wilhern,Penelope (2006),ISFJ,4 Pdb Votes
3106,Victoria,Valiant (2005),ISFJ,5 Pdb Votes
3107,Shannon Dunham,Green Street Hooligans (2005),XXXX,1 Pdb Vote
3108,Lupo Salvatore,Casanova (2005),ISFJ,2 Pdb Votes
3109,Peter Colt,Wimbledon (2004),ISFJ,6 Pdb Votes
3110,Taka,The Last Samurai (2003),ISFJ,28 Pdb Votes
3111,Annie Clarke,Calendar Girls (2003),ISFJ,1 Pdb Vote
3112,Ada Monroe,Cold Mountain (2003),ISFJ,6 Pdb Votes
3113,Charlotte Selton,The Patriot (2000),ISFJ,8 Pdb Votes
3114,"Dr. Nicholas ""Oz"" Oseransky",The Whole Nine Yards (2000),ISFJ,9 Pdb Votes
3115,Countess Ruby,Scary Godmother: Halloween Spooktakular,ISFJ,1 Pdb Vote
3116,Daryl,Scary Godmother: Halloween Spooktakular,ISFJ,3 Pdb Votes
3117,Charlie Baileygates,"Me, Myself & Irene (2000)",ISFJ,30 Pdb Votes
3118,"Captain the Reverend ""Tank"" Sullivan",Space Cowboys (2000),XXXX,1 Pdb Vote
3119,Christine Bateman,The Wizard (1989),ISFJ,2 Pdb Votes
3120,Jimmy Woods,The Wizard (1989),ISFJ,4 Pdb Votes
3121,Lindir,The Hobbit (Film Trilogy),ISFJ,17 Pdb Votes
3122,Maria Ricci,Bicycle Thieves (1948),ISFJ,5 Pdb Votes
3123,Dorn,Bad Boys,ISFJ,13 Pdb Votes
3124,Mr. Wisley,Becoming Jane (2007),XXXX,12 Pdb Votes
3125,James Morland,Northanger Abbey (2007),ISFJ,1 Pdb Vote
3126,Mrs  Morland,Northanger Abbey (2007),ISFJ,1 Pdb Vote
3127,Anne Elliot,Persuasion (1995),ISFJ,15 Pdb Votes
3128,Bernie,Notting Hill (1999),ISFJ,14 Pdb Votes
3129,Queen Aislinn,Dragonheart,ISFJ,1 Pdb Vote
3130,Peggy Flemming,Runaway Bride (1999),ISFJ,2 Pdb Votes
3131,Lynne Margulies,Man on the Moon (1999),ISFJ,8 Pdb Votes
3132,Camille Stout,Stuart Little,ISFJ,5 Pdb Votes
3133,Irene Abernathy,Small Soldiers (1998),ISFJ,6 Pdb Votes
3134,Grace Stamper,Armageddon (1998),ISFJ,13 Pdb Votes
3135,Bethany Sloane,View Askewniverse,ISFJ,10 Pdb Votes
3136,Betty Rubble (1994),The Flintstones,ISFJ,2 Pdb Votes
3137,Barney Rubble (1994),The Flintstones,ISFJ,10 Pdb Votes
3138,Steven M. Kovacs,The Cable Guy (1996),ISFJ,13 Pdb Votes
3139,"Isabel ""Isabel II"" Decker/Isabel Decker Ludlow",Legends of the Fall (1994),ISFJ,8 Pdb Votes
3140,Helen Tasker,True Lies ( 1994),ISFJ,9 Pdb Votes
3141,Private First Class Louden Downey,A Few Good Men (1992),ISFJ,4 Pdb Votes
3142,Nora Christie,Far and Away (1992),ISFJ,1 Pdb Vote
3143,Ted Newton,Beethoven,ISFJ,1 Pdb Vote
3144,Alice Newton,Beethoven,ISFJ,3 Pdb Votes
3145,Miss Susan Irvine,The Witches (1990),ISFJ,6 Pdb Votes
3146,Joyce Palmieri,Kindergarten Cop (1990),ISFJ,11 Pdb Votes
3147,Claire,"Truly, Madly, Deeply ( 1990)",ISFJ,2 Pdb Votes
3148,Kevin Corrigan,Masters of the Universe (1987),ISFJ,2 Pdb Votes
3149,Zareta,Kull the Conqueror (1997),ISFJ,1 Pdb Vote
3150,Henrietta Dodd,The Dead Zone (1983),ISFJ,2 Pdb Votes
3151,Varinia,Spartacus (1960),ISFJ,6 Pdb Votes
3152,Maggie O'Hooligan,Caddyshack (1980),ISFJ,2 Pdb Votes
3153,Det. David Sutton,Turner & Hooch (1989),ISFJ,2 Pdb Votes
3154,Meegosh,Willow (1988),ISFJ,3 Pdb Votes
3155,Willow Ufgood,Willow (1988),ISFJ,17 Pdb Votes
3156,Alva Restrepo,Vampire's Kiss (1989),ISFJ,6 Pdb Votes
3157,Archie Leach,A Fish Called Wanda (1988),ISFJ,8 Pdb Votes
3158,Patty Palmer,Pacific Heights (1990),ISFJ,1 Pdb Vote
3159,"Walter Fielding, Jr.",The Money Pit (1986),ISFJ,5 Pdb Votes
3160,Vi Moore,Footloose (1984),XXXX,6 Pdb Votes
3161,Vi Moore,Footloose (2011),ISFJ,2 Pdb Votes
3162,Reverend Shaw Moore,Footloose (2011),ISFJ,6 Pdb Votes
3163,Falkon,Red Sonja (1985),ISFJ,1 Pdb Vote
3164,Cadet Leslie Barbara,Police Academy,ISFJ,6 Pdb Votes
3165,Mae Thompson,"Honey, I...",ISFJ,4 Pdb Votes
3166,Susan Page,"Planes, Trains and Automobiles (1987)",ISFJ,10 Pdb Votes
3167,Cheung Wing-Sing,Ip Man,ISFJ,4 Pdb Votes
3168,"Frank Manero, Jr.",Saturday Night Fever (1977),ISFJ,3 Pdb Votes
3169,Belle,Beauty and the Beast (1946),ISFJ,8 Pdb Votes
3170,The Toymaker,Chitty Chitty Bang Bang (1968),ISFJ,5 Pdb Votes
3171,Becky Thatcher,The Adventures of Tom Sawyer (1938),ISFJ,1 Pdb Vote
3172,George Chen,The Flowers of War (2012),ISFJ,4 Pdb Votes
3173,Bobi Jewell,Richard Jewell (2019),ISFJ,8 Pdb Votes
3174,Danny Snyder,Sleepers (1996),ISFJ,14 Pdb Votes
3175,Vihaan,Mowgli: Legend of the Jungle ( 2018),ISFJ,4 Pdb Votes
3176,Professor Maureen Robinson,Lost in Space (1998),ISFJ,2 Pdb Votes
3177,Lamia Reno,Seksmisja (1984),ISFJ,4 Pdb Votes
3178,Cyclops,Clash of the Titans,ISFJ,2 Pdb Votes
3179,Theseus,Immortals (2011),ISFJ,7 Pdb Votes
3180,"Ergenia, Princess of Thrace",Hercules (2014),ISFJ,2 Pdb Votes
3181,Chiron,The Legend of Hercules (2014),XXXX,1 Pdb Vote
3182,Dr. Terra Wade,I Frankenstein (2014),ISFJ,1 Pdb Vote
3183,Elizabeth Lavenza,Frankenstein,ISFJ,3 Pdb Votes
3184,Sally Jackson,Percy Jackson (film series 2010-2013),XXXX,7 Pdb Votes
3185,Eleanor Costello,Awakenings (1990),ISFJ,3 Pdb Votes
3186,Clare Carroll,The Nightingale ( 2018),ISFJ,13 Pdb Votes
3187,Jack Chapman,Kong: Skull Island (2017),ISFJ,14 Pdb Votes
3188,Kathy Lutz,The Amityville Horror (2005),ISFJ,5 Pdb Votes
3189,Mike,King Kong (2005),ISFJ,8 Pdb Votes
3190,Mary Ann Ferrier,War of the Worlds (2005),ISFJ,11 Pdb Votes
3191,Marty,Poltergeist (1982),ISFJ,5 Pdb Votes
3192,"Lt. ""Doc"" Ostrow",Forbidden Planet (1956),ISFJ,5 Pdb Votes
3193,Nathan,Me Before You (2016),ISFJ,20 Pdb Votes
3194,Bernard Clark,Me Before You (2016),ISFJ,10 Pdb Votes
3195,Kylie,Fantastic Mr. Fox (2009),ISFJ,143 Pdb Votes
3196,Erin,The Miseducation of Cameron Post (2018),ISFJ,8 Pdb Votes
3197,Harriet Tubman,Abraham Lincoln: Vampire Hunter,ISFJ,2 Pdb Votes
3198,Jane Bennet,Pride and Prejudice and Zombies (2016),ISFJ,5 Pdb Votes
3199,Miho,Harakiri (1962),XXXX,1 Pdb Vote
3200,Margaret Alford Addams,The Addams Family,ISFJ,28 Pdb Votes
3201,Reverend Samuel Runt,Barry Lyndon (1975),ISFJ,18 Pdb Votes
3202,Mr. Snoops,The Rescuers (1977),XXXX,19 Pdb Votes
3203,May,Police Story,XXXX,1 Pdb Vote
3204,Nancy Cowan,Carnage (2011),ISFJ,17 Pdb Votes
3205,Henry Northrup,Creepshow (1982),ISFJ,5 Pdb Votes
3206,Cleo Fincher Trumbo,Trumbo (2015),XXXX,7 Pdb Votes
3207,Molly Moore,Wild Child (2008),ISFJ,13 Pdb Votes
3208,Keita Nonomiya,"Like Father, Like Son (2013)",ISFJ,1 Pdb Vote
3209,Midori Nonomiya,"Like Father, Like Son (2013)",ISFJ,4 Pdb Votes
3210,Biscuit Woman,The Lobster (2015),ISFJ,7 Pdb Votes
3211,Bustopher Jones,Cats (2019),ISFJ,4 Pdb Votes
3212,Tina,Chicken Little (2005),ISFJ,7 Pdb Votes
3213,Susanna,Rain Man (1988),ISFJ,28 Pdb Votes
3214,Mrs. Miller,Doubt (2008),ISFJ,4 Pdb Votes
3215,Sister James,Doubt (2008),ISFJ,9 Pdb Votes
3216,Father Moody,The Virgin Suicides (2000),ISFJ,4 Pdb Votes
3217,Ronald Lisbon,The Virgin Suicides (2000),ISFJ,43 Pdb Votes
3218,Norbit Albert Rice,Norbit (2007),ISFJ,86 Pdb Votes
3219,Susan Hegarty,Lilo & Stitch (Franchise),ISFJ,19 Pdb Votes
3220,Mrs. Lynne Hasagawa,Lilo & Stitch (Franchise),ISFJ,12 Pdb Votes
3221,Walter Jackson,Sleepless in Seattle (1993),ISFJ,10 Pdb Votes
3222,Henriette,Madame Bovary (2014),ISFJ,3 Pdb Votes
3223,Charles Bovary,Madame Bovary (2014),ISFJ,10 Pdb Votes
3224,Hosato,Kubo and the Two Strings (2016),ISFJ,20 Pdb Votes
3225,O.B. Jackson,The Hateful Eight (2015),ISFJ,1 Pdb Vote
3226,Esme Stoller,Love You to Death (2019),ISFJ,2 Pdb Votes
3227,Red Hamilton,Public Enemies (2009),ISFJ,5 Pdb Votes
3228,Tucker Van Dyke,What's Eating Gilbert Grape (1993),ISFJ,16 Pdb Votes
3229,Amy Grape,What's Eating Gilbert Grape (1993),ISFJ,27 Pdb Votes
3230,Bonnie Grape,What's Eating Gilbert Grape (1993),ISFJ,2 Pdb Votes
3231,Dagonet,King Arthur (2004),ISFJ,11 Pdb Votes
3232,Linda Wheatley,Sling Blade (1996),ISFJ,5 Pdb Votes
3233,Camille Moriarty,On the Road (2012),ISFJ,1 Pdb Vote
3234,Molly Graham,Red Dragon (2002),ISFJ,4 Pdb Votes
3235,Carreen O'Hara,Gone with the Wind (1939),ISFJ,1 Pdb Vote
3236,Rachel Salas,In Time (2011),XXXX,25 Pdb Votes
3237,Nossa Senhora,O Auto da Compadecida (2000),ISFJ,28 Pdb Votes
3238,Vyacheslav Molotov,The Death Of Stalin (2017),ISFJ,3 Pdb Votes
3239,Catherine DeCourcy Vernon,Love & Friendship (2016),ISFJ,1 Pdb Vote
3240,Robert Stanton,Red (2010),ISFJ,10 Pdb Votes
3241,Insp. Bill Armstrong,Zodiac (2007),ISFJ,51 Pdb Votes
3242,Melanie Graysmith,Zodiac (2007),ISFJ,1 Pdb Vote
3243,Molly Graham,Manhunter (1986),XXXX,9 Pdb Votes
3244,Emily Haversham,Underwater (2020),ISFJ,7 Pdb Votes
3245,Gus Moran,Basic Instinct (1992),ISFJ,11 Pdb Votes
3246,Helmut,Night on Earth (1991),ISFJ,201 Pdb Votes
3247,Lance Corporal William Schofield,1917 (2019),ISFJ,7 Pdb Votes
3248,Joe,Love Actually (2003),ISFJ,8 Pdb Votes
3249,Colonel Winnant,Dunkirk (2017),ISFJ,5 Pdb Votes
3250,General Caluan Ematt,Star Wars,ISFJ,8 Pdb Votes
3251,Commander Larma D'Acy,Star Wars,ISFJ,17 Pdb Votes
3252,Paige Tico,Star Wars,ISFJ,14 Pdb Votes
3253,Kaydel Ko Connix,Star Wars,ISFJ,16 Pdb Votes
3254,Admiral Statura,Star Wars,ISFJ,15 Pdb Votes
3255,Raymus Antilles,Star Wars,ISFJ,7 Pdb Votes
3256,Stass Allie,Star Wars,ISFJ,33 Pdb Votes
3257,Taun We,Star Wars,ISFJ,16 Pdb Votes
3258,Sio Bibble,Star Wars,ISFJ,10 Pdb Votes
3259,TC-14,Star Wars,ISFJ,12 Pdb Votes
3260,Yarael Poof,Star Wars,ISFJ,5 Pdb Votes
