char,movie,mbti,votes
Mindie,G.B.F. (2013),INTJ,14 Pdb Votes
El Chino,Nacho Libre (2006),XXXX,3 Pdb Votes
Tomisaburo “Tommy” Arashikage / Storm Shadow,Snake Eyes (2021),INTJ,2 Pdb Votes
Barbara Weston-Fordham,August: Osage County (2013),INTJ,2 Pdb Votes
Wile E. Coyote,Looney Tunes: Back in Action,INTJ,2 Pdb Votes
Marvin The Martian,Looney Tunes: Back in Action,INTJ,1 Pdb Vote
"Bradford Whitwood, Sr.",At Close Range,INTJ,2 Pdb Votes
"Lane ""Pluto"" Franklin",One False Move (1992),INTJ,4 Pdb Votes
Alex,Lifeless Lucy,XXXX,37 Pdb Votes
Mr. Abney,Lost Hearts,INTJ,7 Pdb Votes
Zero,Zero and Alice,INTJ,5 Pdb Votes
Johan's wife,Terrifying Origins Of Peppa Pig,INTJ,6 Pdb Votes
Blanca,Toc Toc,INTJ,3 Pdb Votes
James,Cold Eyes,XXXX,8 Pdb Votes
Seth,Beauty & the Briefcase (2010),INTJ,1 Pdb Vote
Parallax,Green Lantern (2011),INTJ,16 Pdb Votes
Bezz,Dungeons & Dragons (film series),INTJ,2 Pdb Votes
Wile E. Coyote,Space Jam: A New Legacy,INTJ,2 Pdb Votes
Narrator,Pan's Labyrinth (2006) (El laberinto del fauno),INTJ,1 Pdb Vote
Doug Jones,No Sudden Move (2021),INTJ,1 Pdb Vote
Lawrence Jamieson,Dirty Rotten Scoundrels,INTJ,14 Pdb Votes
Dr. Paul Novotny,Dreamscape (1984),INTJ,1 Pdb Vote
Trent,Old,INTJ,20 Pdb Votes
Dr. Gilchrist,Arsenic and Old Lace,INTJ,43 Pdb Votes
Sharon Gordon Fisherman,Barb and Star Go to Vista Del Mar (2021),INTJ,44 Pdb Votes
Erik Jan Hanussen,Kingsman (Franchise),INTJ,1 Pdb Vote
Olivia Hutton,Indignation (2016),INTJ,4 Pdb Votes
Thelma,Thelma (2017),INTJ,8 Pdb Votes
Vic Van Allen,Deep Water (2022),INTJ,1 Pdb Vote
Beth,The Night House (2020),INTJ,2 Pdb Votes
Josh,Fear Street Triology,INTJ,8 Pdb Votes
Train Announcer,Mirai (2018),INTJ,31 Pdb Votes
mjmj,Pessoas,INTJ,29 Pdb Votes
Mr. Bruner,The Edge of Seventeen,INTJ,3 Pdb Votes
The Magician,Terror Train (1980),INTJ,11 Pdb Votes
Necromancer,The Hobbit (Film Trilogy),INTJ,49 Pdb Votes
Madame Hélène,Barbie and the Three Musketeers (2009),INTJ,2 Pdb Votes
Fenghuang,Kung Fu Panda (Franchise),INTJ,2 Pdb Votes
Clay Calloway,Sing 2,INTJ,2 Pdb Votes
Felicita,Benedetta,INTJ,2 Pdb Votes
Zarathos,Ghost Rider (Film Series),INTJ,2 Pdb Votes
Billy Zero,The Tracey Fragments,INTJ,8 Pdb Votes
Jackson,Wrath of Man (2021),INTJ,4 Pdb Votes
Isabelle,Presidents (2021),INTJ,11 Pdb Votes
Fred,The Rose Maker,INTJ,10 Pdb Votes
Pierre,The Deep House,INTJ,7 Pdb Votes
Ann (after),Annette (2021),INTJ,8 Pdb Votes
Sgt. Major Dickerson,"Good Morning, Vietnam (1987)",INTJ,1 Pdb Vote
Rachel Lang,The Rage: Carrie 2,INTJ,22 Pdb Votes
Josh Johnson,Fear Street,INTJ,47 Pdb Votes
Christine Vole/Helm,Witness for the Prosecution (1957),INTJ,4 Pdb Votes
Croak,Over the Moon (2020),INTJ,1 Pdb Vote
Miles Strasberg,Darrow and Darrow (film series),INTJ,6 Pdb Votes
Abraham Van Helsing,Dracula (1931),INTJ,10 Pdb Votes
Dracula,Dracula (1931),INTJ,1 Pdb Vote
Mike Kiernan,Broken (2012),INTJ,5 Pdb Votes
Virginia Vanderkamp,The Outcasts,INTJ,10 Pdb Votes
Mark,Till Death (2021),INTJ,17 Pdb Votes
Emmy Forester,The Tomorrow War (2021),INTJ,165 Pdb Votes
Matsuno Yutaka,Ocean Waves,INTJ,7 Pdb Votes
Livia Soprano,The Many Saints of Newark,XXXX,1 Pdb Vote
Arius,Commando (1985),XXXX,1 Pdb Vote
Lady,The Green Knight,INTJ,2 Pdb Votes
Smuca,Luca (2021),INTJ,1 Pdb Vote
Bobby Sands,Hunger,XXXX,4 Pdb Votes
Sara Ryan,Breaking the Girls (2012),INTJ,225 Pdb Votes
Don Jaime,Viridiana (1961),XXXX,1 Pdb Vote
Mrs. Townsend,Endless Night (1972),INTJ,5 Pdb Votes
Damir,A Perfect Day,INTJ,21 Pdb Votes
Mary of Guise,Elizabeth (1998 - 2007),XXXX,3 Pdb Votes
Sofiya,Outside the Wire (2021),INTJ,4 Pdb Votes
Machiavelli,Luca (2021),INTJ,2 Pdb Votes
Oren Goodchild,Aeon Flux,INTJ,7 Pdb Votes
Aeon Flux,Aeon Flux,XXXX,20 Pdb Votes
Claire,Escape Room (2019),INTJ,1 Pdb Vote
Jane,The Lost Girls,XXXX,4 Pdb Votes
Theresa,Looking for Mr. Goodbar (1977),INTJ,1 Pdb Vote
Thomas J. Edison,Cinquième Set,INTJ,19 Pdb Votes
Counselor Doone,Lorna Doone (2000),INTJ,1 Pdb Vote
George „Đole”,Tesna koža (1982),INTJ,2 Pdb Votes
Scarlet,Gunpowder Milkshake,INTJ,0
Darla,I now pronounce you Chuck and Larry,INTJ,0
Alain Charnier,The French Connection,INTJ,0
Dr. Murphy,Awake (2021),INTJ,0
Emanuel,The Truth About Emanuel (2013),INTJ,0
Cipur,Willy The Sparrow (1989),INTJ,0
CWO4 Michael Durant,Black Hawk Down (2001),INTJ,0
Dynomutt,SCOOB!,ISTJ,30 Pdb Votes
Marvin Martian,Space Jam: A New Legacy,INTJ,9 Pdb Votes
Leslie Payne,Legend (2015),XXXX,2 Pdb Votes
Alex,Tau,INTJ,18 Pdb Votes
Robert Lapointe,Les Enfants de Timpelbach (Trouble at Timpetill),INTJ,3 Pdb Votes
Mireille Stettner,Les Enfants de Timpelbach (Trouble at Timpetill),INTJ,2 Pdb Votes
Scientist,28 Days Later (2002),XXXX,1 Pdb Vote
Mako ''Gen'' #2,Deep Blue Sea (1999),INTJ,16 Pdb Votes
Dr. Susan McAlester,Deep Blue Sea (1999),INTJ,1 Pdb Vote
Red Kit,Behzat Ç. Seni Kalbime Gömdüm,INTJ,1 Pdb Vote
Miggy Montenegro,A Very Special Love,XXXX,6 Pdb Votes
Jin-Soo,The 8th Night,INTJ,54 Pdb Votes
Isla the Occultist,The Conjuring,INTJ,10 Pdb Votes
Fredrick Fitzell,Flashback (The Education of Fredrick Fitzell),INTJ,10 Pdb Votes
Rafa,Internet - O Filme,INTJ,2 Pdb Votes
Elizabeth Lamb,Trance (2013),INTJ,1 Pdb Vote
Robert Parks,Gosford Park,INTJ,5 Pdb Votes
Ginarrbrik,The Chronicles of Narnia (Film Trilogy),INTJ,20 Pdb Votes
Domenico De Sole,House of Gucci,XXXX,1 Pdb Vote
J. Daniel “Danny” Atlas,Now You See Me (2013),INTJ,4 Pdb Votes
Attila Csihar,Lords of Chaos (2018),INTJ,4 Pdb Votes
Steve,The Son of Bigfoot,INTJ,4 Pdb Votes
Floyd DeBeers,Things Heard & Seen,INTJ,16 Pdb Votes
Carin,Patch Adams,INTJ,15 Pdb Votes
Dr. Anton Phibes,The Abominable Dr. Phibes,INTJ,4 Pdb Votes
Enoch Brae,Restless (2011),INTJ,8 Pdb Votes
Karl Marx,The Young Karl Marx,INTJ,8 Pdb Votes
Tete,Até Que A Sorte Nos Separe,XXXX,8 Pdb Votes
Cale Erendreich,Bad Samaritan,XXXX,2 Pdb Votes
David Dime,Billy Lynn's Long Halftime Walk (2016),INTJ,26 Pdb Votes
Bly Tanaka,Army of the Dead / Army of Thieves (2021),INTJ,31 Pdb Votes
Alisa Vyazemskaya,Silver Skates,INTJ,12 Pdb Votes
Moses,Exodus: Gods and Kings (2014),INTJ,1 Pdb Vote
Bob,La Femme Nikita,XXXX,1 Pdb Vote
Walton Bowen,The Red Sea Diving Resort (2019),XXXX,5 Pdb Votes
Caleb Koestler,Knowing (2009),INTJ,3 Pdb Votes
The bum,UHF,INTJ,2 Pdb Votes
Raymond Green,Monster,INTJ,3 Pdb Votes
Mr. Harmon,Monster,INTJ,1 Pdb Vote
Katya Sokolova,No Escapes (2020),INTJ,20 Pdb Votes
Dr.Vaseegar,Enthiran,INTJ,6 Pdb Votes
Mattia Balossino,La solitudine dei numeri primi (2010),INTJ,2 Pdb Votes
Professor Clarence Peterson,Weaponized,INTJ,1 Pdb Vote
Jane Clarke,Metropolitan (1990),INTJ,27 Pdb Votes
Wolfgang M. Schmitt (Filmanalyse),Movie Critics,INTJ,1 Pdb Vote
Dr. Richardson,Breaking the Waves (1996),INTJ,11 Pdb Votes
Viktoria,Morgiana (1972),INTJ,5 Pdb Votes
Claude Dubois,Marie Poupee,INTJ,1 Pdb Vote
Al-Saleem,Body of Lies,INTJ,51 Pdb Votes
"Dr. ""Robert Hoffstetler"" / Dimitri",The Shape of Water (2017),INTJ,10 Pdb Votes
Anna,The Art of Self-Defense,INTJ,2 Pdb Votes
Nuri,Korkusuz Korkak (1979),INTJ,1 Pdb Vote
H.R. Haldeman,Nixon (1995),INTJ,1 Pdb Vote
Rathe,Young Sherlock Holmes,XXXX,14 Pdb Votes
Veronique,La Chinoise (1967),INTJ,6 Pdb Votes
Roderick Turpin,Victor Frankenstein,INTJ,11 Pdb Votes
Eric Dale,Margin Call,INTJ,3 Pdb Votes
mundakkal shekharan,Devasuram,INTJ,38 Pdb Votes
Karo,The Wave (Die Welle; 2008),INTJ,3 Pdb Votes
Hugo Fraser-Tyrwhitt,The Riot Club,INTJ,4 Pdb Votes
Tom Hartman,The River Wild (1994),INTJ,2 Pdb Votes
Capt. Marcus Rich,Flightplan,INTJ,1 Pdb Vote
Richard Walker,Frantic (1988),INTJ,2 Pdb Votes
Susumu Kawajiri,Cold Fish(2010),INTJ,2 Pdb Votes
Stephanie Parker,The Choice,INTJ,10 Pdb Votes
Detective Lynn Hadley,The Midnight Meat Train(2008),INTJ,2 Pdb Votes
Falconetti,Zip & Zap and the Marble Gang,INTJ,16 Pdb Votes
Wolf,The Big Bad Fox and Other Tales... (2017),INTJ,10 Pdb Votes
Sadie Cunningham,Tragedy Girls,INTJ,19 Pdb Votes
Josie,Wild Child (2008),INTJ,1 Pdb Vote
Professor Joseph Coupland,The Quiet Ones (2014),INTJ,41 Pdb Votes
Yee Mo-cheng,"Lust, Caution (2007)",INTJ,3 Pdb Votes
The Empty Man,The Empty Man,INTJ,2 Pdb Votes
Thomas Cromwell,Anne Of The Thousand Days,INTJ,1 Pdb Vote
Secret Bear,The Care Bears Movie,INTJ,2 Pdb Votes
Savoy,Transformers (Bayverse),INTJ,4 Pdb Votes
Una,monday mourning,INTJ,7 Pdb Votes
Ao Guang,New Gods: Nezha Reborn (2021),INTJ,30 Pdb Votes
Pal Max Prime,The Mitchells vs. the Machines (2021),INTJ,4 Pdb Votes
"""The Zec""",Jack Reacher (2012-2016),INTJ,13 Pdb Votes
Chief Kang,New World (2013),INTJ,8 Pdb Votes
Holly Thompson,They Live (1988),INTJ,3 Pdb Votes
Ada,Detroit Evolution,INTJ,10 Pdb Votes
Noori,Ghoorbaghe ( The Frog ),INTJ,10 Pdb Votes
Pascal MacCorkill,The Diary of a Teenage Girl (2015),INTJ,15 Pdb Votes
Phillip,Every Breath You Take,INTJ,1 Pdb Vote
Cid,Looper (2012),INTJ,2 Pdb Votes
Ty Lafitte,The Circle (2017),INTJ,2 Pdb Votes
Zach,In the Earth (2021),INTJ,56 Pdb Votes
Layla Moore,The Recruit (2003),XXXX,5 Pdb Votes
The Basilisk,Harry Potter / Wizarding World Films,INTJ,4 Pdb Votes
Lucia Faust,Soul Kitchen,XXXX,10 Pdb Votes
Batman,THE BATMAN,INTJ,6 Pdb Votes
Wicked Witch of the West,The Wizard of Oz,INTJ,4 Pdb Votes
Sébastien Nicolas,Nobody from Nowhere (Un illustre inconnu),INTJ,41 Pdb Votes
Susan,Perfect Sense (2011),INTJ,13 Pdb Votes
Rasika Pandey,Bajrangi Bhaijaan,INTJ,0
Richard Wershe Sr.,White Boy Rick,INTJ,0
Klaus Jäger,T-34,INTJ,0
Franz Anton Mesmer,Mesmer,INTJ,0
Griffin Mill,The Player (1992),INTJ,4 Pdb Votes
Karen Clark,In the Loop,INTJ,2 Pdb Votes
Richard,Private Life,INTJ,8 Pdb Votes
How?,Zero to Hero,INTJ,8 Pdb Votes
Grodlin,Barbie and the Secret Door,INTJ,1 Pdb Vote
Bernie,The Mistle-Tones,INTJ,7 Pdb Votes
Gordon,Solaris (2002),INTJ,1 Pdb Vote
satake,Kamisama no Iutoori,INTJ,54 Pdb Votes
Oleg Volkov,Major Grom: The Plague Doctor,INTJ,4 Pdb Votes
Dr. Twix,Mortal Engines (2018),INTJ,2 Pdb Votes
Sonia Hoffman,Mindwalk,INTJ,2 Pdb Votes
Shelly Hunter,Hunger Point (2003),INTJ,22 Pdb Votes
Anna Morgan,The Ring (2002),INTJ,4 Pdb Votes
Andy Safian,Malice (1993),INTJ,2 Pdb Votes
Dr. Jed Hill,Malice (1993),INTJ,30 Pdb Votes
Beth,Hostel 2 (2007),INTJ,1 Pdb Vote
Archie Costello,The Chocolate War (1988),INTJ,21 Pdb Votes
Dylan Chiu,Akeelah and the Bee,INTJ,2 Pdb Votes
Gesmas,The Passion of the Christ,XXXX,2 Pdb Votes
Dismas,The Passion of the Christ,XXXX,4 Pdb Votes
Judas Iscariot,The Passion of the Christ,INTJ,6 Pdb Votes
Timmy Failure,Timmy Failure: Mistakes Were Made (2020),XXXX,4 Pdb Votes
Şeniz Karaçay,Zalim İstanbul (Ruthless City),INTJ,2 Pdb Votes
Quoth The Raven,Hogfather (2006),INTJ,1 Pdb Vote
Lord Downey,Hogfather (2006),INTJ,7 Pdb Votes
Susan Sto Helit,Hogfather (2006),INTJ,1 Pdb Vote
"Lord Vetinari ""The Patrician""",The Color Of Magic (2008 Television Film),INTJ,5 Pdb Votes
Coach,Death Race,INTJ,3 Pdb Votes
Warden Hennessy,Death Race,INTJ,1 Pdb Vote
Jonathan Corliss,A Kiss Before Dying (1991),INTJ,7 Pdb Votes
Daniel Longdale,8MM (1999),INTJ,27 Pdb Votes
Robert Ledgard,The Skin I Live In (2011),INTJ,27 Pdb Votes
Nelson Moss,Sweet November,INTJ,39 Pdb Votes
Ship's Computer,WALL-E (2008),INTJ,4 Pdb Votes
"Vialula ""Lou""",Doc Hollywood (1991),INTJ,38 Pdb Votes
Clemson,Madagascar (Franchise),INTJ,2 Pdb Votes
První lokaj,Fimfárum Jana Wericha (2002),INTJ,13 Pdb Votes
Molly,Primal Fear (1996),INTJ,4 Pdb Votes
Kitty Olchin,The Yards,INTJ,10 Pdb Votes
Melissa Gant,Limitless (2011),INTJ,4 Pdb Votes
Renata,Interiors (1978),INTJ,18 Pdb Votes
Captain John Boyd,Ravenous (1999),INTJ,10 Pdb Votes
Wheat (Jongseob),P1H: The Beginning of a New World,INTJ,3 Pdb Votes
J.W.,P1H: The Beginning of a New World,INTJ,26 Pdb Votes
Barbara Covett,Notes on a scandal (2006),INTJ,44 Pdb Votes
Shinji Mimura,Battle Royale (2000),INTJ,2 Pdb Votes
Eve the Cow,First Cow (2019),XXXX,1 Pdb Vote
Kurt Dussander,Apt Pupil (1998),XXXX,15 Pdb Votes
Bart Bromley,The Night Clerk,INTJ,13 Pdb Votes
John Banks,Mary Poppins Returns (2018),INTJ,1 Pdb Vote
Cosmo,Sneakers (1992),INTJ,10 Pdb Votes
Nag,Rikki-Tikki-Tavi,INTJ,2 Pdb Votes
Muhammad Ali Jinnah,Gandhi (1982),INTJ,5 Pdb Votes
Dr. Stone,A Few Good Men (1992),INTJ,12 Pdb Votes
Henry Jekyll,The Mummy (2017),INTJ,2 Pdb Votes
Tom Spencer,Proud Mary (2018),INTJ,7 Pdb Votes
Benno Levin,Cosmopolis (2012),INTJ,1 Pdb Vote
Mick Shrimpton,This Is Spinal Tap (1984),XXXX,29 Pdb Votes
Diana,Lights Out,INTJ,2 Pdb Votes
Mr. Mehta,Tom and Jerry (2021),INTJ,34 Pdb Votes
Lori Walls,The Glass Castle (2017),INTJ,1 Pdb Vote
The Girl,If... (1968),INTJ,9 Pdb Votes
Yi Sun-sin,The Admiral: Roaring Currents,INTJ,2 Pdb Votes
Harry,Free Fire,XXXX,6 Pdb Votes
Chris,Free Fire,INTJ,6 Pdb Votes
Fresh (Michael),Fresh (1994),INTJ,11 Pdb Votes
Jennifer,Wrong Turn,XXXX,5 Pdb Votes
Aguirre,Jungle Cruise (2021),INTJ,13 Pdb Votes
Edward Dillinger Jr.,Tron (Series),INTJ,9 Pdb Votes
Larry Wildman,Wall Street (1987),INTJ,5 Pdb Votes
Sierra,Down A Dark Hall (2018),INTJ,12 Pdb Votes
Professor Screweyes,We're Back! A Dinosaur's Story,INTJ,3 Pdb Votes
"Miles Peterson ""Bibleman""",Bibleman,INTJ,3 Pdb Votes
Volodya,Moscow Does Not Believe in Tears(1980),INTJ,25 Pdb Votes
K,Nymphomaniac (2013),INTJ,11 Pdb Votes
Major Mason,Princess Protection Program (2009),INTJ,25 Pdb Votes
Ellen,Sightless,INTJ,13 Pdb Votes
Cecil Wilson,Spy Kids 4: All the Time in the World,XXXX,2 Pdb Votes
Norbert von Wenk,Dr. Mabuse the Gambler,INTJ,8 Pdb Votes
The Network,The Cornetto Trilogy,INTJ,1 Pdb Vote
Kay Otis,Consenting Adults (1992),INTJ,18 Pdb Votes
Tommy Judd,Another Country (1984),INTJ,9 Pdb Votes
Coverton,Monsters vs. Aliens,INTJ,39 Pdb Votes
"Dr. Jack Griffin ""The Invisible Man""",The Invisible Man (1933),INTJ,10 Pdb Votes
Jan,The Edukators,INTJ,1 Pdb Vote
Attorney Blitz,Ernest P. Worrell (Franchise),XXXX,9 Pdb Votes
Ginjirô Takeuchi,High and Low (1963),INTJ,12 Pdb Votes
Baron Victor Frankenstein,The Curse of Frankenstein (1957),INTJ,13 Pdb Votes
Johnnie Blackwell,High Strung (2016),INTJ,12 Pdb Votes
Arvid,Swing Kids (1993),INFP,212 Pdb Votes
Boris,Cruella (2021),INTJ,14 Pdb Votes
Blair,rough night,INTJ,6 Pdb Votes
Thor Heyerdahl,Kon-Tiki,INTJ,12 Pdb Votes
Sadako Yamamura,Sadako vs. Kayako,INTJ,11 Pdb Votes
Edward Rochester,Wide Sargasso Sea,INTJ,10 Pdb Votes
Joni Jerome,The Odd Life of Timothy Green,INTJ,3 Pdb Votes
Nancy Hollander,The Mauritanian (2021),INTJ,6 Pdb Votes
Danny,Expelled (2014),INTJ,1 Pdb Vote
Sadako Yamamura,Ringu (1998),INTJ,2 Pdb Votes
Bertani,To Catch a Thief (1955),INTJ,0
Alan Milne,Goodbye Christopher Robin (2017),INTJ,5 Pdb Votes
Inumon,Prospect,XXXX,1 Pdb Vote
Julie,Les Héritiers,INTJ,2 Pdb Votes
Pascal,Felidae (1994),INTJ,25 Pdb Votes
Gary,Boy Erased (2018),INTJ,8 Pdb Votes
Lizzie,Rampage (2018),INTJ,16 Pdb Votes
Nevada,Open Windows (2014),INTJ,2 Pdb Votes
Ralph Nickleby,Nicholas Nickleby (2002),INTJ,6 Pdb Votes
Pavi,Zambezia,INTJ,2 Pdb Votes
James Sullivan,Space Sweepers (2021),INTJ,18 Pdb Votes
Night Slasher,Cobra (1986),XXXX,4 Pdb Votes
Tony Reilly,Wild Mountain Thyme,INTJ,5 Pdb Votes
Barnes,Firebreather (2010),INTJ,4 Pdb Votes
"Erik ""The Phantom Ghost""",Phantom of The Opera: At The Royal Albert Hall,INTJ,92 Pdb Votes
Syd March,Antiviral (2012),INTJ,17 Pdb Votes
Cerberus,Hercules (franchise),XXXX,10 Pdb Votes
Lieutenant General Frank Benson,Eye in the Sky,INTJ,1 Pdb Vote
Miguel,Below Zero (2021),INTJ,2 Pdb Votes
CIA Agent Sheldon Jeffrey Sands,Desperado,INTJ,33 Pdb Votes
Regulus Arcturus Black,Harry Potter / Wizarding World Films,INTJ,172 Pdb Votes
Cadmus Peverell (Middle Brother),Harry Potter / Wizarding World Films,INTJ,33 Pdb Votes
Fergus,The Wild (2006),INTJ,2 Pdb Votes
Hercule Poirot,Death on the Nile (1978),INTJ,20 Pdb Votes
Marcia Fox,Manhattan Murder Mystery,INTJ,8 Pdb Votes
Macon Melchizedek Ravenwood,Beautiful Creatures (2013),INTJ,24 Pdb Votes
Geir Lippestad,22 July (2018),XXXX,3 Pdb Votes
Anders Behring Breivik,22 July (2018),INTJ,10 Pdb Votes
Buster,Buster's Mal Heart,INTJ,32 Pdb Votes
Daniel Berg,The Fifth Estate (2013),INTJ,4 Pdb Votes
David Labraccio,Flatliners (1990),INTJ,3 Pdb Votes
Jeanne Deber,La Mante,INTJ,9 Pdb Votes
Roman Lunyov,I Care a Lot (2020),INTJ,117 Pdb Votes
Jane Doe,The Autopsy of Jane Doe (2016),INTJ,18 Pdb Votes
Carrie,Wounds (2019),INTJ,5 Pdb Votes
Oliva,Fermat's Room (La habitación de Fermat) (2007),INTJ,7 Pdb Votes
Jaime Pena,"The Body ""El Cuerpo"" (2012)",INTJ,11 Pdb Votes
Feck,River's Edge (1986),INTJ,2 Pdb Votes
Empress Phoenix,Curse of the Golden Flower (2006),ENTJ,5 Pdb Votes
Maynard Boyle,Charley Varrick,INTJ,2 Pdb Votes
The Flesh,Cannibal (2006),INTJ,1 Pdb Vote
Matt Fox,You've Got Mail (1998),INTJ,2 Pdb Votes
Tally,The Nice Guys (2016),INTJ,5 Pdb Votes
Martha Weiss,Pieces of a Woman (2020),INTJ,68 Pdb Votes
Dr. Ed ‘braz’ Brazzleton,The Core,INTJ,4 Pdb Votes
Nikola Tesla,The Current War (2017),INTJ,17 Pdb Votes
Chang,Only God Forgives (2013),INTJ,15 Pdb Votes
Joe Coughlin,Live By Night (2016),INTJ,2 Pdb Votes
Benedict,Last Action Hero,INTJ,12 Pdb Votes
Dr. Sayer,Femina Ridens (1969),INTJ,5 Pdb Votes
Peace,Wizards (1977),INTJ,7 Pdb Votes
Elinore,Wizards (1977),INTJ,6 Pdb Votes
Alice Paul,Iron Jawed Angels (2004),INTJ,1 Pdb Vote
Nat Jones,Mr. Popper’s Penguins,INTJ,3 Pdb Votes
Krys (lit. Tom-rat),Guest from the Future (1985),INTJ,3 Pdb Votes
Ms.Monet,Fist Fight (2017),XXXX,4 Pdb Votes
Rocky Balboa Jr.,Rocky,INTJ,19 Pdb Votes
Haru,Farewell Song,INTJ,10 Pdb Votes
Edythe Dubarry,Miss Pettigrew Lives for a Day,INTJ,2 Pdb Votes
Matthew Slaughter,Trust (1990),INTJ,23 Pdb Votes
Chris,Singles,INTJ,2 Pdb Votes
Caroline Bingley,Pride and Prejudice (1995),INTJ,5 Pdb Votes
River Tam,Serenity (2005),INTJ,14 Pdb Votes
Alistair,Immaculate Conception (1992),INTJ,1 Pdb Vote
Santa Maria,Manitou's shoe / Der Schuh des Manitu,XXXX,4 Pdb Votes
Melpomene the Muse of Tragedy,Hercules (franchise),INTJ,22 Pdb Votes
Gordon Adewole,The Midnight Sky (2020),INTJ,7 Pdb Votes
Krampus,Krampus (2015),INTJ,18 Pdb Votes
James Wright,The Thing Called Love (1993),INTJ,13 Pdb Votes
Thomas,Underworld,INTJ,1 Pdb Vote
Turtleneck Superstar CEO Baby/Old Lady,Boss Baby (Franchise),INTJ,6 Pdb Votes
Stabbington Brother #1,Tangled (2010),INTJ,28 Pdb Votes
Jai Verma,Baar Baar Dekho,INTJ,3 Pdb Votes
Dennis Reed,Sleepless in Seattle (1993),INTJ,2 Pdb Votes
Jafar,O Cavaleiro Didi e a Princesa Lili (2006),INTJ,1 Pdb Vote
Paulo,Confissões de Adolescente,INTJ,1 Pdb Vote
Alexandra Cabot,Josie and the Pussycats (2001),XXXX,2 Pdb Votes
Queen,Queen & Slim (2019),INTJ,3 Pdb Votes
El Primero,Ferdinand (Olé el Viaje de Ferdinand),INTJ,9 Pdb Votes
Queen Marabella,Barbie Mariposa,INTJ,14 Pdb Votes
Eric Packer,Cosmopolis (2012),INTJ,16 Pdb Votes
Laura Pressfield,The Gentlemen (2019),XXXX,6 Pdb Votes
Clyde,Fred Claus (2007),INTJ,8 Pdb Votes
Sam,Borrowed Hearts,INTJ,2 Pdb Votes
Alicia,Surviving Christmas,INTJ,4 Pdb Votes
Eric Borsuk,American Animals,INTJ,10 Pdb Votes
Uncle Nigel,Madagascar (Franchise),INTJ,20 Pdb Votes
Barry,Madagascar (Franchise),INTJ,25 Pdb Votes
Gloria,Killing Bono,XXXX,4 Pdb Votes
"Tadeusz ""Zośka"" Zawadzki",Kamienie na szaniec (2014),INTJ,59 Pdb Votes
Ren Corky,Sleepover (2004),INTJ,1 Pdb Vote
The Ghost of Christmas Yet to Come,Mr. Magoo's Christmas Carol,INTJ,17 Pdb Votes
Chris Adams,The Magnificent Seven (1960),INTJ,9 Pdb Votes
Master Xin,The Little Panda Fighter (2008),INTJ,6 Pdb Votes
William Randolph Hearst,Mank (2020),INTJ,8 Pdb Votes
Teddy KGB,Rounders (1998),INTJ,2 Pdb Votes
Martin Durnley,Twisted Nerve (1968),INTJ,14 Pdb Votes
Creepo Monkey,The Croods (Franchise),INTJ,2 Pdb Votes
Deborah Lackey,Mysterious Skin (2004),INTJ,3 Pdb Votes
Mark Olsen,You Again (2010),XXXX,17 Pdb Votes
Nira,The Leaves (ฺBai Mai Tee Plid Plew),INTJ,0
Skinny Man,Fatman (2020),INTJ,12 Pdb Votes
Juarez,G-Force (2009),INTJ,20 Pdb Votes
Peter Weyland,Prometheus,INTJ,18 Pdb Votes
Leonard Dekkom,Geostorm,INTJ,1 Pdb Vote
Hiroshi Sonoda,Pieta in the Toilet (2015),INTJ,8 Pdb Votes
Nanni Moretti,Caro diario (1993),INTJ,5 Pdb Votes
James Laurence,Little Women (2019),INTJ,48 Pdb Votes
Nicky,Focus,INTJ,26 Pdb Votes
Mary Anning,Ammonite (2020),INTJ,91 Pdb Votes
Shelley,Don't Worry Darling (2022),INTJ,38 Pdb Votes
Joe,Jack and the Cuckoo-clock Heart,INTJ,45 Pdb Votes
Dannie,Carol (2015),INTJ,4 Pdb Votes
Holly,Pet (2016),INTJ,22 Pdb Votes
Mr. Nerdlinger,Gooby,INTJ,2 Pdb Votes
Prickles,Re-Animated (2006),INTJ,1 Pdb Vote
Ilene,Bachelor Party (1984),INTJ,1 Pdb Vote
Mizuho,Control Tower (2011),INTJ,7 Pdb Votes
Fiona,Four Weddings and a Funeral (1994),INTJ,37 Pdb Votes
Nana,Aliens in the Attic,INTJ,4 Pdb Votes
Lock-Nah,The Mummy (Franchise),INTJ,5 Pdb Votes
Devasena,Baahubali (Film Series),INTJ,65 Pdb Votes
Andrei Gorchakov,Nostalghia (1983) (Nostalgia),INTJ,20 Pdb Votes
The Master,Padak,INTJ,13 Pdb Votes
Mel Miller,A Face in the Crowd (1957),INTJ,4 Pdb Votes
Snowball,Animal Farm (1954),INTJ,22 Pdb Votes
Crankcase,Transformers (Bayverse),XXXX,9 Pdb Votes
Lizzy,Meet the Robinsons (2007),INTJ,53 Pdb Votes
Long Sky,Hero (2002) (英雄),INTJ,11 Pdb Votes
Zhu Tao,The Martian (2015),INTJ,4 Pdb Votes
Richard Samuels,Hollywood (miniserie),INTJ,1 Pdb Vote
Grandfather Disguisey,The Master of Disguise (2002),INTJ,2 Pdb Votes
Peter Whitman,The Darjeeling Limited (2007),INTJ,96 Pdb Votes
Daniel Mantovani,El ciudadano ilustre,INTJ,2 Pdb Votes
Jimmy Mattingly,That Thing You Do! (1996),INTJ,6 Pdb Votes
